 GLOBAL PARAMETERS
 
 m [kg]                                          :    7.70326474E+10
 R [km]                                          :    9.99500145E-01
 Mean Density [g/cm^3]                           :    1.84177948E-02
 C/mR^2 (Total Moment of Inertia Respect to z)   :    7.53932036E-02
 C20                                             :    9.70273433E-05
 C22                                             :    2.91352670E-05
 ekf (Equivalent Fluid Love Number)              :    2.88599909E-02
 H(n)                                            :    4.11543996E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.87736377E-03
 b-R [km]                                        :   -1.39495833E-03
 c-R [km]                                        :   -3.46355437E-03
 
 f1=(a-c)/a                                      :    8.30456460E-03
 f2=(b-c)/b                                      :    2.07252302E-03
 f3=(a-b)/a                                      :    6.23204157E-03
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    1.51430749E-02
 f_MacLaurin                                     :    5.03596952E-03
 f_Roche                                         :    2.01790445E-02
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 492    2.45500145E-01    2.94659184E+11    1.11357262E+08    4.46693797E+06    4.08244773E-02    1.08840750E-02
 493    2.46000145E-01    2.93393608E+11    1.11331544E+08    4.48413665E+06    4.08643273E-02    1.08296284E-02
 494    2.46500145E-01    2.92132170E+11    1.11304415E+08    4.50130703E+06    4.09042903E-02    1.07754746E-02
 495    2.47000145E-01    2.90874868E+11    1.11275883E+08    4.51844864E+06    4.09443666E-02    1.07216117E-02
 496    2.47500145E-01    2.89621699E+11    1.11245954E+08    4.53556104E+06    4.09845562E-02    1.06680382E-02
 497    2.48000145E-01    2.88372662E+11    1.11214634E+08    4.55264375E+06    4.10248594E-02    1.06147523E-02
 498    2.48500145E-01    2.87127752E+11    1.11181930E+08    4.56969634E+06    4.10652764E-02    1.05617524E-02
 499    2.49000145E-01    2.85886969E+11    1.11147848E+08    4.58671835E+06    4.11058074E-02    1.05090367E-02
 500    2.49500145E-01    2.84650308E+11    1.11112395E+08    4.60370933E+06    4.11464526E-02    1.04566037E-02
 501    2.50000145E-01    2.83417767E+11    1.11075578E+08    4.62066884E+06    4.11872122E-02    1.04044516E-02
 502    2.50500145E-01    2.82189342E+11    1.11037403E+08    4.63759643E+06    4.12280864E-02    1.03525788E-02
 503    2.51000145E-01    2.80965032E+11    1.10997876E+08    4.65449165E+06    4.12690755E-02    1.03009837E-02
 504    2.51500145E-01    2.79744832E+11    1.10957005E+08    4.67135408E+06    4.13101795E-02    1.02496647E-02
 505    2.52000145E-01    2.78528739E+11    1.10914796E+08    4.68818328E+06    4.13513988E-02    1.01986202E-02
 506    2.52500145E-01    2.77316750E+11    1.10871255E+08    4.70497881E+06    4.13927334E-02    1.01478485E-02
 507    2.53000145E-01    2.76108861E+11    1.10826389E+08    4.72174023E+06    4.14341837E-02    1.00973481E-02
 508    2.53500145E-01    2.74905069E+11    1.10780204E+08    4.73846713E+06    4.14757498E-02    1.00471175E-02
 509    2.54000145E-01    2.73705369E+11    1.10732709E+08    4.75515907E+06    4.15174320E-02    9.99715494E-03
 510    2.54500145E-01    2.72509758E+11    1.10683908E+08    4.77181562E+06    4.15592304E-02    9.94745900E-03
 511    2.55000145E-01    2.71318232E+11    1.10633809E+08    4.78843637E+06    4.16011452E-02    9.89802810E-03
 512    2.55500145E-01    2.70130787E+11    1.10582419E+08    4.80502090E+06    4.16431767E-02    9.84886071E-03
 513    2.56000145E-01    2.68947419E+11    1.10529744E+08    4.82156879E+06    4.16853250E-02    9.79995531E-03
 514    2.56500145E-01    2.67768123E+11    1.10475791E+08    4.83807963E+06    4.17275904E-02    9.75131038E-03
 515    2.57000145E-01    2.66592895E+11    1.10420567E+08    4.85455300E+06    4.17699730E-02    9.70292440E-03
 516    2.57500145E-01    2.65421731E+11    1.10364078E+08    4.87098849E+06    4.18124732E-02    9.65479590E-03
 517    2.58000145E-01    2.64254627E+11    1.10306331E+08    4.88738569E+06    4.18550910E-02    9.60692338E-03
 518    2.58500145E-01    2.63091577E+11    1.10247334E+08    4.90374421E+06    4.18978267E-02    9.55930537E-03
 519    2.59000145E-01    2.61932577E+11    1.10187092E+08    4.92006364E+06    4.19406806E-02    9.51194039E-03
 520    2.59500145E-01    2.60777622E+11    1.10125613E+08    4.93634358E+06    4.19836527E-02    9.46482700E-03
 521    2.60000145E-01    2.59626707E+11    1.10062903E+08    4.95258364E+06    4.20267434E-02    9.41796375E-03
 522    2.60500145E-01    2.58479827E+11    1.09998970E+08    4.96878341E+06    4.20699528E-02    9.37134918E-03
 523    2.61000145E-01    2.57336978E+11    1.09933819E+08    4.98494251E+06    4.21132812E-02    9.32498189E-03
 524    2.61500145E-01    2.56198154E+11    1.09867458E+08    5.00106055E+06    4.21567287E-02    9.27886044E-03
 525    2.62000145E-01    2.55063350E+11    1.09799894E+08    5.01713714E+06    4.22002956E-02    9.23298343E-03
 526    2.62500145E-01    2.53932561E+11    1.09731134E+08    5.03317190E+06    4.22439820E-02    9.18734945E-03
 527    2.63000145E-01    2.52805780E+11    1.09661183E+08    5.04916445E+06    4.22877883E-02    9.14195711E-03
 528    2.63500145E-01    2.51683004E+11    1.09590050E+08    5.06511441E+06    4.23317145E-02    9.09680503E-03
 529    2.64000145E-01    2.50564226E+11    1.09517741E+08    5.08102139E+06    4.23757610E-02    9.05189183E-03
 530    2.64500145E-01    2.49449440E+11    1.09444263E+08    5.09688504E+06    4.24199280E-02    9.00721614E-03
 531    2.65000145E-01    2.48338642E+11    1.09369622E+08    5.11270498E+06    4.24642156E-02    8.96277661E-03
 532    2.65500145E-01    2.47231824E+11    1.09293826E+08    5.12848084E+06    4.25086240E-02    8.91857188E-03
 533    2.66000145E-01    2.46128982E+11    1.09216881E+08    5.14421225E+06    4.25531535E-02    8.87460062E-03
 534    2.66500145E-01    2.45030109E+11    1.09138795E+08    5.15989886E+06    4.25978044E-02    8.83086148E-03
 535    2.67000145E-01    2.43935200E+11    1.09059574E+08    5.17554030E+06    4.26425767E-02    8.78735316E-03
 536    2.67500145E-01    2.42844248E+11    1.08979225E+08    5.19113621E+06    4.26874708E-02    8.74407433E-03
 537    2.68000145E-01    2.41757247E+11    1.08897755E+08    5.20668625E+06    4.27324868E-02    8.70102368E-03
 538    2.68500145E-01    2.40674191E+11    1.08815170E+08    5.22219005E+06    4.27776250E-02    8.65819992E-03
 539    2.69000145E-01    2.39595074E+11    1.08731478E+08    5.23764727E+06    4.28228855E-02    8.61560176E-03
 540    2.69500145E-01    2.38519889E+11    1.08646686E+08    5.25305757E+06    4.28682687E-02    8.57322790E-03
 541    2.70000145E-01    2.37448630E+11    1.08560800E+08    5.26842059E+06    4.29137747E-02    8.53107708E-03
 542    2.70500145E-01    2.36381290E+11    1.08473827E+08    5.28373601E+06    4.29594037E-02    8.48914803E-03
 543    2.71000145E-01    2.35317863E+11    1.08385774E+08    5.29900347E+06    4.30051560E-02    8.44743949E-03
 544    2.71500145E-01    2.34258342E+11    1.08296648E+08    5.31422265E+06    4.30510318E-02    8.40595021E-03
 545    2.72000145E-01    2.33202721E+11    1.08206456E+08    5.32939321E+06    4.30970313E-02    8.36467894E-03
 546    2.72500145E-01    2.32150993E+11    1.08115205E+08    5.34451482E+06    4.31431547E-02    8.32362445E-03
 547    2.73000145E-01    2.31103151E+11    1.08022901E+08    5.35958715E+06    4.31894022E-02    8.28278552E-03
 548    2.73500145E-01    2.30059188E+11    1.07929552E+08    5.37460989E+06    4.32357741E-02    8.24216091E-03
 549    2.74000145E-01    2.29019096E+11    1.07835164E+08    5.38958270E+06    4.32822706E-02    8.20174942E-03
 550    2.74500145E-01    2.27982870E+11    1.07739744E+08    5.40450526E+06    4.33288919E-02    8.16154984E-03
 551    2.75000145E-01    2.26950502E+11    1.07643298E+08    5.41937727E+06    4.33756382E-02    8.12156097E-03
 552    2.75500145E-01    2.25921985E+11    1.07545835E+08    5.43419841E+06    4.34225098E-02    8.08178163E-03
 553    2.76000145E-01    2.24897312E+11    1.07447361E+08    5.44896836E+06    4.34695069E-02    8.04221063E-03
 554    2.76500145E-01    2.23876476E+11    1.07347881E+08    5.46368682E+06    4.35166296E-02    8.00284680E-03
 555    2.77000145E-01    2.22859468E+11    1.07247404E+08    5.47835349E+06    4.35638784E-02    7.96368895E-03
 556    2.77500145E-01    2.21846283E+11    1.07145937E+08    5.49296805E+06    4.36112532E-02    7.92473595E-03
 557    2.78000145E-01    2.20836911E+11    1.07043485E+08    5.50753022E+06    4.36587545E-02    7.88598662E-03
 558    2.78500145E-01    2.19831347E+11    1.06940056E+08    5.52203969E+06    4.37063823E-02    7.84743982E-03
 559    2.79000145E-01    2.18829583E+11    1.06835656E+08    5.53649616E+06    4.37541370E-02    7.80909442E-03
 560    2.79500145E-01    2.17831610E+11    1.06730293E+08    5.55089936E+06    4.38020187E-02    7.77094927E-03
 561    2.80000145E-01    2.16837422E+11    1.06623973E+08    5.56524898E+06    4.38500278E-02    7.73300326E-03
 562    2.80500145E-01    2.15847010E+11    1.06516702E+08    5.57954474E+06    4.38981643E-02    7.69525525E-03
 563    2.81000145E-01    2.14860368E+11    1.06408489E+08    5.59378637E+06    4.39464286E-02    7.65770415E-03
 564    2.81500145E-01    2.13877486E+11    1.06299339E+08    5.60797357E+06    4.39948209E-02    7.62034885E-03
 565    2.82000145E-01    2.12898358E+11    1.06189259E+08    5.62210607E+06    4.40433414E-02    7.58318823E-03
 566    2.82500145E-01    2.11922976E+11    1.06078256E+08    5.63618360E+06    4.40919903E-02    7.54622122E-03
 567    2.83000145E-01    2.10951331E+11    1.05966337E+08    5.65020588E+06    4.41407679E-02    7.50944673E-03
 568    2.83500145E-01    2.09983415E+11    1.05853509E+08    5.66417264E+06    4.41896744E-02    7.47286368E-03
 569    2.84000145E-01    2.09019221E+11    1.05739777E+08    5.67808362E+06    4.42387100E-02    7.43647098E-03
 570    2.84500145E-01    2.08058741E+11    1.05625150E+08    5.69193855E+06    4.42878749E-02    7.40026759E-03
 571    2.85000145E-01    2.07101967E+11    1.05509633E+08    5.70573718E+06    4.43371695E-02    7.36425244E-03
 572    2.85500145E-01    2.06148889E+11    1.05393233E+08    5.71947923E+06    4.43865938E-02    7.32842447E-03
 573    2.86000145E-01    2.05199501E+11    1.05275957E+08    5.73316447E+06    4.44361482E-02    7.29278265E-03
 574    2.86500145E-01    2.04253794E+11    1.05157812E+08    5.74679263E+06    4.44858329E-02    7.25732592E-03
 575    2.87000145E-01    2.03311760E+11    1.05038804E+08    5.76036346E+06    4.45356482E-02    7.22205325E-03
 576    2.87500145E-01    2.02373390E+11    1.04918941E+08    5.77387672E+06    4.45855941E-02    7.18696363E-03
 577    2.88000145E-01    2.01438676E+11    1.04798228E+08    5.78733216E+06    4.46356711E-02    7.15205601E-03
 578    2.88500145E-01    2.00507610E+11    1.04676672E+08    5.80072954E+06    4.46858793E-02    7.11732940E-03
 579    2.89000145E-01    1.99580183E+11    1.04554280E+08    5.81406863E+06    4.47362189E-02    7.08278277E-03
 580    2.89500145E-01    1.98656387E+11    1.04431058E+08    5.82734917E+06    4.47866903E-02    7.04841513E-03
 581    2.90000145E-01    1.97736213E+11    1.04307014E+08    5.84057095E+06    4.48372936E-02    7.01422548E-03
 582    2.90500145E-01    1.96819653E+11    1.04182153E+08    5.85373373E+06    4.48880290E-02    6.98021282E-03
 583    2.91000145E-01    1.95906698E+11    1.04056482E+08    5.86683727E+06    4.49388969E-02    6.94637618E-03
 584    2.91500145E-01    1.94997340E+11    1.03930008E+08    5.87988137E+06    4.49898974E-02    6.91271456E-03
 585    2.92000145E-01    1.94091570E+11    1.03802738E+08    5.89286578E+06    4.50410307E-02    6.87922701E-03
 586    2.92500145E-01    1.93189380E+11    1.03674677E+08    5.90579030E+06    4.50922972E-02    6.84591254E-03
 587    2.93000145E-01    1.92290760E+11    1.03545833E+08    5.91865471E+06    4.51436971E-02    6.81277020E-03
 588    2.93500145E-01    1.91395702E+11    1.03416212E+08    5.93145878E+06    4.51952305E-02    6.77979904E-03
 589    2.94000145E-01    1.90504197E+11    1.03285820E+08    5.94420232E+06    4.52468978E-02    6.74699809E-03
 590    2.94500145E-01    1.89616236E+11    1.03154663E+08    5.95688510E+06    4.52986991E-02    6.71436642E-03
 591    2.95000145E-01    1.88731811E+11    1.03022749E+08    5.96950693E+06    4.53506348E-02    6.68190308E-03
 592    2.95500145E-01    1.87850913E+11    1.02890084E+08    5.98206760E+06    4.54027050E-02    6.64960715E-03
 593    2.96000145E-01    1.86973533E+11    1.02756674E+08    5.99456690E+06    4.54549101E-02    6.61747769E-03
 594    2.96500145E-01    1.86099662E+11    1.02622525E+08    6.00700464E+06    4.55072501E-02    6.58551378E-03
 595    2.97000145E-01    1.85229290E+11    1.02487645E+08    6.01938063E+06    4.55597255E-02    6.55371451E-03
 596    2.97500145E-01    1.84362410E+11    1.02352039E+08    6.03169467E+06    4.56123364E-02    6.52207896E-03
 597    2.98000145E-01    1.83499012E+11    1.02215713E+08    6.04394657E+06    4.56650830E-02    6.49060623E-03
 598    2.98500145E-01    1.82639087E+11    1.02078675E+08    6.05613615E+06    4.57179657E-02    6.45929541E-03
 599    2.99000145E-01    1.81782625E+11    1.01940930E+08    6.06826321E+06    4.57709846E-02    6.42814561E-03
 600    2.99500145E-01    1.80929619E+11    1.01802485E+08    6.08032757E+06    4.58241400E-02    6.39715594E-03
 601    3.00000145E-01    1.80080059E+11    1.01663345E+08    6.09232907E+06    4.58774322E-02    6.36632551E-03
 602    3.00500145E-01    1.79233935E+11    1.01523518E+08    6.10426751E+06    4.59308613E-02    6.33565345E-03
 603    3.01000145E-01    1.78391239E+11    1.01383010E+08    6.11614272E+06    4.59844277E-02    6.30513887E-03
 604    3.01500145E-01    1.77551962E+11    1.01241827E+08    6.12795454E+06    4.60381316E-02    6.27478092E-03
 605    3.02000145E-01    1.76716093E+11    1.01099974E+08    6.13970279E+06    4.60919732E-02    6.24457872E-03
 606    3.02500145E-01    1.75883625E+11    1.00957459E+08    6.15138730E+06    4.61459528E-02    6.21453142E-03
 607    3.03000145E-01    1.75054548E+11    1.00814287E+08    6.16300792E+06    4.62000706E-02    6.18463816E-03
 608    3.03500145E-01    1.74228852E+11    1.00670465E+08    6.17456448E+06    4.62543268E-02    6.15489809E-03
 609    3.04000145E-01    1.73406529E+11    1.00525999E+08    6.18605682E+06    4.63087218E-02    6.12531037E-03
 610    3.04500145E-01    1.72587569E+11    1.00380895E+08    6.19748479E+06    4.63632558E-02    6.09587417E-03
 611    3.05000145E-01    1.71771963E+11    1.00235159E+08    6.20884823E+06    4.64179290E-02    6.06658863E-03
 612    3.05500145E-01    1.70959701E+11    1.00088798E+08    6.22014699E+06    4.64727416E-02    6.03745295E-03
 613    3.06000145E-01    1.70150774E+11    9.99418162E+07    6.23138093E+06    4.65276940E-02    6.00846628E-03
 614    3.06500145E-01    1.69345173E+11    9.97942212E+07    6.24254989E+06    4.65827863E-02    5.97962782E-03
 615    3.07000145E-01    1.68542889E+11    9.96460187E+07    6.25365373E+06    4.66380188E-02    5.95093675E-03
 616    3.07500145E-01    1.67743912E+11    9.94972146E+07    6.26469232E+06    4.66933918E-02    5.92239225E-03
 617    3.08000145E-01    1.66948232E+11    9.93478151E+07    6.27566552E+06    4.67489056E-02    5.89399352E-03
 618    3.08500145E-01    1.66155841E+11    9.91978261E+07    6.28657318E+06    4.68045603E-02    5.86573977E-03
 619    3.09000145E-01    1.65366728E+11    9.90472536E+07    6.29741518E+06    4.68603562E-02    5.83763019E-03
 620    3.09500145E-01    1.64580886E+11    9.88961036E+07    6.30819139E+06    4.69162936E-02    5.80966399E-03
 621    3.10000145E-01    1.63798303E+11    9.87443820E+07    6.31890167E+06    4.69723727E-02    5.78184040E-03
 622    3.10500145E-01    1.63018970E+11    9.85920947E+07    6.32954591E+06    4.70285939E-02    5.75415861E-03
 623    3.11000145E-01    1.62242879E+11    9.84392477E+07    6.34012397E+06    4.70849572E-02    5.72661787E-03
 624    3.11500145E-01    1.61470019E+11    9.82858467E+07    6.35063575E+06    4.71414631E-02    5.69921739E-03
 625    3.12000145E-01    1.60700382E+11    9.81318977E+07    6.36108111E+06    4.71981117E-02    5.67195641E-03
 626    3.12500145E-01    1.59933957E+11    9.79774066E+07    6.37145995E+06    4.72549033E-02    5.64483416E-03
 627    3.13000145E-01    1.59170735E+11    9.78223791E+07    6.38177215E+06    4.73118382E-02    5.61784989E-03
 628    3.13500145E-01    1.58410706E+11    9.76668211E+07    6.39201760E+06    4.73689166E-02    5.59100283E-03
 629    3.14000145E-01    1.57653862E+11    9.75107383E+07    6.40219619E+06    4.74261387E-02    5.56429224E-03
 630    3.14500145E-01    1.56900192E+11    9.73541364E+07    6.41230782E+06    4.74835049E-02    5.53771738E-03
 631    3.15000145E-01    1.56149687E+11    9.71970214E+07    6.42235238E+06    4.75410154E-02    5.51127749E-03
 632    3.15500145E-01    1.55402338E+11    9.70393987E+07    6.43232978E+06    4.75986704E-02    5.48497185E-03
 633    3.16000145E-01    1.54658134E+11    9.68812743E+07    6.44223991E+06    4.76564703E-02    5.45879971E-03
 634    3.16500145E-01    1.53917067E+11    9.67226537E+07    6.45208268E+06    4.77144152E-02    5.43276035E-03
 635    3.17000145E-01    1.53179126E+11    9.65635426E+07    6.46185799E+06    4.77725054E-02    5.40685305E-03
 636    3.17500145E-01    1.52444302E+11    9.64039466E+07    6.47156575E+06    4.78307412E-02    5.38107708E-03
 637    3.18000145E-01    1.51712586E+11    9.62438714E+07    6.48120588E+06    4.78891228E-02    5.35543173E-03
 638    3.18500145E-01    1.50983968E+11    9.60833225E+07    6.49077828E+06    4.79476506E-02    5.32991629E-03
 639    3.19000145E-01    1.50258438E+11    9.59223056E+07    6.50028288E+06    4.80063247E-02    5.30453004E-03
 640    3.19500145E-01    1.49535987E+11    9.57608262E+07    6.50971959E+06    4.80651455E-02    5.27927229E-03
 641    3.20000145E-01    1.48816605E+11    9.55988897E+07    6.51908832E+06    4.81241131E-02    5.25414233E-03
 642    3.20500145E-01    1.48100282E+11    9.54365018E+07    6.52838902E+06    4.81832279E-02    5.22913947E-03
 643    3.21000145E-01    1.47387009E+11    9.52736679E+07    6.53762159E+06    4.82424901E-02    5.20426301E-03
 644    3.21500145E-01    1.46676777E+11    9.51103935E+07    6.54678597E+06    4.83018999E-02    5.17951227E-03
 645    3.22000145E-01    1.45969575E+11    9.49466841E+07    6.55588208E+06    4.83614578E-02    5.15488657E-03
 646    3.22500145E-01    1.45265394E+11    9.47825450E+07    6.56490986E+06    4.84211638E-02    5.13038522E-03
 647    3.23000145E-01    1.44564225E+11    9.46179816E+07    6.57386925E+06    4.84810183E-02    5.10600754E-03
 648    3.23500145E-01    1.43866057E+11    9.44529994E+07    6.58276017E+06    4.85410215E-02    5.08175288E-03
 649    3.24000145E-01    1.43170882E+11    9.42876037E+07    6.59158257E+06    4.86011737E-02    5.05762054E-03
 650    3.24500145E-01    1.42478689E+11    9.41217998E+07    6.60033639E+06    4.86614752E-02    5.03360989E-03
 651    3.25000145E-01    1.41789469E+11    9.39555930E+07    6.60902157E+06    4.87219262E-02    5.00972024E-03
 652    3.25500145E-01    1.41103213E+11    9.37889888E+07    6.61763806E+06    4.87825270E-02    4.98595095E-03
 653    3.26000145E-01    1.40419910E+11    9.36219922E+07    6.62618581E+06    4.88432779E-02    4.96230136E-03
 654    3.26500145E-01    1.39739551E+11    9.34546086E+07    6.63466476E+06    4.89041791E-02    4.93877083E-03
 655    3.27000145E-01    1.39062126E+11    9.32868431E+07    6.64307487E+06    4.89652309E-02    4.91535870E-03
 656    3.27500145E-01    1.38387627E+11    9.31187011E+07    6.65141609E+06    4.90264336E-02    4.89206434E-03
 657    3.28000145E-01    1.37716042E+11    9.29501877E+07    6.65968837E+06    4.90877874E-02    4.86888711E-03
 658    3.28500145E-01    1.37047364E+11    9.27813079E+07    6.66789169E+06    4.91492926E-02    4.84582637E-03
 659    3.29000145E-01    1.36381581E+11    9.26120671E+07    6.67602599E+06    4.92109495E-02    4.82288149E-03
 660    3.29500145E-01    1.35718684E+11    9.24424702E+07    6.68409125E+06    4.92727583E-02    4.80005185E-03
 661    3.30000145E-01    1.35058665E+11    9.22725224E+07    6.69208741E+06    4.93347194E-02    4.77733682E-03
 662    3.30500145E-01    1.34401512E+11    9.21022288E+07    6.70001447E+06    4.93968329E-02    4.75473579E-03
 663    3.31000145E-01    1.33747217E+11    9.19315944E+07    6.70787237E+06    4.94590992E-02    4.73224813E-03
 664    3.31500145E-01    1.33095770E+11    9.17606241E+07    6.71566110E+06    4.95215186E-02    4.70987323E-03
 665    3.32000145E-01    1.32447162E+11    9.15893231E+07    6.72338063E+06    4.95840912E-02    4.68761049E-03
 666    3.32500145E-01    1.31801382E+11    9.14176963E+07    6.73103093E+06    4.96468174E-02    4.66545929E-03
 667    3.33000145E-01    1.31158422E+11    9.12457487E+07    6.73861198E+06    4.97096974E-02    4.64341904E-03
 668    3.33500145E-01    1.30518271E+11    9.10734851E+07    6.74612377E+06    4.97727316E-02    4.62148913E-03
 669    3.34000145E-01    1.29880920E+11    9.09009105E+07    6.75356627E+06    4.98359201E-02    4.59966898E-03
 670    3.34500145E-01    1.29246360E+11    9.07280298E+07    6.76093946E+06    4.98992634E-02    4.57795799E-03
 671    3.35000145E-01    1.28614581E+11    9.05548479E+07    6.76824333E+06    4.99627615E-02    4.55635556E-03
 672    3.35500145E-01    1.27985574E+11    9.03813695E+07    6.77547788E+06    5.00264149E-02    4.53486112E-03
 673    3.36000145E-01    1.27359328E+11    9.02075996E+07    6.78264309E+06    5.00902238E-02    4.51347408E-03
 674    3.36500145E-01    1.26735835E+11    9.00335429E+07    6.78973895E+06    5.01541884E-02    4.49219387E-03
 675    3.37000145E-01    1.26115085E+11    8.98592041E+07    6.79676546E+06    5.02183091E-02    4.47101991E-03
 676    3.37500145E-01    1.25497068E+11    8.96845881E+07    6.80372261E+06    5.02825861E-02    4.44995162E-03
 677    3.38000145E-01    1.24881775E+11    8.95096995E+07    6.81061040E+06    5.03470197E-02    4.42898844E-03
 678    3.38500145E-01    1.24269197E+11    8.93345431E+07    6.81742883E+06    5.04116102E-02    4.40812980E-03
 679    3.39000145E-01    1.23659323E+11    8.91591235E+07    6.82417791E+06    5.04763578E-02    4.38737514E-03
 680    3.39500145E-01    1.23052145E+11    8.89834455E+07    6.83085763E+06    5.05412629E-02    4.36672390E-03
 681    3.40000145E-01    1.22447652E+11    8.88075136E+07    6.83746800E+06    5.06063256E-02    4.34617553E-03
 682    3.40500145E-01    1.21845837E+11    8.86313324E+07    6.84400903E+06    5.06715464E-02    4.32572947E-03
 683    3.41000145E-01    1.21246688E+11    8.84549066E+07    6.85048073E+06    5.07369254E-02    4.30538517E-03
 684    3.41500145E-01    1.20650197E+11    8.82782406E+07    6.85688311E+06    5.08024630E-02    4.28514209E-03
 685    3.42000145E-01    1.20056354E+11    8.81013392E+07    6.86321619E+06    5.08681594E-02    4.26499968E-03
 686    3.42500145E-01    1.19465150E+11    8.79242067E+07    6.86947997E+06    5.09340149E-02    4.24495741E-03
 687    3.43000145E-01    1.18876575E+11    8.77468476E+07    6.87567448E+06    5.10000298E-02    4.22501473E-03
 688    3.43500145E-01    1.18290620E+11    8.75692665E+07    6.88179973E+06    5.10662044E-02    4.20517111E-03
 689    3.44000145E-01    1.17707276E+11    8.73914678E+07    6.88785575E+06    5.11325390E-02    4.18542602E-03
 690    3.44500145E-01    1.17126533E+11    8.72134559E+07    6.89384256E+06    5.11990337E-02    4.16577893E-03
 691    3.45000145E-01    1.16548382E+11    8.70352353E+07    6.89976017E+06    5.12656890E-02    4.14622932E-03
 692    3.45500145E-01    1.15972813E+11    8.68568102E+07    6.90560863E+06    5.13325051E-02    4.12677666E-03
 693    3.46000145E-01    1.15399818E+11    8.66781852E+07    6.91138795E+06    5.13994823E-02    4.10742044E-03
 694    3.46500145E-01    1.14829387E+11    8.64993644E+07    6.91709817E+06    5.14666208E-02    4.08816014E-03
 695    3.47000145E-01    1.14261510E+11    8.63203522E+07    6.92273932E+06    5.15339210E-02    4.06899525E-03
 696    3.47500145E-01    1.13696178E+11    8.61411530E+07    6.92831142E+06    5.16013832E-02    4.04992525E-03
 697    3.48000145E-01    1.13133382E+11    8.59617709E+07    6.93381452E+06    5.16690076E-02    4.03094964E-03
 698    3.48500145E-01    1.12573113E+11    8.57822103E+07    6.93924865E+06    5.17367944E-02    4.01206791E-03
 699    3.49000145E-01    1.12015362E+11    8.56024753E+07    6.94461385E+06    5.18047441E-02    3.99327957E-03
 700    3.49500145E-01    1.11460119E+11    8.54225702E+07    6.94991016E+06    5.18728569E-02    3.97458411E-03
 701    3.50000145E-01    1.10907375E+11    8.52424990E+07    6.95513763E+06    5.19411330E-02    3.95598104E-03
 702    3.50500145E-01    1.10357120E+11    8.50622661E+07    6.96029629E+06    5.20095728E-02    3.93746986E-03
 703    3.51000145E-01    1.09809346E+11    8.48818754E+07    6.96538619E+06    5.20781766E-02    3.91905008E-03
 704    3.51500145E-01    1.09264044E+11    8.47013312E+07    6.97040738E+06    5.21469445E-02    3.90072123E-03
 705    3.52000145E-01    1.08721204E+11    8.45206374E+07    6.97535990E+06    5.22158770E-02    3.88248280E-03
 706    3.52500145E-01    1.08180817E+11    8.43397982E+07    6.98024381E+06    5.22849743E-02    3.86433432E-03
 707    3.53000145E-01    1.07642873E+11    8.41588176E+07    6.98505916E+06    5.23542367E-02    3.84627531E-03
 708    3.53500145E-01    1.07107365E+11    8.39776996E+07    6.98980600E+06    5.24236645E-02    3.82830530E-03
 709    3.54000145E-01    1.06574283E+11    8.37964483E+07    6.99448438E+06    5.24932580E-02    3.81042381E-03
 710    3.54500145E-01    1.06043617E+11    8.36150674E+07    6.99909437E+06    5.25630175E-02    3.79263036E-03
 711    3.55000145E-01    1.05515358E+11    8.34335612E+07    7.00363602E+06    5.26329432E-02    3.77492449E-03
 712    3.55500145E-01    1.04989498E+11    8.32519334E+07    7.00810939E+06    5.27030355E-02    3.75730574E-03
 713    3.56000145E-01    1.04466028E+11    8.30701879E+07    7.01251454E+06    5.27732946E-02    3.73977364E-03
 714    3.56500145E-01    1.03944938E+11    8.28883286E+07    7.01685153E+06    5.28437208E-02    3.72232772E-03
 715    3.57000145E-01    1.03426219E+11    8.27063595E+07    7.02112044E+06    5.29143145E-02    3.70496754E-03
 716    3.57500145E-01    1.02909863E+11    8.25242843E+07    7.02532132E+06    5.29850759E-02    3.68769263E-03
 717    3.58000145E-01    1.02395860E+11    8.23421068E+07    7.02945424E+06    5.30560054E-02    3.67050255E-03
 718    3.58500145E-01    1.01884202E+11    8.21598309E+07    7.03351928E+06    5.31271031E-02    3.65339684E-03
 719    3.59000145E-01    1.01374879E+11    8.19774603E+07    7.03751649E+06    5.31983695E-02    3.63637505E-03
 720    3.59500145E-01    1.00867883E+11    8.17949987E+07    7.04144596E+06    5.32698047E-02    3.61943674E-03
 721    3.60000145E-01    1.00363205E+11    8.16124499E+07    7.04530776E+06    5.33414092E-02    3.60258147E-03
 722    3.60500145E-01    9.98608354E+10    8.14298175E+07    7.04910196E+06    5.34131831E-02    3.58580879E-03
 723    3.61000145E-01    9.93607659E+10    8.12471053E+07    7.05282864E+06    5.34851268E-02    3.56911828E-03
 724    3.61500145E-01    9.88629875E+10    8.10643169E+07    7.05648788E+06    5.35572406E-02    3.55250948E-03
 725    3.62000145E-01    9.83674913E+10    8.08814560E+07    7.06007975E+06    5.36295248E-02    3.53598198E-03
 726    3.62500145E-01    9.78742686E+10    8.06985261E+07    7.06360433E+06    5.37019797E-02    3.51953533E-03
 727    3.63000145E-01    9.73833106E+10    8.05155309E+07    7.06706172E+06    5.37746055E-02    3.50316912E-03
