 GLOBAL PARAMETERS
 
 m [kg]                                          :    6.97680165E+11
 R [km]                                          :    9.99500274E-01
 Mean Density [g/cm^3]                           :    1.66808822E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.04628555E-01
 C20                                             :    1.06317936E-04
 C22                                             :    3.19250363E-05
 ekf (Equivalent Fluid Love Number)              :    2.86411184E-01
 H(n)                                            :    5.14564473E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    6.69249284E-04
 b-R [km]                                        :   -1.91487554E-04
 c-R [km]                                        :   -4.77405375E-04
 
 f1=(a-c)/a                                      :    1.14646027E-03
 f2=(b-c)/b                                      :    2.86115579E-04
 f3=(a-b)/a                                      :    8.60344694E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    1.67198619E-03
 f_MacLaurin                                     :    5.56034461E-04
 f_Roche                                         :    2.22802065E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 426    2.12500274E-01    8.59313196E+11    2.43236120E+08    7.30692255E+06    2.45804753E-01    2.24806721E-02
 427    2.13000274E-01    8.58696048E+11    2.44207944E+08    7.37072101E+06    2.45835562E-01    2.24159866E-02
 428    2.13500274E-01    8.58077858E+11    2.45180517E+08    7.43489939E+06    2.45866451E-01    2.23515804E-02
 429    2.14000274E-01    8.57458631E+11    2.46153832E+08    7.49945870E+06    2.45897419E-01    2.22874516E-02
 430    2.14500274E-01    8.56838368E+11    2.47127879E+08    7.56439994E+06    2.45928469E-01    2.22235983E-02
 431    2.15000274E-01    8.56217072E+11    2.48102648E+08    7.62972413E+06    2.45959598E-01    2.21600186E-02
 432    2.15500274E-01    8.55594746E+11    2.49078130E+08    7.69543225E+06    2.45990808E-01    2.20967107E-02
 433    2.16000274E-01    8.54971392E+11    2.50054317E+08    7.76152530E+06    2.46022098E-01    2.20336727E-02
 434    2.16500274E-01    8.54347012E+11    2.51031198E+08    7.82800427E+06    2.46053468E-01    2.19709028E-02
 435    2.17000274E-01    8.53721611E+11    2.52008764E+08    7.89487015E+06    2.46084919E-01    2.19083992E-02
 436    2.17500274E-01    8.53095189E+11    2.52987007E+08    7.96212393E+06    2.46116450E-01    2.18461602E-02
 437    2.18000274E-01    8.52467750E+11    2.53965917E+08    8.02976657E+06    2.46148062E-01    2.17841839E-02
 438    2.18500274E-01    8.51839297E+11    2.54945484E+08    8.09779906E+06    2.46179755E-01    2.17224686E-02
 439    2.19000274E-01    8.51209831E+11    2.55925699E+08    8.16622236E+06    2.46211528E-01    2.16610126E-02
 440    2.19500274E-01    8.50579357E+11    2.56906553E+08    8.23503744E+06    2.46243382E-01    2.15998141E-02
 441    2.20000274E-01    8.49947875E+11    2.57888038E+08    8.30424526E+06    2.46275317E-01    2.15388714E-02
 442    2.20500274E-01    8.49315390E+11    2.58870142E+08    8.37384678E+06    2.46307333E-01    2.14781828E-02
 443    2.21000274E-01    8.48681903E+11    2.59852857E+08    8.44384295E+06    2.46339429E-01    2.14177467E-02
 444    2.21500274E-01    8.48047418E+11    2.60836174E+08    8.51423472E+06    2.46371607E-01    2.13575614E-02
 445    2.22000274E-01    8.47411936E+11    2.61820084E+08    8.58502303E+06    2.46403865E-01    2.12976252E-02
 446    2.22500274E-01    8.46775461E+11    2.62804577E+08    8.65620883E+06    2.46436205E-01    2.12379365E-02
 447    2.23000274E-01    8.46137995E+11    2.63789643E+08    8.72779304E+06    2.46468626E-01    2.11784937E-02
 448    2.23500274E-01    8.45499541E+11    2.64775274E+08    8.79977660E+06    2.46501128E-01    2.11192953E-02
 449    2.24000274E-01    8.44860102E+11    2.65761460E+08    8.87216044E+06    2.46533712E-01    2.10603395E-02
 450    2.24500274E-01    8.44219680E+11    2.66748191E+08    8.94494547E+06    2.46566377E-01    2.10016248E-02
 451    2.25000274E-01    8.43578278E+11    2.67735459E+08    9.01813262E+06    2.46599123E-01    2.09431497E-02
 452    2.25500274E-01    8.42935898E+11    2.68723255E+08    9.09172279E+06    2.46631951E-01    2.08849126E-02
 453    2.26000274E-01    8.42292544E+11    2.69711567E+08    9.16571690E+06    2.46664860E-01    2.08269120E-02
 454    2.26500274E-01    8.41648218E+11    2.70700389E+08    9.24011584E+06    2.46697851E-01    2.07691464E-02
 455    2.27000274E-01    8.41002922E+11    2.71689709E+08    9.31492052E+06    2.46730923E-01    2.07116142E-02
 456    2.27500274E-01    8.40356660E+11    2.72679519E+08    9.39013183E+06    2.46764077E-01    2.06543140E-02
 457    2.28000274E-01    8.39709433E+11    2.73669809E+08    9.46575066E+06    2.46797313E-01    2.05972442E-02
 458    2.28500274E-01    8.39061246E+11    2.74660571E+08    9.54177789E+06    2.46830631E-01    2.05404035E-02
 459    2.29000274E-01    8.38412099E+11    2.75651794E+08    9.61821440E+06    2.46864031E-01    2.04837904E-02
 460    2.29500274E-01    8.37761997E+11    2.76643469E+08    9.69506107E+06    2.46897512E-01    2.04274033E-02
 461    2.30000274E-01    8.37110941E+11    2.77635587E+08    9.77231876E+06    2.46931076E-01    2.03712410E-02
 462    2.30500274E-01    8.36458935E+11    2.78628139E+08    9.84998835E+06    2.46964722E-01    2.03153019E-02
 463    2.31000274E-01    8.35805981E+11    2.79621115E+08    9.92807069E+06    2.46998450E-01    2.02595847E-02
 464    2.31500274E-01    8.35152082E+11    2.80614505E+08    1.00065666E+07    2.47032260E-01    2.02040879E-02
 465    2.32000274E-01    8.34497241E+11    2.81608301E+08    1.00854770E+07    2.47066153E-01    2.01488103E-02
 466    2.32500274E-01    8.33841460E+11    2.82602494E+08    1.01648027E+07    2.47100127E-01    2.00937504E-02
 467    2.33000274E-01    8.33184742E+11    2.83597073E+08    1.02445446E+07    2.47134185E-01    2.00389068E-02
 468    2.33500274E-01    8.32527089E+11    2.84592029E+08    1.03247034E+07    2.47168324E-01    1.99842783E-02
 469    2.34000274E-01    8.31868505E+11    2.85587354E+08    1.04052800E+07    2.47202546E-01    1.99298634E-02
 470    2.34500274E-01    8.31208993E+11    2.86583037E+08    1.04862753E+07    2.47236851E-01    1.98756610E-02
 471    2.35000274E-01    8.30548554E+11    2.87579069E+08    1.05676900E+07    2.47271239E-01    1.98216696E-02
 472    2.35500274E-01    8.29887191E+11    2.88575441E+08    1.06495250E+07    2.47305709E-01    1.97678879E-02
 473    2.36000274E-01    8.29224908E+11    2.89572144E+08    1.07317810E+07    2.47340262E-01    1.97143147E-02
 474    2.36500274E-01    8.28561707E+11    2.90569167E+08    1.08144589E+07    2.47374898E-01    1.96609487E-02
 475    2.37000274E-01    8.27897591E+11    2.91566503E+08    1.08975595E+07    2.47409617E-01    1.96077886E-02
 476    2.37500274E-01    8.27232563E+11    2.92564141E+08    1.09810836E+07    2.47444418E-01    1.95548332E-02
 477    2.38000274E-01    8.26566624E+11    2.93562072E+08    1.10650319E+07    2.47479303E-01    1.95020812E-02
 478    2.38500274E-01    8.25899779E+11    2.94560287E+08    1.11494053E+07    2.47514271E-01    1.94495314E-02
 479    2.39000274E-01    8.25232029E+11    2.95558775E+08    1.12342045E+07    2.47549322E-01    1.93971825E-02
 480    2.39500274E-01    8.24563378E+11    2.96557529E+08    1.13194302E+07    2.47584457E-01    1.93450334E-02
 481    2.40000274E-01    8.23893828E+11    2.97556539E+08    1.14050834E+07    2.47619674E-01    1.92930828E-02
 482    2.40500274E-01    8.23223382E+11    2.98555794E+08    1.14911646E+07    2.47654975E-01    1.92413296E-02
 483    2.41000274E-01    8.22552042E+11    2.99555286E+08    1.15776747E+07    2.47690360E-01    1.91897725E-02
 484    2.41500274E-01    8.21879812E+11    3.00555006E+08    1.16646145E+07    2.47725828E-01    1.91384103E-02
 485    2.42000274E-01    8.21206695E+11    3.01554944E+08    1.17519846E+07    2.47761379E-01    1.90872421E-02
 486    2.42500274E-01    8.20532692E+11    3.02555090E+08    1.18397858E+07    2.47797015E-01    1.90362664E-02
 487    2.43000274E-01    8.19857807E+11    3.03555436E+08    1.19280189E+07    2.47832734E-01    1.89854823E-02
 488    2.43500274E-01    8.19182042E+11    3.04555972E+08    1.20166845E+07    2.47868536E-01    1.89348885E-02
 489    2.44000274E-01    8.18505401E+11    3.05556688E+08    1.21057834E+07    2.47904423E-01    1.88844840E-02
 490    2.44500274E-01    8.17827885E+11    3.06557575E+08    1.21953163E+07    2.47940394E-01    1.88342677E-02
 491    2.45000274E-01    8.17149499E+11    3.07558625E+08    1.22852839E+07    2.47976448E-01    1.87842383E-02
 492    2.45500274E-01    8.16470244E+11    3.08559826E+08    1.23756870E+07    2.48012587E-01    1.87343949E-02
 493    2.46000274E-01    8.15790123E+11    3.09561171E+08    1.24665262E+07    2.48048809E-01    1.86847362E-02
 494    2.46500274E-01    8.15109139E+11    3.10562650E+08    1.25578022E+07    2.48085116E-01    1.86352614E-02
 495    2.47000274E-01    8.14427295E+11    3.11564253E+08    1.26495157E+07    2.48121507E-01    1.85859692E-02
 496    2.47500274E-01    8.13744594E+11    3.12565971E+08    1.27416673E+07    2.48157983E-01    1.85368586E-02
 497    2.48000274E-01    8.13061038E+11    3.13567795E+08    1.28342579E+07    2.48194542E-01    1.84879285E-02
 498    2.48500274E-01    8.12376630E+11    3.14569715E+08    1.29272879E+07    2.48231187E-01    1.84391780E-02
 499    2.49000274E-01    8.11691373E+11    3.15571722E+08    1.30207582E+07    2.48267916E-01    1.83906059E-02
 500    2.49500274E-01    8.11005270E+11    3.16573806E+08    1.31146693E+07    2.48304729E-01    1.83422112E-02
 501    2.50000274E-01    8.10318324E+11    3.17575959E+08    1.32090219E+07    2.48341627E-01    1.82939930E-02
 502    2.50500274E-01    8.09630536E+11    3.18578171E+08    1.33038167E+07    2.48378610E-01    1.82459501E-02
 503    2.51000274E-01    8.08941911E+11    3.19580432E+08    1.33990542E+07    2.48415678E-01    1.81980816E-02
 504    2.51500274E-01    8.08252450E+11    3.20582734E+08    1.34947352E+07    2.48452830E-01    1.81503865E-02
 505    2.52000274E-01    8.07562158E+11    3.21585067E+08    1.35908603E+07    2.48490068E-01    1.81028638E-02
 506    2.52500274E-01    8.06871035E+11    3.22587421E+08    1.36874300E+07    2.48527390E-01    1.80555126E-02
 507    2.53000274E-01    8.06179086E+11    3.23589787E+08    1.37844450E+07    2.48564798E-01    1.80083317E-02
 508    2.53500274E-01    8.05486313E+11    3.24592156E+08    1.38819059E+07    2.48602291E-01    1.79613203E-02
 509    2.54000274E-01    8.04792719E+11    3.25594519E+08    1.39798133E+07    2.48639869E-01    1.79144774E-02
 510    2.54500274E-01    8.04098306E+11    3.26596866E+08    1.40781678E+07    2.48677532E-01    1.78678021E-02
 511    2.55000274E-01    8.03403078E+11    3.27599188E+08    1.41769700E+07    2.48715281E-01    1.78212934E-02
 512    2.55500274E-01    8.02707037E+11    3.28601476E+08    1.42762205E+07    2.48753115E-01    1.77749504E-02
 513    2.56000274E-01    8.02010185E+11    3.29603720E+08    1.43759198E+07    2.48791034E-01    1.77287721E-02
 514    2.56500274E-01    8.01312527E+11    3.30605911E+08    1.44760686E+07    2.48829040E-01    1.76827576E-02
 515    2.57000274E-01    8.00614064E+11    3.31608039E+08    1.45766673E+07    2.48867131E-01    1.76369060E-02
 516    2.57500274E-01    7.99914800E+11    3.32610096E+08    1.46777166E+07    2.48905307E-01    1.75912164E-02
 517    2.58000274E-01    7.99214737E+11    3.33612072E+08    1.47792171E+07    2.48943570E-01    1.75456879E-02
 518    2.58500274E-01    7.98513878E+11    3.34613958E+08    1.48811692E+07    2.48981918E-01    1.75003196E-02
 519    2.59000274E-01    7.97812226E+11    3.35615744E+08    1.49835734E+07    2.49020352E-01    1.74551106E-02
 520    2.59500274E-01    7.97109784E+11    3.36617422E+08    1.50864304E+07    2.49058873E-01    1.74100601E-02
 521    2.60000274E-01    7.96406554E+11    3.37618981E+08    1.51897407E+07    2.49097479E-01    1.73651671E-02
 522    2.60500274E-01    7.95702539E+11    3.38620413E+08    1.52935048E+07    2.49136172E-01    1.73204308E-02
 523    2.61000274E-01    7.94997742E+11    3.39621709E+08    1.53977231E+07    2.49174951E-01    1.72758503E-02
 524    2.61500274E-01    7.94292167E+11    3.40622858E+08    1.55023963E+07    2.49213816E-01    1.72314248E-02
 525    2.62000274E-01    7.93585815E+11    3.41623852E+08    1.56075247E+07    2.49252767E-01    1.71871534E-02
 526    2.62500274E-01    7.92878690E+11    3.42624682E+08    1.57131090E+07    2.49291805E-01    1.71430353E-02
 527    2.63000274E-01    7.92170794E+11    3.43625338E+08    1.58191495E+07    2.49330930E-01    1.70990696E-02
 528    2.63500274E-01    7.91462130E+11    3.44625811E+08    1.59256469E+07    2.49370141E-01    1.70552556E-02
 529    2.64000274E-01    7.90752701E+11    3.45626092E+08    1.60326014E+07    2.49409439E-01    1.70115923E-02
 530    2.64500274E-01    7.90042510E+11    3.46626171E+08    1.61400137E+07    2.49448824E-01    1.69680790E-02
 531    2.65000274E-01    7.89331560E+11    3.47626039E+08    1.62478842E+07    2.49488295E-01    1.69247149E-02
 532    2.65500274E-01    7.88619854E+11    3.48625688E+08    1.63562133E+07    2.49527854E-01    1.68814992E-02
 533    2.66000274E-01    7.87907393E+11    3.49625107E+08    1.64650014E+07    2.49567499E-01    1.68384311E-02
 534    2.66500274E-01    7.87194182E+11    3.50624288E+08    1.65742491E+07    2.49607232E-01    1.67955097E-02
 535    2.67000274E-01    7.86480223E+11    3.51623222E+08    1.66839568E+07    2.49647051E-01    1.67527343E-02
 536    2.67500274E-01    7.85765519E+11    3.52621898E+08    1.67941249E+07    2.49686958E-01    1.67101041E-02
 537    2.68000274E-01    7.85050072E+11    3.53620309E+08    1.69047537E+07    2.49726952E-01    1.66676184E-02
 538    2.68500274E-01    7.84333886E+11    3.54618444E+08    1.70158438E+07    2.49767034E-01    1.66252763E-02
 539    2.69000274E-01    7.83616963E+11    3.55616295E+08    1.71273955E+07    2.49807203E-01    1.65830771E-02
 540    2.69500274E-01    7.82899306E+11    3.56613852E+08    1.72394092E+07    2.49847459E-01    1.65410201E-02
 541    2.70000274E-01    7.82180919E+11    3.57611106E+08    1.73518854E+07    2.49887804E-01    1.64991045E-02
 542    2.70500274E-01    7.81461803E+11    3.58608048E+08    1.74648244E+07    2.49928235E-01    1.64573295E-02
 543    2.71000274E-01    7.80741962E+11    3.59604669E+08    1.75782266E+07    2.49968755E-01    1.64156944E-02
 544    2.71500274E-01    7.80021398E+11    3.60600960E+08    1.76920923E+07    2.50009362E-01    1.63741985E-02
 545    2.72000274E-01    7.79300115E+11    3.61596911E+08    1.78064220E+07    2.50050058E-01    1.63328411E-02
 546    2.72500274E-01    7.78578115E+11    3.62592513E+08    1.79212160E+07    2.50090841E-01    1.62916214E-02
 547    2.73000274E-01    7.77855401E+11    3.63587757E+08    1.80364746E+07    2.50131712E-01    1.62505387E-02
 548    2.73500274E-01    7.77131976E+11    3.64582635E+08    1.81521982E+07    2.50172672E-01    1.62095922E-02
 549    2.74000274E-01    7.76407843E+11    3.65577136E+08    1.82683872E+07    2.50213720E-01    1.61687814E-02
 550    2.74500274E-01    7.75683004E+11    3.66571253E+08    1.83850418E+07    2.50254856E-01    1.61281054E-02
 551    2.75000274E-01    7.74957463E+11    3.67564974E+08    1.85021623E+07    2.50296080E-01    1.60875636E-02
 552    2.75500274E-01    7.74231222E+11    3.68558293E+08    1.86197492E+07    2.50337393E-01    1.60471553E-02
 553    2.76000274E-01    7.73504284E+11    3.69551198E+08    1.87378027E+07    2.50378795E-01    1.60068798E-02
 554    2.76500274E-01    7.72776652E+11    3.70543682E+08    1.88563231E+07    2.50420285E-01    1.59667364E-02
 555    2.77000274E-01    7.72048329E+11    3.71535735E+08    1.89753107E+07    2.50461864E-01    1.59267245E-02
 556    2.77500274E-01    7.71319318E+11    3.72527349E+08    1.90947659E+07    2.50503531E-01    1.58868433E-02
 557    2.78000274E-01    7.70589621E+11    3.73518513E+08    1.92146887E+07    2.50545288E-01    1.58470922E-02
 558    2.78500274E-01    7.69859242E+11    3.74509219E+08    1.93350797E+07    2.50587133E-01    1.58074705E-02
 559    2.79000274E-01    7.69128183E+11    3.75499458E+08    1.94559389E+07    2.50629068E-01    1.57679776E-02
 560    2.79500274E-01    7.68396447E+11    3.76489221E+08    1.95772668E+07    2.50671091E-01    1.57286129E-02
 561    2.80000274E-01    7.67664036E+11    3.77478499E+08    1.96990635E+07    2.50713204E-01    1.56893756E-02
 562    2.80500274E-01    7.66930955E+11    3.78467282E+08    1.98213292E+07    2.50755406E-01    1.56502651E-02
 563    2.81000274E-01    7.66197205E+11    3.79455562E+08    1.99440642E+07    2.50797698E-01    1.56112808E-02
 564    2.81500274E-01    7.65462790E+11    3.80443330E+08    2.00672688E+07    2.50840078E-01    1.55724220E-02
 565    2.82000274E-01    7.64727713E+11    3.81430576E+08    2.01909432E+07    2.50882549E-01    1.55336882E-02
 566    2.82500274E-01    7.63991975E+11    3.82417292E+08    2.03150875E+07    2.50925109E-01    1.54950787E-02
 567    2.83000274E-01    7.63255580E+11    3.83403469E+08    2.04397020E+07    2.50967758E-01    1.54565928E-02
 568    2.83500274E-01    7.62518532E+11    3.84389097E+08    2.05647869E+07    2.51010498E-01    1.54182300E-02
 569    2.84000274E-01    7.61780832E+11    3.85374167E+08    2.06903424E+07    2.51053327E-01    1.53799896E-02
 570    2.84500274E-01    7.61042484E+11    3.86358672E+08    2.08163687E+07    2.51096246E-01    1.53418710E-02
 571    2.85000274E-01    7.60303491E+11    3.87342601E+08    2.09428659E+07    2.51139255E-01    1.53038737E-02
 572    2.85500274E-01    7.59563854E+11    3.88325946E+08    2.10698342E+07    2.51182354E-01    1.52659970E-02
 573    2.86000274E-01    7.58823579E+11    3.89308697E+08    2.11972738E+07    2.51225544E-01    1.52282403E-02
 574    2.86500274E-01    7.58082666E+11    3.90290846E+08    2.13251848E+07    2.51268823E-01    1.51906030E-02
 575    2.87000274E-01    7.57341119E+11    3.91272385E+08    2.14535674E+07    2.51312194E-01    1.51530846E-02
 576    2.87500274E-01    7.56598941E+11    3.92253303E+08    2.15824217E+07    2.51355654E-01    1.51156844E-02
 577    2.88000274E-01    7.55856134E+11    3.93233592E+08    2.17117479E+07    2.51399205E-01    1.50784020E-02
 578    2.88500274E-01    7.55112703E+11    3.94213243E+08    2.18415460E+07    2.51442846E-01    1.50412366E-02
 579    2.89000274E-01    7.54368648E+11    3.95192248E+08    2.19718162E+07    2.51486579E-01    1.50041877E-02
 580    2.89500274E-01    7.53623974E+11    3.96170596E+08    2.21025587E+07    2.51530402E-01    1.49672548E-02
 581    2.90000274E-01    7.52878683E+11    3.97148280E+08    2.22337734E+07    2.51574316E-01    1.49304374E-02
 582    2.90500274E-01    7.52132778E+11    3.98125291E+08    2.23654606E+07    2.51618320E-01    1.48937347E-02
 583    2.91000274E-01    7.51386262E+11    3.99101619E+08    2.24976203E+07    2.51662416E-01    1.48571463E-02
 584    2.91500274E-01    7.50639138E+11    4.00077257E+08    2.26302525E+07    2.51706603E-01    1.48206717E-02
 585    2.92000274E-01    7.49891408E+11    4.01052194E+08    2.27633573E+07    2.51750881E-01    1.47843102E-02
 586    2.92500274E-01    7.49143076E+11    4.02026422E+08    2.28969349E+07    2.51795251E-01    1.47480614E-02
 587    2.93000274E-01    7.48394144E+11    4.02999933E+08    2.30309852E+07    2.51839711E-01    1.47119247E-02
 588    2.93500274E-01    7.47644615E+11    4.03972717E+08    2.31655083E+07    2.51884264E-01    1.46758995E-02
 589    2.94000274E-01    7.46894493E+11    4.04944766E+08    2.33005043E+07    2.51928907E-01    1.46399853E-02
 590    2.94500274E-01    7.46143779E+11    4.05916071E+08    2.34359732E+07    2.51973643E-01    1.46041817E-02
 591    2.95000274E-01    7.45392477E+11    4.06886623E+08    2.35719149E+07    2.52018470E-01    1.45684879E-02
 592    2.95500274E-01    7.44640590E+11    4.07856413E+08    2.37083296E+07    2.52063389E-01    1.45329037E-02
 593    2.96000274E-01    7.43888120E+11    4.08825433E+08    2.38452173E+07    2.52108400E-01    1.44974283E-02
 594    2.96500274E-01    7.43135071E+11    4.09793673E+08    2.39825778E+07    2.52153502E-01    1.44620614E-02
 595    2.97000274E-01    7.42381444E+11    4.10761126E+08    2.41204113E+07    2.52198697E-01    1.44268023E-02
 596    2.97500274E-01    7.41627244E+11    4.11727782E+08    2.42587177E+07    2.52243984E-01    1.43916507E-02
 597    2.98000274E-01    7.40872473E+11    4.12693632E+08    2.43974970E+07    2.52289363E-01    1.43566059E-02
 598    2.98500274E-01    7.40117134E+11    4.13658669E+08    2.45367492E+07    2.52334835E-01    1.43216674E-02
 599    2.99000274E-01    7.39361230E+11    4.14622883E+08    2.46764742E+07    2.52380399E-01    1.42868349E-02
 600    2.99500274E-01    7.38604763E+11    4.15586265E+08    2.48166719E+07    2.52426055E-01    1.42521077E-02
 601    3.00000274E-01    7.37847737E+11    4.16548807E+08    2.49573424E+07    2.52471804E-01    1.42174854E-02
 602    3.00500274E-01    7.37090154E+11    4.17510500E+08    2.50984856E+07    2.52517646E-01    1.41829675E-02
 603    3.01000274E-01    7.36332017E+11    4.18471336E+08    2.52401013E+07    2.52563581E-01    1.41485535E-02
 604    3.01500274E-01    7.35573329E+11    4.19431305E+08    2.53821896E+07    2.52609608E-01    1.41142430E-02
 605    3.02000274E-01    7.34814093E+11    4.20390400E+08    2.55247503E+07    2.52655729E-01    1.40800353E-02
 606    3.02500274E-01    7.34054312E+11    4.21348611E+08    2.56677833E+07    2.52701942E-01    1.40459302E-02
 607    3.03000274E-01    7.33293988E+11    4.22305930E+08    2.58112886E+07    2.52748249E-01    1.40119270E-02
 608    3.03500274E-01    7.32533125E+11    4.23262349E+08    2.59552660E+07    2.52794648E-01    1.39780254E-02
 609    3.04000274E-01    7.31771726E+11    4.24217858E+08    2.60997154E+07    2.52841141E-01    1.39442248E-02
 610    3.04500274E-01    7.31009793E+11    4.25172450E+08    2.62446366E+07    2.52887728E-01    1.39105249E-02
 611    3.05000274E-01    7.30247328E+11    4.26126115E+08    2.63900297E+07    2.52934408E-01    1.38769250E-02
 612    3.05500274E-01    7.29484336E+11    4.27078846E+08    2.65358943E+07    2.52981181E-01    1.38434249E-02
 613    3.06000274E-01    7.28720819E+11    4.28030632E+08    2.66822304E+07    2.53028049E-01    1.38100239E-02
 614    3.06500274E-01    7.27956779E+11    4.28981467E+08    2.68290378E+07    2.53075010E-01    1.37767217E-02
 615    3.07000274E-01    7.27192220E+11    4.29931341E+08    2.69763163E+07    2.53122065E-01    1.37435179E-02
 616    3.07500274E-01    7.26427144E+11    4.30880247E+08    2.71240658E+07    2.53169214E-01    1.37104119E-02
 617    3.08000274E-01    7.25661555E+11    4.31828174E+08    2.72722861E+07    2.53216457E-01    1.36774033E-02
 618    3.08500274E-01    7.24895455E+11    4.32775116E+08    2.74209769E+07    2.53263794E-01    1.36444918E-02
 619    3.09000274E-01    7.24128846E+11    4.33721063E+08    2.75701381E+07    2.53311225E-01    1.36116768E-02
 620    3.09500274E-01    7.23361733E+11    4.34666008E+08    2.77197696E+07    2.53358751E-01    1.35789579E-02
 621    3.10000274E-01    7.22594117E+11    4.35609940E+08    2.78698709E+07    2.53406371E-01    1.35463346E-02
 622    3.10500274E-01    7.21826002E+11    4.36552854E+08    2.80204421E+07    2.53454085E-01    1.35138067E-02
 623    3.11000274E-01    7.21057391E+11    4.37494738E+08    2.81714827E+07    2.53501895E-01    1.34813735E-02
 624    3.11500274E-01    7.20288286E+11    4.38435586E+08    2.83229926E+07    2.53549799E-01    1.34490348E-02
 625    3.12000274E-01    7.19518690E+11    4.39375390E+08    2.84749715E+07    2.53597797E-01    1.34167901E-02
 626    3.12500274E-01    7.18748606E+11    4.40314139E+08    2.86274192E+07    2.53645891E-01    1.33846389E-02
 627    3.13000274E-01    7.17978037E+11    4.41251827E+08    2.87803354E+07    2.53694080E-01    1.33525808E-02
 628    3.13500274E-01    7.17206985E+11    4.42188445E+08    2.89337198E+07    2.53742363E-01    1.33206155E-02
 629    3.14000274E-01    7.16435455E+11    4.43123984E+08    2.90875722E+07    2.53790742E-01    1.32887426E-02
 630    3.14500274E-01    7.15663448E+11    4.44058436E+08    2.92418922E+07    2.53839216E-01    1.32569615E-02
 631    3.15000274E-01    7.14890967E+11    4.44991793E+08    2.93966796E+07    2.53887786E-01    1.32252720E-02
 632    3.15500274E-01    7.14118015E+11    4.45924047E+08    2.95519340E+07    2.53936451E-01    1.31936735E-02
 633    3.16000274E-01    7.13344595E+11    4.46855189E+08    2.97076552E+07    2.53985212E-01    1.31621658E-02
 634    3.16500274E-01    7.12570711E+11    4.47785211E+08    2.98638428E+07    2.54034068E-01    1.31307484E-02
 635    3.17000274E-01    7.11796364E+11    4.48714104E+08    3.00204965E+07    2.54083020E-01    1.30994209E-02
 636    3.17500274E-01    7.11021557E+11    4.49641862E+08    3.01776160E+07    2.54132068E-01    1.30681829E-02
 637    3.18000274E-01    7.10246295E+11    4.50568474E+08    3.03352008E+07    2.54181212E-01    1.30370340E-02
 638    3.18500274E-01    7.09470578E+11    4.51493933E+08    3.04932507E+07    2.54230452E-01    1.30059739E-02
 639    3.19000274E-01    7.08694411E+11    4.52418231E+08    3.06517653E+07    2.54279788E-01    1.29750022E-02
 640    3.19500274E-01    7.07917795E+11    4.53341360E+08    3.08107442E+07    2.54329220E-01    1.29441184E-02
 641    3.20000274E-01    7.07140735E+11    4.54263311E+08    3.09701870E+07    2.54378749E-01    1.29133223E-02
 642    3.20500274E-01    7.06363232E+11    4.55184076E+08    3.11300934E+07    2.54428374E-01    1.28826133E-02
 643    3.21000274E-01    7.05585290E+11    4.56103647E+08    3.12904629E+07    2.54478095E-01    1.28519912E-02
 644    3.21500274E-01    7.04806911E+11    4.57022017E+08    3.14512952E+07    2.54527914E-01    1.28214556E-02
 645    3.22000274E-01    7.04028099E+11    4.57939176E+08    3.16125898E+07    2.54577829E-01    1.27910061E-02
 646    3.22500274E-01    7.03248855E+11    4.58855117E+08    3.17743463E+07    2.54627841E-01    1.27606422E-02
 647    3.23000274E-01    7.02469184E+11    4.59769831E+08    3.19365642E+07    2.54677949E-01    1.27303638E-02
 648    3.23500274E-01    7.01689087E+11    4.60683311E+08    3.20992432E+07    2.54728155E-01    1.27001703E-02
 649    3.24000274E-01    7.00908568E+11    4.61595548E+08    3.22623828E+07    2.54778458E-01    1.26700615E-02
 650    3.24500274E-01    7.00127630E+11    4.62506535E+08    3.24259825E+07    2.54828859E-01    1.26400370E-02
 651    3.25000274E-01    6.99346274E+11    4.63416263E+08    3.25900419E+07    2.54879356E-01    1.26100964E-02
 652    3.25500274E-01    6.98564506E+11    4.64324725E+08    3.27545604E+07    2.54929951E-01    1.25802393E-02
 653    3.26000274E-01    6.97782326E+11    4.65231912E+08    3.29195377E+07    2.54980644E-01    1.25504655E-02
 654    3.26500274E-01    6.96999737E+11    4.66137816E+08    3.30849732E+07    2.55031434E-01    1.25207745E-02
 655    3.27000274E-01    6.96216744E+11    4.67042429E+08    3.32508664E+07    2.55082322E-01    1.24911660E-02
 656    3.27500274E-01    6.95433348E+11    4.67945744E+08    3.34172168E+07    2.55133308E-01    1.24616397E-02
 657    3.28000274E-01    6.94649553E+11    4.68847753E+08    3.35840240E+07    2.55184391E-01    1.24321952E-02
 658    3.28500274E-01    6.93865360E+11    4.69748447E+08    3.37512873E+07    2.55235573E-01    1.24028321E-02
 659    3.29000274E-01    6.93080774E+11    4.70647818E+08    3.39190062E+07    2.55286853E-01    1.23735502E-02
 660    3.29500274E-01    6.92295797E+11    4.71545859E+08    3.40871803E+07    2.55338231E-01    1.23443491E-02
 661    3.30000274E-01    6.91510431E+11    4.72442562E+08    3.42558089E+07    2.55389708E-01    1.23152285E-02
