 GLOBAL PARAMETERS
 
 m [kg]                                          :    2.27487152E+12
 R [km]                                          :    9.99000363E-01
 Mean Density [g/cm^3]                           :    5.44717499E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    3.25942527E-01
 C20                                             :    1.02070635E-04
 C22                                             :    3.06496613E-05
 ekf (Equivalent Fluid Love Number)              :    8.97917764E-01
 H(n)                                            :    7.59167106E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.02054303E-04
 b-R [km]                                        :   -8.64276523E-05
 c-R [km]                                        :   -2.15553999E-04
 
 f1=(a-c)/a                                      :    5.17969613E-04
 f2=(b-c)/b                                      :    1.29266735E-04
 f3=(a-b)/a                                      :    3.88702878E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    5.12012277E-04
 f_MacLaurin                                     :    1.70274415E-04
 f_Roche                                         :    6.82286692E-04
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 996    4.98000363E-01    8.37422748E+11    1.30361044E+09    2.15358692E+08    6.59671905E-01    7.71850842E-03
 997    4.98500363E-01    8.37082699E+11    1.30570034E+09    2.16137527E+08    6.59713677E-01    7.70836504E-03
 998    4.99000363E-01    8.36742245E+11    1.30779011E+09    2.16918163E+08    6.59755508E-01    7.69823875E-03
 999    4.99500363E-01    8.36401386E+11    1.30987975E+09    2.17700603E+08    6.59797399E-01    7.68812950E-03
1000    5.00000363E-01    8.36060122E+11    1.31196923E+09    2.18484846E+08    6.59839349E-01    7.67803723E-03
1001    5.00500363E-01    8.35718453E+11    1.31405856E+09    2.19270894E+08    6.59881358E-01    7.66796188E-03
1002    5.01000363E-01    8.35376378E+11    1.31614774E+09    2.20058746E+08    6.59923426E-01    7.65790341E-03
1003    5.01500363E-01    8.35033898E+11    1.31823674E+09    2.20848405E+08    6.59965554E-01    7.64786176E-03
1004    5.02000363E-01    8.34691012E+11    1.32032556E+09    2.21639869E+08    6.60007741E-01    7.63783688E-03
1005    5.02500363E-01    8.34347719E+11    1.32241420E+09    2.22433141E+08    6.60049988E-01    7.62782871E-03
1006    5.03000363E-01    8.34004019E+11    1.32450266E+09    2.23228220E+08    6.60092295E-01    7.61783721E-03
1007    5.03500363E-01    8.33659913E+11    1.32659091E+09    2.24025108E+08    6.60134661E-01    7.60786231E-03
1008    5.04000363E-01    8.33315400E+11    1.32867895E+09    2.24823805E+08    6.60177087E-01    7.59790396E-03
1009    5.04500363E-01    8.32970479E+11    1.33076679E+09    2.25624311E+08    6.60219573E-01    7.58796212E-03
1010    5.05000363E-01    8.32625150E+11    1.33285440E+09    2.26426627E+08    6.60262119E-01    7.57803674E-03
1011    5.05500363E-01    8.32279414E+11    1.33494178E+09    2.27230753E+08    6.60304725E-01    7.56812775E-03
1012    5.06000363E-01    8.31933269E+11    1.33702892E+09    2.28036691E+08    6.60347391E-01    7.55823510E-03
1013    5.06500363E-01    8.31586716E+11    1.33911582E+09    2.28844441E+08    6.60390118E-01    7.54835876E-03
1014    5.07000363E-01    8.31239754E+11    1.34120247E+09    2.29654003E+08    6.60432904E-01    7.53849865E-03
1015    5.07500363E-01    8.30892384E+11    1.34328886E+09    2.30465378E+08    6.60475751E-01    7.52865474E-03
1016    5.08000363E-01    8.30544604E+11    1.34537499E+09    2.31278567E+08    6.60518658E-01    7.51882698E-03
1017    5.08500363E-01    8.30196414E+11    1.34746084E+09    2.32093569E+08    6.60561625E-01    7.50901530E-03
1018    5.09000363E-01    8.29847815E+11    1.34954640E+09    2.32910385E+08    6.60604653E-01    7.49921967E-03
1019    5.09500363E-01    8.29498805E+11    1.35163168E+09    2.33729017E+08    6.60647741E-01    7.48944002E-03
1020    5.10000363E-01    8.29149385E+11    1.35371666E+09    2.34549464E+08    6.60690890E-01    7.47967632E-03
1021    5.10500363E-01    8.28799555E+11    1.35580133E+09    2.35371726E+08    6.60734100E-01    7.46992850E-03
1022    5.11000363E-01    8.28449313E+11    1.35788570E+09    2.36195805E+08    6.60777371E-01    7.46019653E-03
1023    5.11500363E-01    8.28098661E+11    1.35996974E+09    2.37021700E+08    6.60820702E-01    7.45048034E-03
1024    5.12000363E-01    8.27747597E+11    1.36205345E+09    2.37849412E+08    6.60864094E-01    7.44077990E-03
1025    5.12500363E-01    8.27396121E+11    1.36413682E+09    2.38678942E+08    6.60907547E-01    7.43109515E-03
1026    5.13000363E-01    8.27044233E+11    1.36621986E+09    2.39510289E+08    6.60951062E-01    7.42142604E-03
1027    5.13500363E-01    8.26691933E+11    1.36830254E+09    2.40343455E+08    6.60994637E-01    7.41177252E-03
1028    5.14000363E-01    8.26339220E+11    1.37038486E+09    2.41178439E+08    6.61038274E-01    7.40213455E-03
1029    5.14500363E-01    8.25986094E+11    1.37246681E+09    2.42015242E+08    6.61081971E-01    7.39251207E-03
1030    5.15000363E-01    8.25632556E+11    1.37454839E+09    2.42853864E+08    6.61125730E-01    7.38290505E-03
1031    5.15500363E-01    8.25278603E+11    1.37662959E+09    2.43694305E+08    6.61169551E-01    7.37331342E-03
1032    5.16000363E-01    8.24924237E+11    1.37871040E+09    2.44536567E+08    6.61213433E-01    7.36373714E-03
1033    5.16500363E-01    8.24569457E+11    1.38079081E+09    2.45380648E+08    6.61257376E-01    7.35417616E-03
1034    5.17000363E-01    8.24214263E+11    1.38287081E+09    2.46226550E+08    6.61301382E-01    7.34463045E-03
1035    5.17500363E-01    8.23858654E+11    1.38495040E+09    2.47074272E+08    6.61345448E-01    7.33509994E-03
1036    5.18000363E-01    8.23502631E+11    1.38702956E+09    2.47923816E+08    6.61389577E-01    7.32558459E-03
1037    5.18500363E-01    8.23146192E+11    1.38910830E+09    2.48775180E+08    6.61433767E-01    7.31608435E-03
1038    5.19000363E-01    8.22789338E+11    1.39118660E+09    2.49628366E+08    6.61478020E-01    7.30659918E-03
1039    5.19500363E-01    8.22432068E+11    1.39326445E+09    2.50483373E+08    6.61522334E-01    7.29712903E-03
1040    5.20000363E-01    8.22074382E+11    1.39534185E+09    2.51340201E+08    6.61566710E-01    7.28767385E-03
1041    5.20500363E-01    8.21716280E+11    1.39741878E+09    2.52198852E+08    6.61611148E-01    7.27823360E-03
1042    5.21000363E-01    8.21357761E+11    1.39949525E+09    2.53059325E+08    6.61655649E-01    7.26880823E-03
1043    5.21500363E-01    8.20998825E+11    1.40157124E+09    2.53921620E+08    6.61700212E-01    7.25939769E-03
1044    5.22000363E-01    8.20639472E+11    1.40364675E+09    2.54785737E+08    6.61744837E-01    7.25000194E-03
1045    5.22500363E-01    8.20279701E+11    1.40572176E+09    2.55651676E+08    6.61789525E-01    7.24062094E-03
1046    5.23000363E-01    8.19919513E+11    1.40779627E+09    2.56519438E+08    6.61834275E-01    7.23125463E-03
1047    5.23500363E-01    8.19558907E+11    1.40987027E+09    2.57389023E+08    6.61879087E-01    7.22190297E-03
1048    5.24000363E-01    8.19197882E+11    1.41194375E+09    2.58260430E+08    6.61923963E-01    7.21256591E-03
1049    5.24500363E-01    8.18836439E+11    1.41401671E+09    2.59133661E+08    6.61968900E-01    7.20324342E-03
1050    5.25000363E-01    8.18474577E+11    1.41608913E+09    2.60008713E+08    6.62013901E-01    7.19393544E-03
1051    5.25500363E-01    8.18112295E+11    1.41816102E+09    2.60885589E+08    6.62058965E-01    7.18464193E-03
1052    5.26000363E-01    8.17749594E+11    1.42023235E+09    2.61764287E+08    6.62104091E-01    7.17536285E-03
1053    5.26500363E-01    8.17386473E+11    1.42230312E+09    2.62644809E+08    6.62149281E-01    7.16609814E-03
1054    5.27000363E-01    8.17022932E+11    1.42437333E+09    2.63527153E+08    6.62194533E-01    7.15684778E-03
1055    5.27500363E-01    8.16658970E+11    1.42644297E+09    2.64411320E+08    6.62239849E-01    7.14761170E-03
1056    5.28000363E-01    8.16294588E+11    1.42851202E+09    2.65297309E+08    6.62285228E-01    7.13838988E-03
1057    5.28500363E-01    8.15929784E+11    1.43058048E+09    2.66185121E+08    6.62330670E-01    7.12918226E-03
1058    5.29000363E-01    8.15564559E+11    1.43264835E+09    2.67074756E+08    6.62376176E-01    7.11998880E-03
1059    5.29500363E-01    8.15198913E+11    1.43471560E+09    2.67966214E+08    6.62421745E-01    7.11080946E-03
1060    5.30000363E-01    8.14832844E+11    1.43678225E+09    2.68859493E+08    6.62467378E-01    7.10164419E-03
1061    5.30500363E-01    8.14466353E+11    1.43884826E+09    2.69754595E+08    6.62513074E-01    7.09249295E-03
1062    5.31000363E-01    8.14099440E+11    1.44091365E+09    2.70651519E+08    6.62558834E-01    7.08335569E-03
1063    5.31500363E-01    8.13732104E+11    1.44297840E+09    2.71550265E+08    6.62604658E-01    7.07423239E-03
1064    5.32000363E-01    8.13364344E+11    1.44504250E+09    2.72450833E+08    6.62650545E-01    7.06512298E-03
1065    5.32500363E-01    8.12996161E+11    1.44710594E+09    2.73353222E+08    6.62696497E-01    7.05602743E-03
1066    5.33000363E-01    8.12627554E+11    1.44916872E+09    2.74257433E+08    6.62742512E-01    7.04694570E-03
1067    5.33500363E-01    8.12258522E+11    1.45123083E+09    2.75163465E+08    6.62788592E-01    7.03787774E-03
1068    5.34000363E-01    8.11889067E+11    1.45329226E+09    2.76071318E+08    6.62834736E-01    7.02882351E-03
1069    5.34500363E-01    8.11519186E+11    1.45535299E+09    2.76980992E+08    6.62880944E-01    7.01978297E-03
1070    5.35000363E-01    8.11148880E+11    1.45741303E+09    2.77892486E+08    6.62927216E-01    7.01075608E-03
1071    5.35500363E-01    8.10778149E+11    1.45947237E+09    2.78805800E+08    6.62973553E-01    7.00174279E-03
1072    5.36000363E-01    8.10406992E+11    1.46153099E+09    2.79720935E+08    6.63019954E-01    6.99274307E-03
1073    5.36500363E-01    8.10035409E+11    1.46358888E+09    2.80637888E+08    6.63066419E-01    6.98375687E-03
1074    5.37000363E-01    8.09663400E+11    1.46564605E+09    2.81556661E+08    6.63112950E-01    6.97478415E-03
1075    5.37500363E-01    8.09290964E+11    1.46770247E+09    2.82477253E+08    6.63159545E-01    6.96582487E-03
1076    5.38000363E-01    8.08918101E+11    1.46975815E+09    2.83399664E+08    6.63206204E-01    6.95687899E-03
1077    5.38500363E-01    8.08544810E+11    1.47181307E+09    2.84323892E+08    6.63252929E-01    6.94794646E-03
1078    5.39000363E-01    8.08171092E+11    1.47386723E+09    2.85249939E+08    6.63299719E-01    6.93902725E-03
1079    5.39500363E-01    8.07796946E+11    1.47592061E+09    2.86177803E+08    6.63346573E-01    6.93012132E-03
1080    5.40000363E-01    8.07422371E+11    1.47797322E+09    2.87107483E+08    6.63393493E-01    6.92122862E-03
1081    5.40500363E-01    8.07047368E+11    1.48002503E+09    2.88038980E+08    6.63440478E-01    6.91234912E-03
1082    5.41000363E-01    8.06671936E+11    1.48207604E+09    2.88972294E+08    6.63487528E-01    6.90348277E-03
1083    5.41500363E-01    8.06296074E+11    1.48412625E+09    2.89907422E+08    6.63534643E-01    6.89462954E-03
1084    5.42000363E-01    8.05919783E+11    1.48617564E+09    2.90844366E+08    6.63581824E-01    6.88578938E-03
1085    5.42500363E-01    8.05543062E+11    1.48822420E+09    2.91783125E+08    6.63629071E-01    6.87696225E-03
1086    5.43000363E-01    8.05165910E+11    1.49027194E+09    2.92723697E+08    6.63676382E-01    6.86814812E-03
1087    5.43500363E-01    8.04788328E+11    1.49231883E+09    2.93666083E+08    6.63723760E-01    6.85934695E-03
1088    5.44000363E-01    8.04410315E+11    1.49436487E+09    2.94610282E+08    6.63771204E-01    6.85055869E-03
1089    5.44500363E-01    8.04031871E+11    1.49641005E+09    2.95556293E+08    6.63818713E-01    6.84178331E-03
1090    5.45000363E-01    8.03652994E+11    1.49845437E+09    2.96504116E+08    6.63866288E-01    6.83302076E-03
1091    5.45500363E-01    8.03273686E+11    1.50049781E+09    2.97453750E+08    6.63913929E-01    6.82427102E-03
1092    5.46000363E-01    8.02893946E+11    1.50254037E+09    2.98405195E+08    6.63961636E-01    6.81553403E-03
1093    5.46500363E-01    8.02513773E+11    1.50458203E+09    2.99358449E+08    6.64009410E-01    6.80680976E-03
1094    5.47000363E-01    8.02133167E+11    1.50662279E+09    3.00313513E+08    6.64057249E-01    6.79809818E-03
1095    5.47500363E-01    8.01752127E+11    1.50866264E+09    3.01270385E+08    6.64105155E-01    6.78939924E-03
1096    5.48000363E-01    8.01370654E+11    1.51070157E+09    3.02229065E+08    6.64153128E-01    6.78071290E-03
1097    5.48500363E-01    8.00988747E+11    1.51273958E+09    3.03189552E+08    6.64201166E-01    6.77203913E-03
1098    5.49000363E-01    8.00606405E+11    1.51477664E+09    3.04151846E+08    6.64249272E-01    6.76337789E-03
1099    5.49500363E-01    8.00223629E+11    1.51681276E+09    3.05115945E+08    6.64297444E-01    6.75472914E-03
1100    5.50000363E-01    7.99840417E+11    1.51884793E+09    3.06081849E+08    6.64345683E-01    6.74609284E-03
1101    5.50500363E-01    7.99456771E+11    1.52088214E+09    3.07049558E+08    6.64393988E-01    6.73746896E-03
1102    5.51000363E-01    7.99072688E+11    1.52291537E+09    3.08019069E+08    6.64442361E-01    6.72885745E-03
1103    5.51500363E-01    7.98688169E+11    1.52494762E+09    3.08990383E+08    6.64490800E-01    6.72025828E-03
1104    5.52000363E-01    7.98303214E+11    1.52697888E+09    3.09963499E+08    6.64539307E-01    6.71167142E-03
1105    5.52500363E-01    7.97917822E+11    1.52900915E+09    3.10938415E+08    6.64587881E-01    6.70309682E-03
1106    5.53000363E-01    7.97531993E+11    1.53103840E+09    3.11915131E+08    6.64636522E-01    6.69453444E-03
1107    5.53500363E-01    7.97145726E+11    1.53306665E+09    3.12893646E+08    6.64685230E-01    6.68598426E-03
1108    5.54000363E-01    7.96759022E+11    1.53509386E+09    3.13873960E+08    6.64734006E-01    6.67744623E-03
1109    5.54500363E-01    7.96371879E+11    1.53712005E+09    3.14856070E+08    6.64782850E-01    6.66892032E-03
1110    5.55000363E-01    7.95984297E+11    1.53914519E+09    3.15839977E+08    6.64831761E-01    6.66040649E-03
1111    5.55500363E-01    7.95596277E+11    1.54116927E+09    3.16825679E+08    6.64880739E-01    6.65190470E-03
1112    5.56000363E-01    7.95207817E+11    1.54319230E+09    3.17813175E+08    6.64929786E-01    6.64341492E-03
1113    5.56500363E-01    7.94818918E+11    1.54521426E+09    3.18802465E+08    6.64978900E-01    6.63493711E-03
1114    5.57000363E-01    7.94429579E+11    1.54723514E+09    3.19793546E+08    6.65028082E-01    6.62647124E-03
1115    5.57500363E-01    7.94039799E+11    1.54925494E+09    3.20786419E+08    6.65077332E-01    6.61801726E-03
1116    5.58000363E-01    7.93649578E+11    1.55127363E+09    3.21781082E+08    6.65126651E-01    6.60957515E-03
1117    5.58500363E-01    7.93258917E+11    1.55329122E+09    3.22777534E+08    6.65176037E-01    6.60114486E-03
1118    5.59000363E-01    7.92867814E+11    1.55530770E+09    3.23775774E+08    6.65225492E-01    6.59272636E-03
1119    5.59500363E-01    7.92476269E+11    1.55732305E+09    3.24775801E+08    6.65275016E-01    6.58431962E-03
1120    5.60000363E-01    7.92084282E+11    1.55933727E+09    3.25777614E+08    6.65324607E-01    6.57592460E-03
1121    5.60500363E-01    7.91691852E+11    1.56135035E+09    3.26781211E+08    6.65374268E-01    6.56754127E-03
1122    5.61000363E-01    7.91298979E+11    1.56336228E+09    3.27786591E+08    6.65423997E-01    6.55916958E-03
1123    5.61500363E-01    7.90905663E+11    1.56537305E+09    3.28793754E+08    6.65473794E-01    6.55080951E-03
1124    5.62000363E-01    7.90511903E+11    1.56738265E+09    3.29802698E+08    6.65523661E-01    6.54246101E-03
1125    5.62500363E-01    7.90117699E+11    1.56939107E+09    3.30813421E+08    6.65573596E-01    6.53412406E-03
1126    5.63000363E-01    7.89723051E+11    1.57139830E+09    3.31825923E+08    6.65623601E-01    6.52579862E-03
1127    5.63500363E-01    7.89327958E+11    1.57340434E+09    3.32840202E+08    6.65673674E-01    6.51748466E-03
1128    5.64000363E-01    7.88932420E+11    1.57540917E+09    3.33856257E+08    6.65723817E-01    6.50918213E-03
1129    5.64500363E-01    7.88536436E+11    1.57741279E+09    3.34874087E+08    6.65774029E-01    6.50089101E-03
1130    5.65000363E-01    7.88140006E+11    1.57941518E+09    3.35893690E+08    6.65824310E-01    6.49261126E-03
1131    5.65500363E-01    7.87743130E+11    1.58141634E+09    3.36915065E+08    6.65874661E-01    6.48434285E-03
1132    5.66000363E-01    7.87345807E+11    1.58341625E+09    3.37938210E+08    6.65925081E-01    6.47608573E-03
1133    5.66500363E-01    7.86948037E+11    1.58541492E+09    3.38963125E+08    6.65975571E-01    6.46783989E-03
1134    5.67000363E-01    7.86549819E+11    1.58741232E+09    3.39989807E+08    6.66026131E-01    6.45960528E-03
1135    5.67500363E-01    7.86151154E+11    1.58940845E+09    3.41018256E+08    6.66076761E-01    6.45138188E-03
1136    5.68000363E-01    7.85752040E+11    1.59140330E+09    3.42048470E+08    6.66127460E-01    6.44316964E-03
1137    5.68500363E-01    7.85352478E+11    1.59339687E+09    3.43080447E+08    6.66178230E-01    6.43496853E-03
1138    5.69000363E-01    7.84952467E+11    1.59538913E+09    3.44114186E+08    6.66229070E-01    6.42677852E-03
1139    5.69500363E-01    7.84552006E+11    1.59738009E+09    3.45149685E+08    6.66279979E-01    6.41859958E-03
1140    5.70000363E-01    7.84151096E+11    1.59936972E+09    3.46186944E+08    6.66330959E-01    6.41043167E-03
1141    5.70500363E-01    7.83749735E+11    1.60135804E+09    3.47225960E+08    6.66382010E-01    6.40227476E-03
1142    5.71000363E-01    7.83347923E+11    1.60334501E+09    3.48266731E+08    6.66433131E-01    6.39412882E-03
1143    5.71500363E-01    7.82945661E+11    1.60533064E+09    3.49309257E+08    6.66484322E-01    6.38599381E-03
1144    5.72000363E-01    7.82542947E+11    1.60731492E+09    3.50353535E+08    6.66535585E-01    6.37786970E-03
1145    5.72500363E-01    7.82139782E+11    1.60929783E+09    3.51399564E+08    6.66586918E-01    6.36975646E-03
1146    5.73000363E-01    7.81736164E+11    1.61127937E+09    3.52447343E+08    6.66638321E-01    6.36165405E-03
1147    5.73500363E-01    7.81332094E+11    1.61325952E+09    3.53496869E+08    6.66689796E-01    6.35356245E-03
1148    5.74000363E-01    7.80927570E+11    1.61523828E+09    3.54548141E+08    6.66741342E-01    6.34548161E-03
1149    5.74500363E-01    7.80522593E+11    1.61721564E+09    3.55601157E+08    6.66792959E-01    6.33741152E-03
1150    5.75000363E-01    7.80117163E+11    1.61919158E+09    3.56655916E+08    6.66844647E-01    6.32935213E-03
1151    5.75500363E-01    7.79711278E+11    1.62116610E+09    3.57712415E+08    6.66896407E-01    6.32130341E-03
1152    5.76000363E-01    7.79304939E+11    1.62313920E+09    3.58770653E+08    6.66948237E-01    6.31326533E-03
1153    5.76500363E-01    7.78898145E+11    1.62511085E+09    3.59830629E+08    6.67000140E-01    6.30523786E-03
1154    5.77000363E-01    7.78490895E+11    1.62708105E+09    3.60892339E+08    6.67052114E-01    6.29722096E-03
1155    5.77500363E-01    7.78083189E+11    1.62904979E+09    3.61955784E+08    6.67104160E-01    6.28921462E-03
1156    5.78000363E-01    7.77675027E+11    1.63101706E+09    3.63020959E+08    6.67156277E-01    6.28121878E-03
1157    5.78500363E-01    7.77266409E+11    1.63298285E+09    3.64087865E+08    6.67208467E-01    6.27323343E-03
1158    5.79000363E-01    7.76857333E+11    1.63494715E+09    3.65156498E+08    6.67260728E-01    6.26525852E-03
1159    5.79500363E-01    7.76447800E+11    1.63690995E+09    3.66226857E+08    6.67313062E-01    6.25729404E-03
1160    5.80000363E-01    7.76037809E+11    1.63887124E+09    3.67298940E+08    6.67365468E-01    6.24933994E-03
1161    5.80500363E-01    7.75627360E+11    1.64083102E+09    3.68372745E+08    6.67417946E-01    6.24139619E-03
1162    5.81000363E-01    7.75216452E+11    1.64278926E+09    3.69448270E+08    6.67470496E-01    6.23346277E-03
1163    5.81500363E-01    7.74805084E+11    1.64474597E+09    3.70525512E+08    6.67523119E-01    6.22553965E-03
1164    5.82000363E-01    7.74393258E+11    1.64670113E+09    3.71604471E+08    6.67575815E-01    6.21762679E-03
1165    5.82500363E-01    7.73980971E+11    1.64865473E+09    3.72685143E+08    6.67628583E-01    6.20972416E-03
1166    5.83000363E-01    7.73568223E+11    1.65060677E+09    3.73767527E+08    6.67681424E-01    6.20183172E-03
1167    5.83500363E-01    7.73155015E+11    1.65255723E+09    3.74851621E+08    6.67734338E-01    6.19394946E-03
1168    5.84000363E-01    7.72741346E+11    1.65450610E+09    3.75937422E+08    6.67787325E-01    6.18607734E-03
1169    5.84500363E-01    7.72327215E+11    1.65645337E+09    3.77024928E+08    6.67840385E-01    6.17821533E-03
1170    5.85000363E-01    7.71912622E+11    1.65839904E+09    3.78114138E+08    6.67893518E-01    6.17036339E-03
1171    5.85500363E-01    7.71497566E+11    1.66034309E+09    3.79205048E+08    6.67946724E-01    6.16252151E-03
1172    5.86000363E-01    7.71082047E+11    1.66228551E+09    3.80297657E+08    6.68000004E-01    6.15468964E-03
1173    5.86500363E-01    7.70666065E+11    1.66422629E+09    3.81391963E+08    6.68053358E-01    6.14686776E-03
1174    5.87000363E-01    7.70249618E+11    1.66616543E+09    3.82487963E+08    6.68106785E-01    6.13905583E-03
1175    5.87500363E-01    7.69832708E+11    1.66810292E+09    3.83585655E+08    6.68160285E-01    6.13125384E-03
1176    5.88000363E-01    7.69415333E+11    1.67003873E+09    3.84685036E+08    6.68213860E-01    6.12346174E-03
1177    5.88500363E-01    7.68997492E+11    1.67197287E+09    3.85786104E+08    6.68267508E-01    6.11567951E-03
1178    5.89000363E-01    7.68579186E+11    1.67390532E+09    3.86888858E+08    6.68321231E-01    6.10790711E-03
1179    5.89500363E-01    7.68160414E+11    1.67583607E+09    3.87993294E+08    6.68375027E-01    6.10014452E-03
1180    5.90000363E-01    7.67741175E+11    1.67776512E+09    3.89099410E+08    6.68428898E-01    6.09239172E-03
1181    5.90500363E-01    7.67321469E+11    1.67969245E+09    3.90207204E+08    6.68482843E-01    6.08464866E-03
1182    5.91000363E-01    7.66901296E+11    1.68161805E+09    3.91316672E+08    6.68536862E-01    6.07691532E-03
1183    5.91500363E-01    7.66480655E+11    1.68354191E+09    3.92427814E+08    6.68590956E-01    6.06919167E-03
1184    5.92000363E-01    7.66059546E+11    1.68546403E+09    3.93540626E+08    6.68645125E-01    6.06147768E-03
1185    5.92500363E-01    7.65637968E+11    1.68738439E+09    3.94655105E+08    6.68699368E-01    6.05377333E-03
1186    5.93000363E-01    7.65215921E+11    1.68930298E+09    3.95771250E+08    6.68753686E-01    6.04607857E-03
1187    5.93500363E-01    7.64793404E+11    1.69121979E+09    3.96889057E+08    6.68808079E-01    6.03839339E-03
1188    5.94000363E-01    7.64370417E+11    1.69313482E+09    3.98008525E+08    6.68862547E-01    6.03071776E-03
1189    5.94500363E-01    7.63946959E+11    1.69504804E+09    3.99129649E+08    6.68917090E-01    6.02305164E-03
1190    5.95000363E-01    7.63523030E+11    1.69695946E+09    4.00252428E+08    6.68971709E-01    6.01539501E-03
1191    5.95500363E-01    7.63098630E+11    1.69886905E+09    4.01376860E+08    6.69026403E-01    6.00774783E-03
1192    5.96000363E-01    7.62673758E+11    1.70077682E+09    4.02502940E+08    6.69081172E-01    6.00011009E-03
1193    5.96500363E-01    7.62248413E+11    1.70268275E+09    4.03630668E+08    6.69136017E-01    5.99248175E-03
1194    5.97000363E-01    7.61822595E+11    1.70458682E+09    4.04760039E+08    6.69190938E-01    5.98486278E-03
1195    5.97500363E-01    7.61396305E+11    1.70648904E+09    4.05891051E+08    6.69245934E-01    5.97725315E-03
1196    5.98000363E-01    7.60969540E+11    1.70838938E+09    4.07023701E+08    6.69301006E-01    5.96965284E-03
1197    5.98500363E-01    7.60542301E+11    1.71028785E+09    4.08157987E+08    6.69356154E-01    5.96206182E-03
1198    5.99000363E-01    7.60114587E+11    1.71218442E+09    4.09293906E+08    6.69411379E-01    5.95448006E-03
1199    5.99500363E-01    7.59686398E+11    1.71407908E+09    4.10431454E+08    6.69466679E-01    5.94690753E-03
1200    6.00000363E-01    7.59257733E+11    1.71597184E+09    4.11570629E+08    6.69522056E-01    5.93934420E-03
1201    6.00500363E-01    7.58828592E+11    1.71786267E+09    4.12711428E+08    6.69577510E-01    5.93179005E-03
1202    6.01000363E-01    7.58398974E+11    1.71975157E+09    4.13853848E+08    6.69633039E-01    5.92424505E-03
1203    6.01500363E-01    7.57968879E+11    1.72163852E+09    4.14997886E+08    6.69688646E-01    5.91670917E-03
1204    6.02000363E-01    7.57538307E+11    1.72352352E+09    4.16143539E+08    6.69744329E-01    5.90918238E-03
1205    6.02500363E-01    7.57107256E+11    1.72540655E+09    4.17290804E+08    6.69800089E-01    5.90166465E-03
1206    6.03000363E-01    7.56675727E+11    1.72728761E+09    4.18439678E+08    6.69855927E-01    5.89415597E-03
1207    6.03500363E-01    7.56243718E+11    1.72916668E+09    4.19590158E+08    6.69911841E-01    5.88665629E-03
1208    6.04000363E-01    7.55811231E+11    1.73104375E+09    4.20742240E+08    6.69967832E-01    5.87916560E-03
1209    6.04500363E-01    7.55378263E+11    1.73291881E+09    4.21895923E+08    6.70023901E-01    5.87168386E-03
1210    6.05000363E-01    7.54944814E+11    1.73479186E+09    4.23051201E+08    6.70080047E-01    5.86421105E-03
1211    6.05500363E-01    7.54510884E+11    1.73666287E+09    4.24208073E+08    6.70136271E-01    5.85674714E-03
1212    6.06000363E-01    7.54076473E+11    1.73853185E+09    4.25366536E+08    6.70192572E-01    5.84929210E-03
1213    6.06500363E-01    7.53641580E+11    1.74039877E+09    4.26526584E+08    6.70248952E-01    5.84184591E-03
1214    6.07000363E-01    7.53206204E+11    1.74226363E+09    4.27688217E+08    6.70305409E-01    5.83440854E-03
1215    6.07500363E-01    7.52770346E+11    1.74412642E+09    4.28851430E+08    6.70361944E-01    5.82697996E-03
1216    6.08000363E-01    7.52334003E+11    1.74598713E+09    4.30016220E+08    6.70418557E-01    5.81956015E-03
1217    6.08500363E-01    7.51897177E+11    1.74784574E+09    4.31182583E+08    6.70475248E-01    5.81214908E-03
1218    6.09000363E-01    7.51459866E+11    1.74970225E+09    4.32350517E+08    6.70532018E-01    5.80474672E-03
1219    6.09500363E-01    7.51022070E+11    1.75155664E+09    4.33520018E+08    6.70588866E-01    5.79735305E-03
1220    6.10000363E-01    7.50583789E+11    1.75340890E+09    4.34691082E+08    6.70645792E-01    5.78996804E-03
1221    6.10500363E-01    7.50145021E+11    1.75525903E+09    4.35863707E+08    6.70702798E-01    5.78259166E-03
1222    6.11000363E-01    7.49705767E+11    1.75710701E+09    4.37037888E+08    6.70759882E-01    5.77522389E-03
1223    6.11500363E-01    7.49266026E+11    1.75895283E+09    4.38213621E+08    6.70817045E-01    5.76786469E-03
1224    6.12000363E-01    7.48825797E+11    1.76079648E+09    4.39390905E+08    6.70874287E-01    5.76051405E-03
1225    6.12500363E-01    7.48385080E+11    1.76263795E+09    4.40569734E+08    6.70931608E-01    5.75317194E-03
1226    6.13000363E-01    7.47943874E+11    1.76447722E+09    4.41750106E+08    6.70989008E-01    5.74583833E-03
1227    6.13500363E-01    7.47502179E+11    1.76631429E+09    4.42932017E+08    6.71046488E-01    5.73851320E-03
1228    6.14000363E-01    7.47059995E+11    1.76814915E+09    4.44115463E+08    6.71104047E-01    5.73119652E-03
1229    6.14500363E-01    7.46617320E+11    1.76998178E+09    4.45300440E+08    6.71161686E-01    5.72388826E-03
1230    6.15000363E-01    7.46174155E+11    1.77181218E+09    4.46486945E+08    6.71219405E-01    5.71658840E-03
1231    6.15500363E-01    7.45730498E+11    1.77364033E+09    4.47674974E+08    6.71277203E-01    5.70929691E-03
