 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.26783456E+12
 R [km]                                          :    9.98500318E-01
 Mean Density [g/cm^3]                           :    3.04039041E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.61535144E-01
 C20                                             :    1.05949919E-04
 C22                                             :    3.18145285E-05
 ekf (Equivalent Fluid Love Number)              :    5.20228815E-01
 H(n)                                            :    6.08091526E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.33335134E-04
 b-R [km]                                        :   -1.23989869E-04
 c-R [km]                                        :   -3.09195680E-04
 
 f1=(a-c)/a                                      :    7.43323433E-04
 f2=(b-c)/b                                      :    1.85507008E-04
 f3=(a-b)/a                                      :    5.57816425E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    9.17323136E-04
 f_MacLaurin                                     :    3.05064287E-04
 f_Roche                                         :    1.22238742E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 520    2.59500318E-01    8.92627918E+11    3.76954615E+08    1.68938276E+07    4.08017650E-01    1.73837264E-02
 521    2.60000318E-01    8.92227621E+11    3.78240337E+08    1.70168990E+07    4.08048902E-01    1.73445196E-02
 522    2.60500318E-01    8.91826659E+11    3.79527273E+08    1.71405968E+07    4.08080221E-01    1.73054523E-02
 523    2.61000318E-01    8.91425033E+11    3.80815416E+08    1.72649225E+07    4.08111607E-01    1.72665237E-02
 524    2.61500318E-01    8.91022742E+11    3.82104758E+08    1.73898777E+07    4.08143062E-01    1.72277330E-02
 525    2.62000318E-01    8.90619787E+11    3.83395292E+08    1.75154640E+07    4.08174583E-01    1.71890795E-02
 526    2.62500318E-01    8.90216170E+11    3.84687013E+08    1.76416830E+07    4.08206173E-01    1.71505624E-02
 527    2.63000318E-01    8.89811890E+11    3.85979913E+08    1.77685363E+07    4.08237830E-01    1.71121808E-02
 528    2.63500318E-01    8.89406948E+11    3.87273986E+08    1.78960255E+07    4.08269555E-01    1.70739341E-02
 529    2.64000318E-01    8.89001345E+11    3.88569224E+08    1.80241523E+07    4.08301348E-01    1.70358215E-02
 530    2.64500318E-01    8.88595081E+11    3.89865621E+08    1.81529181E+07    4.08333209E-01    1.69978422E-02
 531    2.65000318E-01    8.88188157E+11    3.91163169E+08    1.82823246E+07    4.08365138E-01    1.69599955E-02
 532    2.65500318E-01    8.87780574E+11    3.92461863E+08    1.84123734E+07    4.08397134E-01    1.69222807E-02
 533    2.66000318E-01    8.87372332E+11    3.93761695E+08    1.85430661E+07    4.08429199E-01    1.68846969E-02
 534    2.66500318E-01    8.86963431E+11    3.95062657E+08    1.86744041E+07    4.08461332E-01    1.68472436E-02
 535    2.67000318E-01    8.86553873E+11    3.96364745E+08    1.88063892E+07    4.08493533E-01    1.68099198E-02
 536    2.67500318E-01    8.86143658E+11    3.97667949E+08    1.89390229E+07    4.08525802E-01    1.67727250E-02
 537    2.68000318E-01    8.85732786E+11    3.98972265E+08    1.90723067E+07    4.08558139E-01    1.67356585E-02
 538    2.68500318E-01    8.85321259E+11    4.00277683E+08    1.92062422E+07    4.08590545E-01    1.66987194E-02
 539    2.69000318E-01    8.84909076E+11    4.01584199E+08    1.93408311E+07    4.08623018E-01    1.66619072E-02
 540    2.69500318E-01    8.84496238E+11    4.02891804E+08    1.94760747E+07    4.08655561E-01    1.66252210E-02
 541    2.70000318E-01    8.84082747E+11    4.04200493E+08    1.96119748E+07    4.08688171E-01    1.65886603E-02
 542    2.70500318E-01    8.83668602E+11    4.05510257E+08    1.97485328E+07    4.08720850E-01    1.65522243E-02
 543    2.71000318E-01    8.83253804E+11    4.06821090E+08    1.98857503E+07    4.08753598E-01    1.65159123E-02
 544    2.71500318E-01    8.82838354E+11    4.08132985E+08    2.00236289E+07    4.08786414E-01    1.64797237E-02
 545    2.72000318E-01    8.82422252E+11    4.09445935E+08    2.01621701E+07    4.08819299E-01    1.64436578E-02
 546    2.72500318E-01    8.82005499E+11    4.10759933E+08    2.03013755E+07    4.08852252E-01    1.64077140E-02
 547    2.73000318E-01    8.81588096E+11    4.12074972E+08    2.04412465E+07    4.08885274E-01    1.63718915E-02
 548    2.73500318E-01    8.81170043E+11    4.13391046E+08    2.05817847E+07    4.08918365E-01    1.63361897E-02
 549    2.74000318E-01    8.80751340E+11    4.14708146E+08    2.07229917E+07    4.08951524E-01    1.63006079E-02
 550    2.74500318E-01    8.80331990E+11    4.16026267E+08    2.08648690E+07    4.08984753E-01    1.62651456E-02
 551    2.75000318E-01    8.79911991E+11    4.17345400E+08    2.10074180E+07    4.09018050E-01    1.62298020E-02
 552    2.75500318E-01    8.79491344E+11    4.18665540E+08    2.11506404E+07    4.09051416E-01    1.61945766E-02
 553    2.76000318E-01    8.79070051E+11    4.19986679E+08    2.12945377E+07    4.09084852E-01    1.61594686E-02
 554    2.76500318E-01    8.78648112E+11    4.21308810E+08    2.14391112E+07    4.09118356E-01    1.61244775E-02
 555    2.77000318E-01    8.78225528E+11    4.22631925E+08    2.15843627E+07    4.09151929E-01    1.60896026E-02
 556    2.77500318E-01    8.77802298E+11    4.23956019E+08    2.17302935E+07    4.09185572E-01    1.60548433E-02
 557    2.78000318E-01    8.77378424E+11    4.25281083E+08    2.18769052E+07    4.09219283E-01    1.60201990E-02
 558    2.78500318E-01    8.76953907E+11    4.26607112E+08    2.20241993E+07    4.09253064E-01    1.59856691E-02
 559    2.79000318E-01    8.76528747E+11    4.27934097E+08    2.21721772E+07    4.09286915E-01    1.59512530E-02
 560    2.79500318E-01    8.76102944E+11    4.29262031E+08    2.23208405E+07    4.09320834E-01    1.59169501E-02
 561    2.80000318E-01    8.75676499E+11    4.30590909E+08    2.24701907E+07    4.09354823E-01    1.58827597E-02
 562    2.80500318E-01    8.75249413E+11    4.31920721E+08    2.26202292E+07    4.09388881E-01    1.58486813E-02
 563    2.81000318E-01    8.74821687E+11    4.33251462E+08    2.27709575E+07    4.09423009E-01    1.58147143E-02
 564    2.81500318E-01    8.74393320E+11    4.34583125E+08    2.29223771E+07    4.09457207E-01    1.57808581E-02
 565    2.82000318E-01    8.73964315E+11    4.35915701E+08    2.30744895E+07    4.09491474E-01    1.57471121E-02
 566    2.82500318E-01    8.73534670E+11    4.37249185E+08    2.32272961E+07    4.09525810E-01    1.57134757E-02
 567    2.83000318E-01    8.73104388E+11    4.38583568E+08    2.33807984E+07    4.09560217E-01    1.56799484E-02
 568    2.83500318E-01    8.72673468E+11    4.39918844E+08    2.35349979E+07    4.09594693E-01    1.56465296E-02
 569    2.84000318E-01    8.72241911E+11    4.41255006E+08    2.36898960E+07    4.09629238E-01    1.56132187E-02
 570    2.84500318E-01    8.71809719E+11    4.42592046E+08    2.38454941E+07    4.09663854E-01    1.55800152E-02
 571    2.85000318E-01    8.71376890E+11    4.43929957E+08    2.40017938E+07    4.09698540E-01    1.55469185E-02
 572    2.85500318E-01    8.70943427E+11    4.45268733E+08    2.41587965E+07    4.09733295E-01    1.55139281E-02
 573    2.86000318E-01    8.70509330E+11    4.46608366E+08    2.43165036E+07    4.09768121E-01    1.54810434E-02
 574    2.86500318E-01    8.70074599E+11    4.47948848E+08    2.44749165E+07    4.09803016E-01    1.54482638E-02
 575    2.87000318E-01    8.69639235E+11    4.49290173E+08    2.46340368E+07    4.09837982E-01    1.54155889E-02
 576    2.87500318E-01    8.69203238E+11    4.50632334E+08    2.47938657E+07    4.09873018E-01    1.53830180E-02
 577    2.88000318E-01    8.68766610E+11    4.51975322E+08    2.49544047E+07    4.09908124E-01    1.53505506E-02
 578    2.88500318E-01    8.68329351E+11    4.53319132E+08    2.51156554E+07    4.09943300E-01    1.53181863E-02
 579    2.89000318E-01    8.67891461E+11    4.54663755E+08    2.52776189E+07    4.09978547E-01    1.52859245E-02
 580    2.89500318E-01    8.67452942E+11    4.56009185E+08    2.54402969E+07    4.10013864E-01    1.52537646E-02
 581    2.90000318E-01    8.67013793E+11    4.57355415E+08    2.56036907E+07    4.10049252E-01    1.52217062E-02
 582    2.90500318E-01    8.66574016E+11    4.58702436E+08    2.57678017E+07    4.10084709E-01    1.51897486E-02
 583    2.91000318E-01    8.66133611E+11    4.60050243E+08    2.59326312E+07    4.10120238E-01    1.51578915E-02
 584    2.91500318E-01    8.65692578E+11    4.61398827E+08    2.60981807E+07    4.10155837E-01    1.51261343E-02
 585    2.92000318E-01    8.65250919E+11    4.62748181E+08    2.62644517E+07    4.10191507E-01    1.50944765E-02
 586    2.92500318E-01    8.64808635E+11    4.64098298E+08    2.64314454E+07    4.10227247E-01    1.50629175E-02
 587    2.93000318E-01    8.64365724E+11    4.65449172E+08    2.65991632E+07    4.10263058E-01    1.50314570E-02
 588    2.93500318E-01    8.63922190E+11    4.66800794E+08    2.67676065E+07    4.10298940E-01    1.50000943E-02
 589    2.94000318E-01    8.63478031E+11    4.68153157E+08    2.69367768E+07    4.10334893E-01    1.49688291E-02
 590    2.94500318E-01    8.63033249E+11    4.69506254E+08    2.71066753E+07    4.10370916E-01    1.49376607E-02
 591    2.95000318E-01    8.62587844E+11    4.70860078E+08    2.72773034E+07    4.10407011E-01    1.49065888E-02
 592    2.95500318E-01    8.62141817E+11    4.72214622E+08    2.74486625E+07    4.10443176E-01    1.48756128E-02
 593    2.96000318E-01    8.61695168E+11    4.73569877E+08    2.76207540E+07    4.10479413E-01    1.48447323E-02
 594    2.96500318E-01    8.61247899E+11    4.74925837E+08    2.77935791E+07    4.10515721E-01    1.48139468E-02
 595    2.97000318E-01    8.60800010E+11    4.76282495E+08    2.79671392E+07    4.10552100E-01    1.47832558E-02
 596    2.97500318E-01    8.60351501E+11    4.77639843E+08    2.81414358E+07    4.10588550E-01    1.47526588E-02
 597    2.98000318E-01    8.59902373E+11    4.78997874E+08    2.83164700E+07    4.10625071E-01    1.47221554E-02
 598    2.98500318E-01    8.59452627E+11    4.80356580E+08    2.84922432E+07    4.10661664E-01    1.46917451E-02
 599    2.99000318E-01    8.59002264E+11    4.81715955E+08    2.86687568E+07    4.10698328E-01    1.46614275E-02
 600    2.99500318E-01    8.58551284E+11    4.83075990E+08    2.88460121E+07    4.10735064E-01    1.46312020E-02
 601    3.00000318E-01    8.58099688E+11    4.84436679E+08    2.90240104E+07    4.10771871E-01    1.46010683E-02
 602    3.00500318E-01    8.57647476E+11    4.85798014E+08    2.92027530E+07    4.10808750E-01    1.45710259E-02
 603    3.01000318E-01    8.57194649E+11    4.87159987E+08    2.93822411E+07    4.10845700E-01    1.45410743E-02
 604    3.01500318E-01    8.56741209E+11    4.88522592E+08    2.95624762E+07    4.10882722E-01    1.45112132E-02
 605    3.02000318E-01    8.56287154E+11    4.89885821E+08    2.97434595E+07    4.10919816E-01    1.44814419E-02
 606    3.02500318E-01    8.55832487E+11    4.91249666E+08    2.99251923E+07    4.10956981E-01    1.44517602E-02
 607    3.03000318E-01    8.55377207E+11    4.92614121E+08    3.01076758E+07    4.10994219E-01    1.44221676E-02
 608    3.03500318E-01    8.54921316E+11    4.93979177E+08    3.02909114E+07    4.11031528E-01    1.43926636E-02
 609    3.04000318E-01    8.54464814E+11    4.95344828E+08    3.04749003E+07    4.11068909E-01    1.43632478E-02
 610    3.04500318E-01    8.54007702E+11    4.96711065E+08    3.06596439E+07    4.11106362E-01    1.43339198E-02
 611    3.05000318E-01    8.53549980E+11    4.98077883E+08    3.08451432E+07    4.11143888E-01    1.43046792E-02
 612    3.05500318E-01    8.53091650E+11    4.99445272E+08    3.10313998E+07    4.11181485E-01    1.42755255E-02
 613    3.06000318E-01    8.52632711E+11    5.00813226E+08    3.12184147E+07    4.11219155E-01    1.42464583E-02
 614    3.06500318E-01    8.52173164E+11    5.02181738E+08    3.14061892E+07    4.11256896E-01    1.42174772E-02
 615    3.07000318E-01    8.51713011E+11    5.03550799E+08    3.15947245E+07    4.11294710E-01    1.41885817E-02
 616    3.07500318E-01    8.51252251E+11    5.04920402E+08    3.17840220E+07    4.11332597E-01    1.41597716E-02
 617    3.08000318E-01    8.50790886E+11    5.06290541E+08    3.19740829E+07    4.11370556E-01    1.41310463E-02
 618    3.08500318E-01    8.50328916E+11    5.07661207E+08    3.21649082E+07    4.11408587E-01    1.41024055E-02
 619    3.09000318E-01    8.49866342E+11    5.09032393E+08    3.23564994E+07    4.11446691E-01    1.40738487E-02
 620    3.09500318E-01    8.49403164E+11    5.10404091E+08    3.25488576E+07    4.11484867E-01    1.40453756E-02
 621    3.10000318E-01    8.48939383E+11    5.11776295E+08    3.27419840E+07    4.11523117E-01    1.40169857E-02
 622    3.10500318E-01    8.48475001E+11    5.13148996E+08    3.29358798E+07    4.11561438E-01    1.39886787E-02
 623    3.11000318E-01    8.48010016E+11    5.14522187E+08    3.31305462E+07    4.11599833E-01    1.39604542E-02
 624    3.11500318E-01    8.47544431E+11    5.15895861E+08    3.33259845E+07    4.11638300E-01    1.39323117E-02
 625    3.12000318E-01    8.47078246E+11    5.17270010E+08    3.35221957E+07    4.11676841E-01    1.39042509E-02
 626    3.12500318E-01    8.46611461E+11    5.18644627E+08    3.37191812E+07    4.11715454E-01    1.38762714E-02
 627    3.13000318E-01    8.46144077E+11    5.20019704E+08    3.39169419E+07    4.11754140E-01    1.38483728E-02
 628    3.13500318E-01    8.45676096E+11    5.21395233E+08    3.41154793E+07    4.11792899E-01    1.38205548E-02
 629    3.14000318E-01    8.45207517E+11    5.22771208E+08    3.43147943E+07    4.11831732E-01    1.37928169E-02
 630    3.14500318E-01    8.44738341E+11    5.24147620E+08    3.45148882E+07    4.11870637E-01    1.37651588E-02
 631    3.15000318E-01    8.44268569E+11    5.25524462E+08    3.47157621E+07    4.11909616E-01    1.37375801E-02
 632    3.15500318E-01    8.43798201E+11    5.26901726E+08    3.49174171E+07    4.11948668E-01    1.37100804E-02
 633    3.16000318E-01    8.43327239E+11    5.28279406E+08    3.51198545E+07    4.11987793E-01    1.36826594E-02
 634    3.16500318E-01    8.42855683E+11    5.29657492E+08    3.53230753E+07    4.12026992E-01    1.36553167E-02
 635    3.17000318E-01    8.42383534E+11    5.31035979E+08    3.55270806E+07    4.12066264E-01    1.36280519E-02
 636    3.17500318E-01    8.41910792E+11    5.32414858E+08    3.57318717E+07    4.12105610E-01    1.36008647E-02
 637    3.18000318E-01    8.41437458E+11    5.33794122E+08    3.59374496E+07    4.12145030E-01    1.35737547E-02
 638    3.18500318E-01    8.40963533E+11    5.35173763E+08    3.61438154E+07    4.12184523E-01    1.35467216E-02
 639    3.19000318E-01    8.40489017E+11    5.36553773E+08    3.63509703E+07    4.12224090E-01    1.35197650E-02
 640    3.19500318E-01    8.40013911E+11    5.37934146E+08    3.65589152E+07    4.12263730E-01    1.34928845E-02
 641    3.20000318E-01    8.39538216E+11    5.39314873E+08    3.67676515E+07    4.12303445E-01    1.34660798E-02
 642    3.20500318E-01    8.39061933E+11    5.40695947E+08    3.69771800E+07    4.12343233E-01    1.34393505E-02
 643    3.21000318E-01    8.38585061E+11    5.42077360E+08    3.71875019E+07    4.12383095E-01    1.34126964E-02
 644    3.21500318E-01    8.38107603E+11    5.43459104E+08    3.73986184E+07    4.12423031E-01    1.33861170E-02
 645    3.22000318E-01    8.37629558E+11    5.44841173E+08    3.76105303E+07    4.12463042E-01    1.33596120E-02
 646    3.22500318E-01    8.37150927E+11    5.46223559E+08    3.78232389E+07    4.12503126E-01    1.33331811E-02
 647    3.23000318E-01    8.36671712E+11    5.47606253E+08    3.80367452E+07    4.12543285E-01    1.33068239E-02
 648    3.23500318E-01    8.36191912E+11    5.48989248E+08    3.82510502E+07    4.12583518E-01    1.32805401E-02
 649    3.24000318E-01    8.35711528E+11    5.50372537E+08    3.84661549E+07    4.12623825E-01    1.32543294E-02
 650    3.24500318E-01    8.35230562E+11    5.51756112E+08    3.86820605E+07    4.12664207E-01    1.32281914E-02
 651    3.25000318E-01    8.34749013E+11    5.53139966E+08    3.88987679E+07    4.12704663E-01    1.32021258E-02
 652    3.25500318E-01    8.34266883E+11    5.54524090E+08    3.91162782E+07    4.12745194E-01    1.31761323E-02
 653    3.26000318E-01    8.33784171E+11    5.55908477E+08    3.93345923E+07    4.12785799E-01    1.31502105E-02
 654    3.26500318E-01    8.33300880E+11    5.57293119E+08    3.95537114E+07    4.12826479E-01    1.31243602E-02
 655    3.27000318E-01    8.32817009E+11    5.58678010E+08    3.97736364E+07    4.12867233E-01    1.30985810E-02
 656    3.27500318E-01    8.32332560E+11    5.60063140E+08    3.99943683E+07    4.12908063E-01    1.30728725E-02
 657    3.28000318E-01    8.31847532E+11    5.61448503E+08    4.02159080E+07    4.12948967E-01    1.30472345E-02
 658    3.28500318E-01    8.31361927E+11    5.62834091E+08    4.04382567E+07    4.12989946E-01    1.30216667E-02
 659    3.29000318E-01    8.30875746E+11    5.64219896E+08    4.06614153E+07    4.13031000E-01    1.29961687E-02
 660    3.29500318E-01    8.30388988E+11    5.65605911E+08    4.08853847E+07    4.13072129E-01    1.29707402E-02
 661    3.30000318E-01    8.29901656E+11    5.66992127E+08    4.11101659E+07    4.13113333E-01    1.29453809E-02
 662    3.30500318E-01    8.29413748E+11    5.68378537E+08    4.13357598E+07    4.13154613E-01    1.29200906E-02
 663    3.31000318E-01    8.28925267E+11    5.69765134E+08    4.15621676E+07    4.13195967E-01    1.28948688E-02
 664    3.31500318E-01    8.28436213E+11    5.71151910E+08    4.17893899E+07    4.13237397E-01    1.28697154E-02
 665    3.32000318E-01    8.27946587E+11    5.72538856E+08    4.20174280E+07    4.13278902E-01    1.28446299E-02
 666    3.32500318E-01    8.27456389E+11    5.73925966E+08    4.22462825E+07    4.13320483E-01    1.28196121E-02
 667    3.33000318E-01    8.26965620E+11    5.75313232E+08    4.24759546E+07    4.13362139E-01    1.27946617E-02
 668    3.33500318E-01    8.26474280E+11    5.76700646E+08    4.27064450E+07    4.13403870E-01    1.27697784E-02
 669    3.34000318E-01    8.25982371E+11    5.78088200E+08    4.29377547E+07    4.13445678E-01    1.27449619E-02
 670    3.34500318E-01    8.25489894E+11    5.79475886E+08    4.31698847E+07    4.13487560E-01    1.27202119E-02
 671    3.35000318E-01    8.24996848E+11    5.80863697E+08    4.34028358E+07    4.13529519E-01    1.26955281E-02
 672    3.35500318E-01    8.24503235E+11    5.82251625E+08    4.36366089E+07    4.13571553E-01    1.26709102E-02
 673    3.36000318E-01    8.24009055E+11    5.83639663E+08    4.38712049E+07    4.13613664E-01    1.26463580E-02
 674    3.36500318E-01    8.23514309E+11    5.85027802E+08    4.41066247E+07    4.13655850E-01    1.26218711E-02
 675    3.37000318E-01    8.23018998E+11    5.86416035E+08    4.43428691E+07    4.13698112E-01    1.25974493E-02
 676    3.37500318E-01    8.22523122E+11    5.87804354E+08    4.45799391E+07    4.13740450E-01    1.25730922E-02
 677    3.38000318E-01    8.22026683E+11    5.89192752E+08    4.48178354E+07    4.13782865E-01    1.25487997E-02
 678    3.38500318E-01    8.21529680E+11    5.90581220E+08    4.50565589E+07    4.13825355E-01    1.25245713E-02
 679    3.39000318E-01    8.21032115E+11    5.91969751E+08    4.52961105E+07    4.13867922E-01    1.25004069E-02
 680    3.39500318E-01    8.20533989E+11    5.93358338E+08    4.55364910E+07    4.13910565E-01    1.24763062E-02
 681    3.40000318E-01    8.20035301E+11    5.94746971E+08    4.57777013E+07    4.13953285E-01    1.24522688E-02
 682    3.40500318E-01    8.19536054E+11    5.96135644E+08    4.60197421E+07    4.13996081E-01    1.24282946E-02
 683    3.41000318E-01    8.19036247E+11    5.97524350E+08    4.62626142E+07    4.14038954E-01    1.24043832E-02
 684    3.41500318E-01    8.18535881E+11    5.98913079E+08    4.65063186E+07    4.14081903E-01    1.23805343E-02
 685    3.42000318E-01    8.18034957E+11    6.00301824E+08    4.67508559E+07    4.14124929E-01    1.23567478E-02
 686    3.42500318E-01    8.17533476E+11    6.01690578E+08    4.69962270E+07    4.14168031E-01    1.23330233E-02
 687    3.43000318E-01    8.17031438E+11    6.03079333E+08    4.72424326E+07    4.14211211E-01    1.23093605E-02
 688    3.43500318E-01    8.16528844E+11    6.04468081E+08    4.74894736E+07    4.14254467E-01    1.22857593E-02
 689    3.44000318E-01    8.16025696E+11    6.05856814E+08    4.77373506E+07    4.14297800E-01    1.22622193E-02
 690    3.44500318E-01    8.15521993E+11    6.07245524E+08    4.79860646E+07    4.14341210E-01    1.22387402E-02
 691    3.45000318E-01    8.15017736E+11    6.08634204E+08    4.82356161E+07    4.14384697E-01    1.22153219E-02
 692    3.45500318E-01    8.14512926E+11    6.10022845E+08    4.84860061E+07    4.14428262E-01    1.21919641E-02
 693    3.46000318E-01    8.14007564E+11    6.11411441E+08    4.87372351E+07    4.14471904E-01    1.21686664E-02
 694    3.46500318E-01    8.13501651E+11    6.12799982E+08    4.89893040E+07    4.14515622E-01    1.21454287E-02
 695    3.47000318E-01    8.12995187E+11    6.14188463E+08    4.92422134E+07    4.14559419E-01    1.21222507E-02
 696    3.47500318E-01    8.12488173E+11    6.15576873E+08    4.94959642E+07    4.14603292E-01    1.20991322E-02
 697    3.48000318E-01    8.11980609E+11    6.16965206E+08    4.97505569E+07    4.14647244E-01    1.20760728E-02
 698    3.48500318E-01    8.11472497E+11    6.18353455E+08    5.00059923E+07    4.14691272E-01    1.20530724E-02
 699    3.49000318E-01    8.10963838E+11    6.19741610E+08    5.02622711E+07    4.14735379E-01    1.20301306E-02
 700    3.49500318E-01    8.10454631E+11    6.21129664E+08    5.05193940E+07    4.14779563E-01    1.20072474E-02
 701    3.50000318E-01    8.09944878E+11    6.22517610E+08    5.07773617E+07    4.14823825E-01    1.19844223E-02
 702    3.50500318E-01    8.09434579E+11    6.23905440E+08    5.10361748E+07    4.14868164E-01    1.19616552E-02
 703    3.51000318E-01    8.08923736E+11    6.25293145E+08    5.12958340E+07    4.14912582E-01    1.19389458E-02
 704    3.51500318E-01    8.08412348E+11    6.26680718E+08    5.15563399E+07    4.14957077E-01    1.19162938E-02
 705    3.52000318E-01    8.07900417E+11    6.28068151E+08    5.18176932E+07    4.15001651E-01    1.18936991E-02
 706    3.52500318E-01    8.07387944E+11    6.29455437E+08    5.20798946E+07    4.15046303E-01    1.18711614E-02
 707    3.53000318E-01    8.06874928E+11    6.30842567E+08    5.23429447E+07    4.15091033E-01    1.18486805E-02
 708    3.53500318E-01    8.06361372E+11    6.32229533E+08    5.26068440E+07    4.15135841E-01    1.18262561E-02
 709    3.54000318E-01    8.05847275E+11    6.33616328E+08    5.28715933E+07    4.15180728E-01    1.18038880E-02
 710    3.54500318E-01    8.05332638E+11    6.35002943E+08    5.31371930E+07    4.15225693E-01    1.17815759E-02
 711    3.55000318E-01    8.04817463E+11    6.36389372E+08    5.34036439E+07    4.15270736E-01    1.17593197E-02
 712    3.55500318E-01    8.04301749E+11    6.37775606E+08    5.36709466E+07    4.15315858E-01    1.17371191E-02
 713    3.56000318E-01    8.03785498E+11    6.39161636E+08    5.39391015E+07    4.15361059E-01    1.17149738E-02
 714    3.56500318E-01    8.03268710E+11    6.40547457E+08    5.42081093E+07    4.15406338E-01    1.16928837E-02
 715    3.57000318E-01    8.02751386E+11    6.41933058E+08    5.44779705E+07    4.15451696E-01    1.16708485E-02
 716    3.57500318E-01    8.02233528E+11    6.43318433E+08    5.47486857E+07    4.15497133E-01    1.16488680E-02
 717    3.58000318E-01    8.01715134E+11    6.44703574E+08    5.50202555E+07    4.15542649E-01    1.16269419E-02
 718    3.58500318E-01    8.01196207E+11    6.46088473E+08    5.52926804E+07    4.15588244E-01    1.16050701E-02
 719    3.59000318E-01    8.00676747E+11    6.47473121E+08    5.55659609E+07    4.15633918E-01    1.15832523E-02
 720    3.59500318E-01    8.00156755E+11    6.48857512E+08    5.58400975E+07    4.15679671E-01    1.15614883E-02
 721    3.60000318E-01    7.99636232E+11    6.50241637E+08    5.61150909E+07    4.15725503E-01    1.15397779E-02
 722    3.60500318E-01    7.99115178E+11    6.51625488E+08    5.63909414E+07    4.15771414E-01    1.15181209E-02
 723    3.61000318E-01    7.98593593E+11    6.53009057E+08    5.66676496E+07    4.15817405E-01    1.14965170E-02
 724    3.61500318E-01    7.98071480E+11    6.54392337E+08    5.69452160E+07    4.15863476E-01    1.14749661E-02
 725    3.62000318E-01    7.97548838E+11    6.55775319E+08    5.72236411E+07    4.15909625E-01    1.14534678E-02
 726    3.62500318E-01    7.97025669E+11    6.57157996E+08    5.75029253E+07    4.15955855E-01    1.14320221E-02
 727    3.63000318E-01    7.96501973E+11    6.58540360E+08    5.77830691E+07    4.16002164E-01    1.14106286E-02
 728    3.63500318E-01    7.95977751E+11    6.59922402E+08    5.80640730E+07    4.16048553E-01    1.13892873E-02
 729    3.64000318E-01    7.95453003E+11    6.61304116E+08    5.83459375E+07    4.16095021E-01    1.13679978E-02
 730    3.64500318E-01    7.94927730E+11    6.62685492E+08    5.86286629E+07    4.16141570E-01    1.13467600E-02
 731    3.65000318E-01    7.94401934E+11    6.64066524E+08    5.89122497E+07    4.16188198E-01    1.13255736E-02
 732    3.65500318E-01    7.93875615E+11    6.65447202E+08    5.91966983E+07    4.16234907E-01    1.13044385E-02
 733    3.66000318E-01    7.93348773E+11    6.66827520E+08    5.94820091E+07    4.16281695E-01    1.12833545E-02
 734    3.66500318E-01    7.92821410E+11    6.68207470E+08    5.97681827E+07    4.16328564E-01    1.12623213E-02
 735    3.67000318E-01    7.92293526E+11    6.69587042E+08    6.00552192E+07    4.16375513E-01    1.12413387E-02
 736    3.67500318E-01    7.91765121E+11    6.70966230E+08    6.03431192E+07    4.16422542E-01    1.12204066E-02
 737    3.68000318E-01    7.91236198E+11    6.72345026E+08    6.06318831E+07    4.16469652E-01    1.11995247E-02
 738    3.68500318E-01    7.90706756E+11    6.73723421E+08    6.09215111E+07    4.16516842E-01    1.11786928E-02
 739    3.69000318E-01    7.90176796E+11    6.75101408E+08    6.12120037E+07    4.16564113E-01    1.11579108E-02
 740    3.69500318E-01    7.89646319E+11    6.76478979E+08    6.15033612E+07    4.16611464E-01    1.11371784E-02
 741    3.70000318E-01    7.89115326E+11    6.77856126E+08    6.17955840E+07    4.16658896E-01    1.11164955E-02
 742    3.70500318E-01    7.88583818E+11    6.79232840E+08    6.20886724E+07    4.16706409E-01    1.10958619E-02
 743    3.71000318E-01    7.88051794E+11    6.80609114E+08    6.23826267E+07    4.16754003E-01    1.10752773E-02
 744    3.71500318E-01    7.87519257E+11    6.81984941E+08    6.26774472E+07    4.16801677E-01    1.10547415E-02
 745    3.72000318E-01    7.86986207E+11    6.83360311E+08    6.29731344E+07    4.16849433E-01    1.10342544E-02
 746    3.72500318E-01    7.86452644E+11    6.84735217E+08    6.32696884E+07    4.16897270E-01    1.10138159E-02
 747    3.73000318E-01    7.85918569E+11    6.86109652E+08    6.35671095E+07    4.16945188E-01    1.09934256E-02
 748    3.73500318E-01    7.85383984E+11    6.87483607E+08    6.38653982E+07    4.16993187E-01    1.09730834E-02
 749    3.74000318E-01    7.84848889E+11    6.88857074E+08    6.41645545E+07    4.17041268E-01    1.09527891E-02
 750    3.74500318E-01    7.84313284E+11    6.90230045E+08    6.44645788E+07    4.17089430E-01    1.09325426E-02
 751    3.75000318E-01    7.83777171E+11    6.91602512E+08    6.47654714E+07    4.17137673E-01    1.09123436E-02
 752    3.75500318E-01    7.83240550E+11    6.92974468E+08    6.50672324E+07    4.17185998E-01    1.08921920E-02
 753    3.76000318E-01    7.82703422E+11    6.94345905E+08    6.53698622E+07    4.17234405E-01    1.08720875E-02
 754    3.76500318E-01    7.82165787E+11    6.95716813E+08    6.56733610E+07    4.17282893E-01    1.08520300E-02
 755    3.77000318E-01    7.81627648E+11    6.97087187E+08    6.59777289E+07    4.17331464E-01    1.08320194E-02
