 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.27196665E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.03659670E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.61317461E-01
 C20                                             :    1.05861681E-04
 C22                                             :    3.17880326E-05
 ekf (Equivalent Fluid Love Number)              :    5.19146968E-01
 H(n)                                            :    6.07658787E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.34219090E-04
 b-R [km]                                        :   -1.24242792E-04
 c-R [km]                                        :   -3.09826327E-04
 
 f1=(a-c)/a                                      :    7.43722456E-04
 f2=(b-c)/b                                      :    1.85606589E-04
 f3=(a-b)/a                                      :    5.58115866E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    9.18469177E-04
 f_MacLaurin                                     :    3.05445413E-04
 f_Roche                                         :    1.22391459E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 489    2.44500000E-01    9.04526000E+11    3.39055052E+08    1.34877515E+07    4.06587716E-01    1.86321752E-02
 490    2.45000000E-01    9.04147000E+11    3.40301972E+08    1.35928356E+07    4.06616860E-01    1.85883933E-02
 491    2.45500000E-01    9.03767000E+11    3.41550189E+08    1.36984922E+07    4.06646069E-01    1.85447714E-02
 492    2.46000000E-01    9.03386000E+11    3.42799695E+08    1.38047228E+07    4.06675344E-01    1.85013083E-02
 493    2.46500000E-01    9.03005000E+11    3.44050863E+08    1.39115444E+07    4.06704686E-01    1.84580236E-02
 494    2.47000000E-01    9.02623000E+11    3.45303305E+08    1.40189434E+07    4.06734093E-01    1.84148958E-02
 495    2.47500000E-01    9.02240000E+11    3.46557015E+08    1.41269213E+07    4.06763567E-01    1.83719239E-02
 496    2.48000000E-01    9.01857000E+11    3.47812369E+08    1.42354954E+07    4.06793107E-01    1.83291273E-02
 497    2.48500000E-01    9.01473000E+11    3.49068977E+08    1.43446518E+07    4.06822713E-01    1.82864847E-02
 498    2.49000000E-01    9.01088000E+11    3.50326830E+08    1.44543920E+07    4.06852385E-01    1.82439952E-02
 499    2.49500000E-01    9.00702000E+11    3.51585920E+08    1.45647175E+07    4.06882124E-01    1.82016578E-02
 500    2.50000000E-01    9.00316000E+11    3.52846631E+08    1.46756461E+07    4.06911929E-01    1.81594918E-02
 501    2.50500000E-01    8.99930000E+11    3.54108959E+08    1.47871799E+07    4.06941800E-01    1.81174961E-02
 502    2.51000000E-01    8.99542000E+11    3.55372110E+08    1.48992875E+07    4.06971737E-01    1.80756295E-02
 503    2.51500000E-01    8.99154000E+11    3.56636865E+08    1.50120034E+07    4.07001742E-01    1.80339314E-02
 504    2.52000000E-01    8.98765000E+11    3.57902821E+08    1.51253129E+07    4.07031812E-01    1.79923808E-02
 505    2.52500000E-01    8.98376000E+11    3.59170370E+08    1.52392343E+07    4.07061949E-01    1.79509967E-02
 506    2.53000000E-01    8.97986000E+11    3.60439106E+08    1.53537524E+07    4.07092153E-01    1.79097582E-02
 507    2.53500000E-01    8.97595000E+11    3.61709023E+08    1.54688689E+07    4.07122423E-01    1.78686645E-02
 508    2.54000000E-01    8.97203000E+11    3.62980110E+08    1.55845851E+07    4.07152760E-01    1.78277147E-02
 509    2.54500000E-01    8.96811000E+11    3.64252766E+08    1.57009201E+07    4.07183164E-01    1.77869278E-02
 510    2.55000000E-01    8.96418000E+11    3.65526579E+08    1.58178581E+07    4.07213635E-01    1.77462830E-02
 511    2.55500000E-01    8.96025000E+11    3.66801950E+08    1.59354185E+07    4.07244172E-01    1.77057993E-02
 512    2.56000000E-01    8.95631000E+11    3.68078465E+08    1.60535851E+07    4.07274776E-01    1.76654559E-02
 513    2.56500000E-01    8.95236000E+11    3.69356114E+08    1.61723596E+07    4.07305447E-01    1.76252521E-02
 514    2.57000000E-01    8.94840000E+11    3.70634890E+08    1.62917434E+07    4.07336186E-01    1.75851870E-02
 515    2.57500000E-01    8.94444000E+11    3.71915199E+08    1.64117562E+07    4.07366991E-01    1.75452795E-02
 516    2.58000000E-01    8.94048000E+11    3.73197038E+08    1.65324001E+07    4.07397863E-01    1.75055285E-02
 517    2.58500000E-01    8.93650000E+11    3.74479565E+08    1.66536396E+07    4.07428802E-01    1.74658942E-02
 518    2.59000000E-01    8.93252000E+11    3.75763608E+08    1.67755134E+07    4.07459808E-01    1.74264149E-02
 519    2.59500000E-01    8.92853000E+11    3.77048741E+08    1.68980043E+07    4.07490882E-01    1.73870701E-02
 520    2.60000000E-01    8.92454000E+11    3.78335379E+08    1.70211331E+07    4.07522022E-01    1.73478786E-02
 521    2.60500000E-01    8.92053000E+11    3.79622667E+08    1.71448630E+07    4.07553230E-01    1.73088006E-02
 522    2.61000000E-01    8.91653000E+11    3.80911874E+08    1.72692533E+07    4.07584505E-01    1.72698937E-02
 523    2.61500000E-01    8.91251000E+11    3.82201713E+08    1.73942476E+07    4.07615848E-01    1.72310987E-02
 524    2.62000000E-01    8.90849000E+11    3.83493033E+08    1.75198864E+07    4.07647258E-01    1.71924538E-02
 525    2.62500000E-01    8.90446000E+11    3.84785396E+08    1.76461518E+07    4.07678735E-01    1.71539387E-02
 526    2.63000000E-01    8.90043000E+11    3.86079229E+08    1.77730650E+07    4.07710280E-01    1.71155719E-02
 527    2.63500000E-01    8.89639000E+11    3.87374093E+08    1.79006080E+07    4.07741893E-01    1.70773334E-02
 528    2.64000000E-01    8.89234000E+11    3.88669977E+08    1.80287821E+07    4.07773573E-01    1.70392224E-02
 529    2.64500000E-01    8.88828000E+11    3.89966874E+08    1.81575887E+07    4.07805320E-01    1.70012383E-02
 530    2.65000000E-01    8.88422000E+11    3.91265215E+08    1.82870499E+07    4.07837136E-01    1.69633994E-02
 531    2.65500000E-01    8.88015000E+11    3.92564555E+08    1.84171468E+07    4.07869019E-01    1.69256859E-02
 532    2.66000000E-01    8.87608000E+11    3.93865327E+08    1.85479017E+07    4.07900969E-01    1.68881159E-02
 533    2.66500000E-01    8.87200000E+11    3.95167084E+08    1.86792954E+07    4.07932988E-01    1.68506698E-02
 534    2.67000000E-01    8.86791000E+11    3.96469815E+08    1.88113294E+07    4.07965074E-01    1.68133469E-02
 535    2.67500000E-01    8.86382000E+11    3.97773962E+08    1.89440264E+07    4.07997229E-01    1.67761653E-02
 536    2.68000000E-01    8.85972000E+11    3.99079069E+08    1.90773668E+07    4.08029451E-01    1.67391053E-02
 537    2.68500000E-01    8.85561000E+11    4.00385128E+08    1.92113519E+07    4.08061742E-01    1.67021664E-02
 538    2.69000000E-01    8.85150000E+11    4.01692583E+08    1.93460049E+07    4.08094100E-01    1.66653666E-02
 539    2.69500000E-01    8.84738000E+11    4.03000976E+08    1.94813059E+07    4.08126526E-01    1.66286863E-02
 540    2.70000000E-01    8.84325000E+11    4.04310297E+08    1.96172560E+07    4.08159021E-01    1.65921250E-02
 541    2.70500000E-01    8.83912000E+11    4.05620996E+08    1.97538791E+07    4.08191584E-01    1.65557007E-02
 542    2.71000000E-01    8.83498000E+11    4.06932609E+08    1.98911545E+07    4.08224215E-01    1.65193938E-02
 543    2.71500000E-01    8.83083000E+11    4.08245127E+08    2.00290836E+07    4.08256914E-01    1.64832038E-02
 544    2.72000000E-01    8.82668000E+11    4.09559004E+08    2.01676905E+07    4.08289682E-01    1.64471487E-02
 545    2.72500000E-01    8.82252000E+11    4.10873772E+08    2.03069541E+07    4.08322518E-01    1.64112090E-02
 546    2.73000000E-01    8.81835000E+11    4.12189420E+08    2.04468758E+07    4.08355422E-01    1.63753842E-02
 547    2.73500000E-01    8.81418000E+11    4.13506410E+08    2.05874802E+07    4.08388395E-01    1.63396922E-02
 548    2.74000000E-01    8.81000000E+11    4.14824266E+08    2.07287458E+07    4.08421437E-01    1.63041137E-02
 549    2.74500000E-01    8.80582000E+11    4.16143452E+08    2.08706974E+07    4.08454547E-01    1.62686666E-02
 550    2.75000000E-01    8.80163000E+11    4.17463489E+08    2.10133132E+07    4.08487725E-01    1.62333316E-02
 551    2.75500000E-01    8.79743000E+11    4.18784369E+08    2.11565944E+07    4.08520973E-01    1.61981083E-02
 552    2.76000000E-01    8.79322000E+11    4.20106082E+08    2.13005423E+07    4.08554289E-01    1.61629960E-02
 553    2.76500000E-01    8.78901000E+11    4.21429098E+08    2.14451827E+07    4.08587674E-01    1.61280124E-02
 554    2.77000000E-01    8.78480000E+11    4.22753415E+08    2.15905174E+07    4.08621127E-01    1.60931568E-02
 555    2.77500000E-01    8.78057000E+11    4.24078061E+08    2.17364987E+07    4.08654650E-01    1.60583919E-02
 556    2.78000000E-01    8.77634000E+11    4.25403992E+08    2.18831773E+07    4.08688241E-01    1.60237539E-02
 557    2.78500000E-01    8.77211000E+11    4.26731203E+08    2.20305550E+07    4.08721902E-01    1.59892419E-02
 558    2.79000000E-01    8.76786000E+11    4.28058715E+08    2.21785830E+07    4.08755631E-01    1.59548190E-02
 559    2.79500000E-01    8.76361000E+11    4.29387493E+08    2.23273131E+07    4.08789430E-01    1.59205209E-02
 560    2.80000000E-01    8.75936000E+11    4.30717532E+08    2.24767470E+07    4.08823297E-01    1.58863470E-02
 561    2.80500000E-01    8.75509000E+11    4.32047843E+08    2.26268350E+07    4.08857234E-01    1.58522605E-02
 562    2.81000000E-01    8.75083000E+11    4.33379895E+08    2.27776557E+07    4.08891240E-01    1.58183149E-02
 563    2.81500000E-01    8.74655000E+11    4.34712199E+08    2.29291330E+07    4.08925316E-01    1.57844556E-02
 564    2.82000000E-01    8.74227000E+11    4.36045739E+08    2.30813204E+07    4.08959460E-01    1.57507180E-02
 565    2.82500000E-01    8.73798000E+11    4.37380009E+08    2.32341930E+07    4.08993674E-01    1.57170836E-02
 566    2.83000000E-01    8.73369000E+11    4.38715503E+08    2.33877789E+07    4.09027958E-01    1.56835696E-02
 567    2.83500000E-01    8.72939000E+11    4.40051712E+08    2.35420529E+07    4.09062311E-01    1.56501576E-02
 568    2.84000000E-01    8.72508000E+11    4.41388627E+08    2.36970163E+07    4.09096733E-01    1.56168470E-02
 569    2.84500000E-01    8.72077000E+11    4.42726746E+08    2.38526977E+07    4.09131225E-01    1.55836551E-02
 570    2.85000000E-01    8.71645000E+11    4.44065556E+08    2.40090712E+07    4.09165787E-01    1.55505635E-02
 571    2.85500000E-01    8.71212000E+11    4.45405048E+08    2.41661382E+07    4.09200418E-01    1.55175716E-02
 572    2.86000000E-01    8.70779000E+11    4.46745724E+08    2.43239278E+07    4.09235119E-01    1.54846968E-02
 573    2.86500000E-01    8.70345000E+11    4.48087066E+08    2.44824137E+07    4.09269890E-01    1.54519205E-02
 574    2.87000000E-01    8.69910000E+11    4.49429065E+08    2.46415970E+07    4.09304730E-01    1.54192424E-02
 575    2.87500000E-01    8.69475000E+11    4.50772229E+08    2.48015074E+07    4.09339641E-01    1.53866795E-02
 576    2.88000000E-01    8.69040000E+11    4.52116554E+08    2.49621468E+07    4.09374621E-01    1.53542313E-02
 577    2.88500000E-01    8.68603000E+11    4.53460992E+08    2.51234592E+07    4.09409672E-01    1.53218619E-02
 578    2.89000000E-01    8.68166000E+11    4.54806577E+08    2.52855032E+07    4.09444792E-01    1.52896061E-02
 579    2.89500000E-01    8.67728000E+11    4.56152777E+08    2.54482514E+07    4.09479983E-01    1.52574457E-02
 580    2.90000000E-01    8.67290000E+11    4.57500112E+08    2.56117345E+07    4.09515244E-01    1.52253978E-02
 581    2.90500000E-01    8.66851000E+11    4.58848047E+08    2.57759245E+07    4.09550575E-01    1.51934443E-02
 582    2.91000000E-01    8.66412000E+11    4.60197104E+08    2.59408525E+07    4.09585976E-01    1.51616022E-02
 583    2.91500000E-01    8.65972000E+11    4.61546746E+08    2.61064901E+07    4.09621447E-01    1.51298534E-02
 584    2.92000000E-01    8.65531000E+11    4.62896963E+08    2.62728385E+07    4.09656989E-01    1.50981974E-02
 585    2.92500000E-01    8.65089000E+11    4.64247746E+08    2.64398988E+07    4.09692601E-01    1.50666338E-02
 586    2.93000000E-01    8.64647000E+11    4.65599623E+08    2.66077029E+07    4.09728284E-01    1.50351796E-02
 587    2.93500000E-01    8.64205000E+11    4.66952591E+08    2.67762525E+07    4.09764037E-01    1.50038340E-02
 588    2.94000000E-01    8.63761000E+11    4.68305561E+08    2.69454871E+07    4.09799861E-01    1.49725619E-02
 589    2.94500000E-01    8.63318000E+11    4.69660149E+08    2.71155013E+07    4.09835756E-01    1.49414148E-02
 590    2.95000000E-01    8.62873000E+11    4.71014720E+08    2.72862026E+07    4.09871721E-01    1.49103403E-02
 591    2.95500000E-01    8.62428000E+11    4.72370353E+08    2.74576552E+07    4.09907757E-01    1.48793724E-02
 592    2.96000000E-01    8.61982000E+11    4.73726495E+08    2.76298288E+07    4.09943863E-01    1.48484935E-02
 593    2.96500000E-01    8.61536000E+11    4.75083688E+08    2.78027566E+07    4.09980041E-01    1.48177203E-02
 594    2.97000000E-01    8.61089000E+11    4.76441373E+08    2.79764081E+07    4.10016289E-01    1.47870349E-02
 595    2.97500000E-01    8.60641000E+11    4.77799542E+08    2.81507841E+07    4.10052608E-01    1.47564371E-02
 596    2.98000000E-01    8.60193000E+11    4.79158741E+08    2.83259188E+07    4.10088999E-01    1.47259435E-02
 597    2.98500000E-01    8.59744000E+11    4.80518407E+08    2.85017807E+07    4.10125460E-01    1.46955364E-02
 598    2.99000000E-01    8.59294000E+11    4.81878530E+08    2.86783708E+07    4.10161993E-01    1.46652154E-02
 599    2.99500000E-01    8.58844000E+11    4.83239664E+08    2.88557238E+07    4.10198596E-01    1.46349972E-02
 600    3.00000000E-01    8.58394000E+11    4.84601803E+08    2.90338414E+07    4.10235271E-01    1.46048811E-02
 601    3.00500000E-01    8.57942000E+11    4.85963812E+08    2.92126572E+07    4.10272018E-01    1.45748328E-02
 602    3.01000000E-01    8.57490000E+11    4.87326810E+08    2.93922401E+07    4.10308835E-01    1.45448857E-02
 603    3.01500000E-01    8.57038000E+11    4.88690794E+08    2.95725918E+07    4.10345724E-01    1.45150394E-02
 604    3.02000000E-01    8.56585000E+11    4.90055187E+08    2.97536793E+07    4.10382684E-01    1.44852765E-02
 605    3.02500000E-01    8.56131000E+11    4.91419979E+08    2.99355036E+07    4.10419716E-01    1.44555966E-02
 606    3.03000000E-01    8.55677000E+11    4.92785737E+08    3.01181009E+07    4.10456820E-01    1.44260160E-02
 607    3.03500000E-01    8.55222000E+11    4.94151878E+08    3.03014374E+07    4.10493995E-01    1.43965175E-02
 608    3.04000000E-01    8.54766000E+11    4.95518392E+08    3.04855141E+07    4.10531241E-01    1.43671006E-02
 609    3.04500000E-01    8.54310000E+11    4.96885851E+08    3.06703679E+07    4.10568560E-01    1.43377818E-02
 610    3.05000000E-01    8.53853000E+11    4.98253666E+08    3.08559643E+07    4.10605950E-01    1.43085438E-02
 611    3.05500000E-01    8.53395000E+11    4.99621829E+08    3.10423043E+07    4.10643412E-01    1.42793861E-02
 612    3.06000000E-01    8.52937000E+11    5.00990916E+08    3.12294255E+07    4.10680946E-01    1.42503252E-02
 613    3.06500000E-01    8.52479000E+11    5.02360922E+08    3.14173295E+07    4.10718552E-01    1.42213604E-02
 614    3.07000000E-01    8.52020000E+11    5.03731253E+08    3.16059808E+07    4.10756230E-01    1.41924747E-02
 615    3.07500000E-01    8.51560000E+11    5.05101898E+08    3.17953805E+07    4.10793980E-01    1.41636677E-02
 616    3.08000000E-01    8.51099000E+11    5.06472847E+08    3.19855295E+07    4.10831802E-01    1.41349391E-02
 617    3.08500000E-01    8.50638000E+11    5.07844688E+08    3.21764664E+07    4.10869696E-01    1.41063049E-02
 618    3.09000000E-01    8.50177000E+11    5.09217415E+08    3.23681930E+07    4.10907663E-01    1.40777647E-02
 619    3.09500000E-01    8.49714000E+11    5.10589822E+08    3.25606342E+07    4.10945702E-01    1.40492851E-02
 620    3.10000000E-01    8.49251000E+11    5.11963099E+08    3.27538673E+07    4.10983813E-01    1.40208987E-02
 621    3.10500000E-01    8.48788000E+11    5.13337243E+08    3.29478940E+07    4.11021997E-01    1.39926051E-02
 622    3.11000000E-01    8.48324000E+11    5.14711641E+08    3.31426769E+07    4.11060253E-01    1.39643873E-02
 623    3.11500000E-01    8.47859000E+11    5.16086283E+08    3.33382167E+07    4.11098581E-01    1.39362450E-02
 624    3.12000000E-01    8.47394000E+11    5.17461771E+08    3.35345539E+07    4.11136983E-01    1.39081943E-02
 625    3.12500000E-01    8.46928000E+11    5.18837486E+08    3.37316504E+07    4.11175456E-01    1.38802182E-02
 626    3.13000000E-01    8.46462000E+11    5.20214034E+08    3.39295470E+07    4.11214003E-01    1.38523329E-02
 627    3.13500000E-01    8.45994000E+11    5.21590176E+08    3.41281646E+07    4.11252622E-01    1.38245052E-02
 628    3.14000000E-01    8.45527000E+11    5.22967752E+08    3.43276253E+07    4.11291314E-01    1.37967837E-02
 629    3.14500000E-01    8.45059000E+11    5.24345523E+08    3.45278495E+07    4.11330079E-01    1.37691353E-02
 630    3.15000000E-01    8.44590000E+11    5.25723478E+08    3.47288381E+07    4.11368917E-01    1.37415598E-02
 631    3.15500000E-01    8.44120000E+11    5.27101607E+08    3.49305919E+07    4.11407828E-01    1.37140567E-02
 632    3.16000000E-01    8.43650000E+11    5.28480526E+08    3.51331534E+07    4.11446812E-01    1.36866419E-02
 633    3.16500000E-01    8.43180000E+11    5.29860230E+08    3.53365242E+07    4.11485870E-01    1.36593150E-02
 634    3.17000000E-01    8.42708000E+11    5.31239455E+08    3.55406214E+07    4.11525000E-01    1.36320433E-02
 635    3.17500000E-01    8.42236000E+11    5.32619448E+08    3.57455300E+07    4.11564203E-01    1.36048588E-02
 636    3.18000000E-01    8.41764000E+11    5.34000206E+08    3.59512515E+07    4.11603480E-01    1.35777610E-02
 637    3.18500000E-01    8.41291000E+11    5.35381087E+08    3.61577444E+07    4.11642831E-01    1.35507334E-02
 638    3.19000000E-01    8.40817000E+11    5.36762081E+08    3.63650096E+07    4.11682254E-01    1.35237757E-02
 639    3.19500000E-01    8.40343000E+11    5.38143818E+08    3.65730914E+07    4.11721751E-01    1.34969037E-02
 640    3.20000000E-01    8.39869000E+11    5.39526294E+08    3.67819911E+07    4.11761322E-01    1.34701168E-02
 641    3.20500000E-01    8.39393000E+11    5.40908214E+08    3.69916224E+07    4.11800966E-01    1.34433828E-02
 642    3.21000000E-01    8.38917000E+11    5.42290856E+08    3.72020737E+07    4.11840684E-01    1.34167332E-02
 643    3.21500000E-01    8.38441000E+11    5.43674215E+08    3.74133466E+07    4.11880476E-01    1.33901678E-02
 644    3.22000000E-01    8.37964000E+11    5.45057636E+08    3.76253977E+07    4.11920342E-01    1.33636701E-02
 645    3.22500000E-01    8.37486000E+11    5.46441108E+08    3.78382277E+07    4.11960281E-01    1.33372400E-02
 646    3.23000000E-01    8.37008000E+11    5.47825276E+08    3.80518828E+07    4.12000294E-01    1.33108928E-02
 647    3.23500000E-01    8.36529000E+11    5.49209478E+08    3.82663187E+07    4.12040381E-01    1.32846124E-02
 648    3.24000000E-01    8.36049000E+11    5.50593704E+08    3.84815361E+07    4.12080542E-01    1.32583985E-02
 649    3.24500000E-01    8.35569000E+11    5.51978603E+08    3.86975820E+07    4.12120778E-01    1.32322665E-02
 650    3.25000000E-01    8.35089000E+11    5.53364172E+08    3.89144579E+07    4.12161087E-01    1.32062161E-02
 651    3.25500000E-01    8.34607000E+11    5.54749076E+08    3.91320714E+07    4.12201471E-01    1.31802154E-02
 652    3.26000000E-01    8.34126000E+11    5.56135298E+08    3.93505640E+07    4.12241929E-01    1.31543114E-02
 653    3.26500000E-01    8.33643000E+11    5.57520835E+08    3.95697955E+07    4.12282461E-01    1.31284563E-02
 654    3.27000000E-01    8.33160000E+11    5.58907010E+08    3.97898612E+07    4.12323068E-01    1.31026816E-02
 655    3.27500000E-01    8.32677000E+11    5.60293820E+08    4.00107626E+07    4.12363749E-01    1.30769866E-02
 656    3.28000000E-01    8.32193000E+11    5.61680584E+08    4.02324528E+07    4.12404505E-01    1.30513555E-02
 657    3.28500000E-01    8.31708000E+11    5.63067292E+08    4.04549324E+07    4.12445335E-01    1.30257879E-02
 658    3.29000000E-01    8.31223000E+11    5.64454613E+08    4.06782509E+07    4.12486240E-01    1.30002991E-02
 659    3.29500000E-01    8.30737000E+11    5.65841860E+08    4.09023606E+07    4.12527220E-01    1.29748732E-02
 660    3.30000000E-01    8.30251000E+11    5.67229707E+08    4.11273115E+07    4.12568274E-01    1.29495255E-02
 661    3.30500000E-01    8.29764000E+11    5.68617462E+08    4.13530553E+07    4.12609404E-01    1.29242401E-02
 662    3.31000000E-01    8.29276000E+11    5.70005116E+08    4.15795924E+07    4.12650608E-01    1.28990166E-02
 663    3.31500000E-01    8.28788000E+11    5.71393347E+08    4.18069739E+07    4.12691887E-01    1.28738703E-02
 664    3.32000000E-01    8.28299000E+11    5.72781458E+08    4.20351505E+07    4.12733242E-01    1.28487853E-02
 665    3.32500000E-01    8.27810000E+11    5.74170133E+08    4.22641736E+07    4.12774671E-01    1.28237769E-02
 666    3.33000000E-01    8.27320000E+11    5.75558672E+08    4.24939935E+07    4.12816175E-01    1.27988292E-02
 667    3.33500000E-01    8.26830000E+11    5.76947760E+08    4.27246621E+07    4.12857755E-01    1.27739574E-02
 668    3.34000000E-01    8.26339000E+11    5.78336695E+08    4.29561290E+07    4.12899410E-01    1.27491457E-02
 669    3.34500000E-01    8.25847000E+11    5.79725464E+08    4.31883947E+07    4.12941141E-01    1.27243939E-02
 670    3.35000000E-01    8.25355000E+11    5.81114761E+08    4.34215121E+07    4.12982947E-01    1.26997170E-02
 671    3.35500000E-01    8.24863000E+11    5.82504581E+08    4.36554828E+07    4.13024828E-01    1.26751148E-02
 672    3.36000000E-01    8.24369000E+11    5.83893504E+08    4.38902016E+07    4.13066785E-01    1.26505562E-02
 673    3.36500000E-01    8.23876000E+11    5.85283642E+08    4.41258286E+07    4.13108817E-01    1.26260869E-02
 674    3.37000000E-01    8.23381000E+11    5.86672860E+08    4.43622046E+07    4.13150926E-01    1.26016606E-02
 675    3.37500000E-01    8.22886000E+11    5.88062571E+08    4.45994375E+07    4.13193110E-01    1.25773078E-02
 676    3.38000000E-01    8.22391000E+11    5.89452769E+08    4.48375285E+07    4.13235370E-01    1.25530281E-02
 677    3.38500000E-01    8.21895000E+11    5.90842730E+08    4.50764243E+07    4.13277705E-01    1.25288059E-02
 678    3.39000000E-01    8.21398000E+11    5.92232445E+08    4.53161251E+07    4.13320117E-01    1.25046409E-02
 679    3.39500000E-01    8.20901000E+11    5.93622624E+08    4.55566869E+07    4.13362605E-01    1.24805482E-02
 680    3.40000000E-01    8.20403000E+11    5.95012538E+08    4.57980552E+07    4.13405168E-01    1.24565122E-02
 681    3.40500000E-01    8.19905000E+11    5.96402904E+08    4.60402865E+07    4.13447808E-01    1.24325477E-02
 682    3.41000000E-01    8.19406000E+11    5.97792986E+08    4.62833256E+07    4.13490525E-01    1.24086394E-02
 683    3.41500000E-01    8.18907000E+11    5.99183506E+08    4.65272298E+07    4.13533317E-01    1.23848021E-02
 684    3.42000000E-01    8.18407000E+11    6.00573725E+08    4.67719431E+07    4.13576186E-01    1.23610204E-02
 685    3.42500000E-01    8.17906000E+11    6.01963631E+08    4.70174658E+07    4.13619131E-01    1.23372940E-02
 686    3.43000000E-01    8.17405000E+11    6.03353953E+08    4.72638562E+07    4.13662153E-01    1.23136378E-02
 687    3.43500000E-01    8.16903000E+11    6.04743944E+08    4.75110574E+07    4.13705251E-01    1.22900365E-02
 688    3.44000000E-01    8.16401000E+11    6.06134336E+08    4.77591280E+07    4.13748426E-01    1.22665046E-02
 689    3.44500000E-01    8.15898000E+11    6.07524380E+08    4.80080107E+07    4.13791677E-01    1.22430271E-02
 690    3.45000000E-01    8.15395000E+11    6.08914812E+08    4.82577648E+07    4.13835006E-01    1.22196186E-02
 691    3.45500000E-01    8.14891000E+11    6.10304876E+08    4.85083320E+07    4.13878411E-01    1.21962638E-02
 692    3.46000000E-01    8.14387000E+11    6.11695315E+08    4.87597726E+07    4.13921893E-01    1.21729775E-02
 693    3.46500000E-01    8.13882000E+11    6.13085368E+08    4.90120275E+07    4.13965452E-01    1.21497443E-02
 694    3.47000000E-01    8.13376000E+11    6.14475026E+08    4.92650970E+07    4.14009088E-01    1.21265642E-02
 695    3.47500000E-01    8.12870000E+11    6.15865034E+08    4.95190421E+07    4.14052801E-01    1.21034517E-02
 696    3.48000000E-01    8.12364000E+11    6.17255388E+08    4.97738642E+07    4.14096592E-01    1.20804066E-02
 697    3.48500000E-01    8.11857000E+11    6.18645321E+08    5.00295029E+07    4.14140460E-01    1.20574136E-02
 698    3.49000000E-01    8.11349000E+11    6.20034822E+08    5.02859583E+07    4.14184404E-01    1.20344727E-02
 699    3.49500000E-01    8.10841000E+11    6.21424645E+08    5.05432929E+07    4.14228427E-01    1.20115982E-02
 700    3.50000000E-01    8.10332000E+11    6.22814017E+08    5.08014453E+07    4.14272527E-01    1.19887753E-02
 701    3.50500000E-01    8.09823000E+11    6.24203698E+08    5.10604787E+07    4.14316704E-01    1.19660183E-02
 702    3.51000000E-01    8.09313000E+11    6.25592910E+08    5.13203308E+07    4.14360959E-01    1.19433124E-02
 703    3.51500000E-01    8.08802000E+11    6.26981641E+08    5.15810018E+07    4.14405291E-01    1.19206571E-02
 704    3.52000000E-01    8.08291000E+11    6.28370657E+08    5.18425560E+07    4.14449702E-01    1.18980672E-02
 705    3.52500000E-01    8.07780000E+11    6.29759954E+08    5.21049944E+07    4.14494190E-01    1.18755422E-02
 706    3.53000000E-01    8.07268000E+11    6.31148746E+08    5.23682536E+07    4.14538756E-01    1.18530672E-02
 707    3.53500000E-01    8.06755000E+11    6.32537019E+08    5.26323334E+07    4.14583400E-01    1.18306420E-02
 708    3.54000000E-01    8.06242000E+11    6.33925550E+08    5.28972996E+07    4.14628121E-01    1.18082810E-02
 709    3.54500000E-01    8.05728000E+11    6.35313545E+08    5.31630875E+07    4.14672921E-01    1.17859693E-02
 710    3.55000000E-01    8.05214000E+11    6.36701783E+08    5.34297632E+07    4.14717800E-01    1.17637213E-02
 711    3.55500000E-01    8.04700000E+11    6.38090259E+08    5.36973282E+07    4.14762756E-01    1.17415367E-02
 712    3.56000000E-01    8.04184000E+11    6.39477378E+08    5.39656492E+07    4.14807791E-01    1.17193861E-02
 713    3.56500000E-01    8.03668000E+11    6.40864717E+08    5.42348601E+07    4.14852904E-01    1.16972985E-02
 714    3.57000000E-01    8.03152000E+11    6.42252270E+08    5.45049620E+07    4.14898095E-01    1.16752737E-02
 715    3.57500000E-01    8.02635000E+11    6.43639232E+08    5.47758879E+07    4.14943365E-01    1.16532967E-02
 716    3.58000000E-01    8.02118000E+11    6.45026394E+08    5.50477063E+07    4.14988714E-01    1.16313819E-02
 717    3.58500000E-01    8.01600000E+11    6.46412946E+08    5.53203493E+07    4.15034141E-01    1.16095146E-02
 718    3.59000000E-01    8.01081000E+11    6.47798875E+08    5.55938169E+07    4.15079647E-01    1.15876946E-02
 719    3.59500000E-01    8.00562000E+11    6.49184981E+08    5.58681789E+07    4.15125232E-01    1.15659360E-02
 720    3.60000000E-01    8.00043000E+11    6.50571259E+08    5.61434362E+07    4.15170896E-01    1.15442387E-02
 721    3.60500000E-01    7.99523000E+11    6.51956889E+08    5.64195194E+07    4.15216639E-01    1.15225880E-02
 722    3.61000000E-01    7.99002000E+11    6.53341859E+08    5.66964285E+07    4.15262460E-01    1.15009836E-02
 723    3.61500000E-01    7.98481000E+11    6.54726977E+08    5.69742346E+07    4.15308361E-01    1.14794397E-02
 724    3.62000000E-01    7.97959000E+11    6.56111416E+08    5.72528671E+07    4.15354341E-01    1.14579418E-02
