 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.27069443E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.03355949E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.61182304E-01
 C20                                             :    1.05830822E-04
 C22                                             :    3.17787661E-05
 ekf (Equivalent Fluid Love Number)              :    5.18476533E-01
 H(n)                                            :    6.07390613E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.34462160E-04
 b-R [km]                                        :   -1.24312339E-04
 c-R [km]                                        :   -3.09999683E-04
 
 f1=(a-c)/a                                      :    7.44138521E-04
 f2=(b-c)/b                                      :    1.85710424E-04
 f3=(a-b)/a                                      :    5.58428096E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    9.19388750E-04
 f_MacLaurin                                     :    3.05751226E-04
 f_Roche                                         :    1.22513998E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 228    2.28000000E-01    9.16657000E+11    5.96183874E+08    2.05752764E+07    4.05324917E-01    4.01839698E-02
 229    2.29000000E-01    9.15943000E+11    6.00968092E+08    2.09231207E+07    4.05379007E-01    3.99863669E-02
 230    2.30000000E-01    9.15227000E+11    6.05765806E+08    2.12751563E+07    4.05433356E-01    3.97904053E-02
 231    2.31000000E-01    9.14507000E+11    6.10575591E+08    2.16313643E+07    4.05487964E-01    3.95959773E-02
 232    2.32000000E-01    9.13785000E+11    6.15398672E+08    2.19918187E+07    4.05542830E-01    3.94031494E-02
 233    2.33000000E-01    9.13060000E+11    6.20234279E+08    2.23565234E+07    4.05597956E-01    3.92118580E-02
 234    2.34000000E-01    9.12333000E+11    6.25082991E+08    2.27255304E+07    4.05653342E-01    3.90221262E-02
 235    2.35000000E-01    9.11602000E+11    6.29943335E+08    2.30988174E+07    4.05708988E-01    3.88338491E-02
 236    2.36000000E-01    9.10869000E+11    6.34816580E+08    2.34764616E+07    4.05764894E-01    3.86470932E-02
 237    2.37000000E-01    9.10133000E+11    6.39701933E+08    2.38584650E+07    4.05821061E-01    3.84617968E-02
 238    2.38000000E-01    9.09394000E+11    6.44599283E+08    2.42448545E+07    4.05877489E-01    3.82779418E-02
 239    2.39000000E-01    9.08653000E+11    6.49509237E+08    2.46356841E+07    4.05934179E-01    3.80955519E-02
 240    2.40000000E-01    9.07909000E+11    6.54430982E+08    2.50309543E+07    4.05991130E-01    3.79145672E-02
 241    2.41000000E-01    9.07162000E+11    6.59364409E+08    2.54306917E+07    4.06048343E-01    3.77349701E-02
 242    2.42000000E-01    9.06412000E+11    6.64309405E+08    2.58349232E+07    4.06105818E-01    3.75567436E-02
 243    2.43000000E-01    9.05660000E+11    6.69266600E+08    2.62437042E+07    4.06163556E-01    3.73799121E-02
 244    2.44000000E-01    9.04905000E+11    6.74235155E+08    2.66570332E+07    4.06221557E-01    3.72044172E-02
 245    2.45000000E-01    9.04147000E+11    6.79214959E+08    2.70749368E+07    4.06279822E-01    3.70302427E-02
 246    2.46000000E-01    9.03386000E+11    6.84205898E+08    2.74974412E+07    4.06338350E-01    3.68573726E-02
 247    2.47000000E-01    9.02623000E+11    6.89208623E+08    2.79246038E+07    4.06397142E-01    3.66858317E-02
 248    2.48000000E-01    9.01857000E+11    6.94222271E+08    2.83564209E+07    4.06456198E-01    3.65155634E-02
 249    2.49000000E-01    9.01088000E+11    6.99246727E+08    2.87929185E+07    4.06515519E-01    3.63465523E-02
 250    2.50000000E-01    9.00316000E+11    7.04281878E+08    2.92341229E+07    4.06575105E-01    3.61787836E-02
 251    2.51000000E-01    8.99542000E+11    7.09328397E+08    2.96800930E+07    4.06634957E-01    3.60122824E-02
 252    2.52000000E-01    8.98765000E+11    7.14385394E+08    3.01308229E+07    4.06695074E-01    3.58469937E-02
 253    2.53000000E-01    8.97986000E+11    7.19453554E+08    3.05863723E+07    4.06755457E-01    3.56829428E-02
 254    2.54000000E-01    8.97203000E+11    7.24531166E+08    3.10466996E+07    4.06816107E-01    3.55200361E-02
 255    2.55000000E-01    8.96418000E+11    7.29619722E+08    3.15118990E+07    4.06877023E-01    3.53583389E-02
 256    2.56000000E-01    8.95631000E+11    7.34719124E+08    3.19819977E+07    4.06938207E-01    3.51978371E-02
 257    2.57000000E-01    8.94840000E+11    7.39827622E+08    3.24569505E+07    4.06999658E-01    3.50384384E-02
 258    2.58000000E-01    8.94048000E+11    7.44947578E+08    3.29368916E+07    4.07061377E-01    3.48802470E-02
 259    2.59000000E-01    8.93252000E+11    7.50076394E+08    3.34217373E+07    4.07123364E-01    3.47231323E-02
 260    2.60000000E-01    8.92454000E+11    7.55215624E+08    3.39115873E+07    4.07185620E-01    3.45671594E-02
 261    2.61000000E-01    8.91653000E+11    7.60364317E+08    3.44064298E+07    4.07248144E-01    3.44122765E-02
 262    2.62000000E-01    8.90849000E+11    7.65522353E+08    3.49062897E+07    4.07310938E-01    3.42584712E-02
 263    2.63000000E-01    8.90043000E+11    7.70690479E+08    3.54112319E+07    4.07374001E-01    3.41057696E-02
 264    2.64000000E-01    8.89234000E+11    7.75867721E+08    3.59212424E+07    4.07437335E-01    3.39541208E-02
 265    2.65000000E-01    8.88422000E+11    7.81053960E+08    3.64363460E+07    4.07500939E-01    3.38035130E-02
 266    2.66000000E-01    8.87608000E+11    7.86249960E+08    3.69566089E+07    4.07564813E-01    3.36539724E-02
 267    2.67000000E-01    8.86791000E+11    7.91454727E+08    3.74820152E+07    4.07628959E-01    3.35054491E-02
 268    2.68000000E-01    8.85972000E+11    7.96669039E+08    3.80126320E+07    4.07693376E-01    3.33579693E-02
 269    2.69000000E-01    8.85150000E+11    8.01891887E+08    3.85484421E+07    4.07758065E-01    3.32114839E-02
 270    2.70000000E-01    8.84325000E+11    8.07123150E+08    3.90894695E+07    4.07823027E-01    3.30659820E-02
 271    2.71000000E-01    8.83498000E+11    8.12363624E+08    3.96357830E+07    4.07888261E-01    3.29214897E-02
 272    2.72000000E-01    8.82668000E+11    8.17612279E+08    4.01873631E+07    4.07953768E-01    3.27779588E-02
 273    2.73000000E-01    8.81835000E+11    8.22868991E+08    4.07442334E+07    4.08019548E-01    3.26353788E-02
 274    2.74000000E-01    8.81000000E+11    8.28134576E+08    4.13064643E+07    4.08085603E-01    3.24937761E-02
 275    2.75000000E-01    8.80163000E+11    8.33408930E+08    4.18740816E+07    4.08151931E-01    3.23531400E-02
 276    2.76000000E-01    8.79322000E+11    8.38690041E+08    4.24470139E+07    4.08218534E-01    3.22133867E-02
 277    2.77000000E-01    8.78480000E+11    8.43980645E+08    4.30254294E+07    4.08285412E-01    3.20746161E-02
 278    2.78000000E-01    8.77634000E+11    8.49277755E+08    4.36092063E+07    4.08352566E-01    3.19367085E-02
 279    2.79000000E-01    8.76786000E+11    8.54583171E+08    4.41984662E+07    4.08419995E-01    3.17997270E-02
 280    2.80000000E-01    8.75936000E+11    8.59896789E+08    4.47932341E+07    4.08487700E-01    3.16636618E-02
 281    2.81000000E-01    8.75083000E+11    8.65217514E+08    4.53934829E+07    4.08555682E-01    3.15284670E-02
 282    2.82000000E-01    8.74227000E+11    8.70545218E+08    4.59992352E+07    4.08623941E-01    3.13941332E-02
 283    2.83000000E-01    8.73369000E+11    8.75880776E+08    4.66105667E+07    4.08692477E-01    3.12606872E-02
 284    2.84000000E-01    8.72508000E+11    8.81223070E+08    4.72274476E+07    4.08761291E-01    3.11280838E-02
 285    2.85000000E-01    8.71645000E+11    8.86572990E+08    4.78499549E+07    4.08830384E-01    3.09963498E-02
 286    2.86000000E-01    8.70779000E+11    8.91929401E+08    4.84780573E+07    4.08899754E-01    3.08654404E-02
 287    2.87000000E-01    8.69910000E+11    8.97292176E+08    4.91117763E+07    4.08969404E-01    3.07353471E-02
 288    2.88000000E-01    8.69040000E+11    9.02663260E+08    4.97512481E+07    4.09039333E-01    3.06061317E-02
 289    2.89000000E-01    8.68166000E+11    9.08039430E+08    5.03963247E+07    4.09109543E-01    3.04776798E-02
 290    2.90000000E-01    8.67290000E+11    9.13422638E+08    5.10471426E+07    4.09180032E-01    3.03500535E-02
 291    2.91000000E-01    8.66412000E+11    9.18812775E+08    5.17037254E+07    4.09250802E-01    3.02232441E-02
 292    2.92000000E-01    8.65531000E+11    9.24208664E+08    5.23660359E+07    4.09321853E-01    3.00972084E-02
 293    2.93000000E-01    8.64647000E+11    9.29610171E+08    5.30340949E+07    4.09393186E-01    2.99719386E-02
 294    2.94000000E-01    8.63761000E+11    9.35018247E+08    5.37079851E+07    4.09464801E-01    2.98474613E-02
 295    2.95000000E-01    8.62873000E+11    9.40432782E+08    5.43877294E+07    4.09536698E-01    2.97237683E-02
 296    2.96000000E-01    8.61982000E+11    9.45852565E+08    5.50732867E+07    4.09608878E-01    2.96008174E-02
 297    2.97000000E-01    8.61089000E+11    9.51278568E+08    5.57647418E+07    4.09681341E-01    2.94786353E-02
 298    2.98000000E-01    8.60193000E+11    9.56709568E+08    5.64620516E+07    4.09754088E-01    2.93571799E-02
 299    2.99000000E-01    8.59294000E+11    9.62145428E+08    5.71652357E+07    4.09827119E-01    2.92364441E-02
 300    3.00000000E-01    8.58394000E+11    9.67588269E+08    5.78744483E+07    4.09900435E-01    2.91164883E-02
 301    3.01000000E-01    8.57490000E+11    9.73034595E+08    5.85895093E+07    4.09974035E-01    2.89972034E-02
 302    3.02000000E-01    8.56585000E+11    9.78487676E+08    5.93106427E+07    4.10047921E-01    2.88786837E-02
 303    3.03000000E-01    8.55677000E+11    9.83945120E+08    6.00377325E+07    4.10122093E-01    2.87608543E-02
 304    3.04000000E-01    8.54766000E+11    9.89406790E+08    6.07707974E+07    4.10196552E-01    2.86437085E-02
 305    3.05000000E-01    8.53853000E+11    9.94873715E+08    6.15099281E+07    4.10271297E-01    2.85272728E-02
 306    3.06000000E-01    8.52937000E+11    1.00034461E+09    6.22550726E+07    4.10346329E-01    2.84115070E-02
 307    3.07000000E-01    8.52020000E+11    1.00582169E+09    6.30063969E+07    4.10421649E-01    2.82964708E-02
 308    3.08000000E-01    8.51099000E+11    1.01130130E+09    6.37637000E+07    4.10497257E-01    2.81820578E-02
 309    3.09000000E-01    8.50177000E+11    1.01678688E+09    6.45272243E+07    4.10573154E-01    2.80683608E-02
 310    3.10000000E-01    8.49251000E+11    1.02227471E+09    6.52967624E+07    4.10649340E-01    2.79552743E-02
 311    3.11000000E-01    8.48324000E+11    1.02776826E+09    6.60725624E+07    4.10725816E-01    2.78428905E-02
 312    3.12000000E-01    8.47394000E+11    1.03326501E+09    6.68544894E+07    4.10802582E-01    2.77311374E-02
 313    3.13000000E-01    8.46462000E+11    1.03876604E+09    6.76426402E+07    4.10879638E-01    2.76200414E-02
 314    3.14000000E-01    8.45527000E+11    1.04427000E+09    6.84369536E+07    4.10956985E-01    2.75095636E-02
 315    3.15000000E-01    8.44590000E+11    1.04977799E+09    6.92375279E+07    4.11034623E-01    2.73997306E-02
 316    3.16000000E-01    8.43650000E+11    1.05528865E+09    7.00442993E+07    4.11112553E-01    2.72905038E-02
 317    3.17000000E-01    8.42708000E+11    1.06080308E+09    7.08573678E+07    4.11190776E-01    2.71819098E-02
 318    3.18000000E-01    8.41764000E+11    1.06632117E+09    7.16767523E+07    4.11269292E-01    2.70739423E-02
 319    3.19000000E-01    8.40817000E+11    1.07184152E+09    7.25023852E+07    4.11348101E-01    2.69665635E-02
 320    3.20000000E-01    8.39869000E+11    1.07736657E+09    7.33344564E+07    4.11427203E-01    2.68598317E-02
 321    3.21000000E-01    8.38917000E+11    1.08289233E+09    7.41727222E+07    4.11506600E-01    2.67536451E-02
 322    3.22000000E-01    8.37964000E+11    1.08842255E+09    7.50174626E+07    4.11586292E-01    2.66480940E-02
 323    3.23000000E-01    8.37008000E+11    1.09395450E+09    7.58685174E+07    4.11666279E-01    2.65431089E-02
 324    3.24000000E-01    8.36049000E+11    1.09948805E+09    7.67259010E+07    4.11746562E-01    2.64386846E-02
 325    3.25000000E-01    8.35089000E+11    1.10502569E+09    7.75898131E+07    4.11827142E-01    2.63348790E-02
 326    3.26000000E-01    8.34126000E+11    1.11056466E+09    7.84600863E+07    4.11908018E-01    2.62316232E-02
 327    3.27000000E-01    8.33160000E+11    1.11610483E+09    7.93367340E+07    4.11989191E-01    2.61289124E-02
 328    3.28000000E-01    8.32193000E+11    1.12164873E+09    8.02199623E+07    4.12070662E-01    2.60268039E-02
 329    3.29000000E-01    8.31223000E+11    1.12719356E+09    8.11095962E+07    4.12152431E-01    2.59252298E-02
 330    3.30000000E-01    8.30251000E+11    1.13274054E+09    8.20057470E+07    4.12234499E-01    2.58242162E-02
 331    3.31000000E-01    8.29276000E+11    1.13828816E+09    8.29083309E+07    4.12316867E-01    2.57237271E-02
 332    3.32000000E-01    8.28299000E+11    1.14383767E+09    8.38174613E+07    4.12399534E-01    2.56237886E-02
 333    3.33000000E-01    8.27320000E+11    1.14938894E+09    8.47331537E+07    4.12482502E-01    2.55243956E-02
 334    3.34000000E-01    8.26339000E+11    1.15494184E+09    8.56554236E+07    4.12565770E-01    2.54255431E-02
 335    3.35000000E-01    8.25355000E+11    1.16049485E+09    8.65841811E+07    4.12649340E-01    2.53271956E-02
 336    3.36000000E-01    8.24369000E+11    1.16604923E+09    8.75195436E+07    4.12733212E-01    2.52293790E-02
 337    3.37000000E-01    8.23381000E+11    1.17160485E+09    8.84615256E+07    4.12817386E-01    2.51320886E-02
 338    3.38000000E-01    8.22391000E+11    1.17716160E+09    8.94101416E+07    4.12901863E-01    2.50353197E-02
 339    3.39000000E-01    8.21398000E+11    1.18271789E+09    9.03652957E+07    4.12986643E-01    2.49390371E-02
 340    3.40000000E-01    8.20403000E+11    1.18827504E+09    9.13271092E+07    4.13071728E-01    2.48432668E-02
 341    3.41000000E-01    8.19406000E+11    1.19383291E+09    9.22955958E+07    4.13157117E-01    2.47480043E-02
 342    3.42000000E-01    8.18407000E+11    1.19939139E+09    9.32707689E+07    4.13242811E-01    2.46532449E-02
 343    3.43000000E-01    8.17405000E+11    1.20494886E+09    9.42525263E+07    4.13328810E-01    2.45589543E-02
 344    3.44000000E-01    8.16401000E+11    1.21050666E+09    9.52409934E+07    4.13415116E-01    2.44651581E-02
 345    3.45000000E-01    8.15395000E+11    1.21606465E+09    9.62361830E+07    4.13501729E-01    2.43718521E-02
 346    3.46000000E-01    8.14387000E+11    1.22162273E+09    9.72381072E+07    4.13588648E-01    2.42790318E-02
 347    3.47000000E-01    8.13376000E+11    1.22717923E+09    9.82466576E+07    4.13675876E-01    2.41866633E-02
 348    3.48000000E-01    8.12364000E+11    1.23273706E+09    9.92620859E+07    4.13763412E-01    2.40948020E-02
 349    3.49000000E-01    8.11349000E+11    1.23829304E+09    1.00284161E+08    4.13851256E-01    2.40033841E-02
 350    3.50000000E-01    8.10332000E+11    1.24384857E+09    1.01313015E+08    4.13939411E-01    2.39124354E-02
 351    3.51000000E-01    8.09313000E+11    1.24940350E+09    1.02348658E+08    4.14027875E-01    2.38219518E-02
 352    3.52000000E-01    8.08291000E+11    1.25495617E+09    1.03390974E+08    4.14116650E-01    2.37318999E-02
 353    3.53000000E-01    8.07268000E+11    1.26050954E+09    1.04440227E+08    4.14205735E-01    2.36423345E-02
 354    3.54000000E-01    8.06242000E+11    1.26606035E+09    1.05496170E+08    4.14295133E-01    2.35531929E-02
 355    3.55000000E-01    8.05214000E+11    1.27161004E+09    1.06558941E+08    4.14384843E-01    2.34645007E-02
 356    3.56000000E-01    8.04184000E+11    1.27715847E+09    1.07628550E+08    4.14474865E-01    2.33762540E-02
 357    3.57000000E-01    8.03152000E+11    1.28270552E+09    1.08705005E+08    4.14565202E-01    2.32884490E-02
 358    3.58000000E-01    8.02118000E+11    1.28825104E+09    1.09788317E+08    4.14655852E-01    2.32010818E-02
 359    3.59000000E-01    8.01081000E+11    1.29379330E+09    1.10878354E+08    4.14746816E-01    2.31141200E-02
 360    3.60000000E-01    8.00043000E+11    1.29933538E+09    1.11975401E+08    4.14838096E-01    2.30276175E-02
 361    3.61000000E-01    7.99002000E+11    1.30487391E+09    1.13079188E+08    4.14929691E-01    2.29415131E-02
 362    3.62000000E-01    7.97959000E+11    1.31041037E+09    1.14189861E+08    4.15021603E-01    2.28558322E-02
 363    3.63000000E-01    7.96914000E+11    1.31594463E+09    1.15307427E+08    4.15113832E-01    2.27705709E-02
 364    3.64000000E-01    7.95867000E+11    1.32147656E+09    1.16431893E+08    4.15206378E-01    2.26857260E-02
 365    3.65000000E-01    7.94818000E+11    1.32700603E+09    1.17563267E+08    4.15299243E-01    2.26012937E-02
 366    3.66000000E-01    7.93767000E+11    1.33253289E+09    1.18701555E+08    4.15392426E-01    2.25172708E-02
 367    3.67000000E-01    7.92714000E+11    1.33805702E+09    1.19846763E+08    4.15485928E-01    2.24336536E-02
 368    3.68000000E-01    7.91658000E+11    1.34357658E+09    1.20998744E+08    4.15579750E-01    2.23504107E-02
 369    3.69000000E-01    7.90601000E+11    1.34909482E+09    1.22157809E+08    4.15673893E-01    2.22675952E-02
 370    3.70000000E-01    7.89542000E+11    1.35460992E+09    1.23323811E+08    4.15768357E-01    2.21851755E-02
 371    3.71000000E-01    7.88480000E+11    1.36012002E+09    1.24496597E+08    4.15863142E-01    2.21031202E-02
 372    3.72000000E-01    7.87416000E+11    1.36562670E+09    1.25676327E+08    4.15958250E-01    2.20214544E-02
 373    3.73000000E-01    7.86351000E+11    1.37113154E+09    1.26863166E+08    4.16053681E-01    2.19402027E-02
 374    3.74000000E-01    7.85283000E+11    1.37663096E+09    1.28056798E+08    4.16149435E-01    2.18593060E-02
 375    3.75000000E-01    7.84213000E+11    1.38212653E+09    1.29257385E+08    4.16245514E-01    2.17787892E-02
 376    3.76000000E-01    7.83142000E+11    1.38761990E+09    1.30465097E+08    4.16341918E-01    2.16986769E-02
 377    3.77000000E-01    7.82068000E+11    1.39310739E+09    1.31679607E+08    4.16438647E-01    2.16189104E-02
 378    3.78000000E-01    7.80992000E+11    1.39859063E+09    1.32901082E+08    4.16535702E-01    2.15395146E-02
 379    3.79000000E-01    7.79914000E+11    1.40406948E+09    1.34129524E+08    4.16633083E-01    2.14604864E-02
 380    3.80000000E-01    7.78834000E+11    1.40954381E+09    1.35364935E+08    4.16730792E-01    2.13818229E-02
 381    3.81000000E-01    7.77753000E+11    1.41501529E+09    1.36607492E+08    4.16828829E-01    2.13035484E-02
 382    3.82000000E-01    7.76669000E+11    1.42048015E+09    1.37856847E+08    4.16927195E-01    2.12256051E-02
 383    3.83000000E-01    7.75583000E+11    1.42594006E+09    1.39113176E+08    4.17025890E-01    2.11480178E-02
 384    3.84000000E-01    7.74495000E+11    1.43139490E+09    1.40376478E+08    4.17124915E-01    2.10707834E-02
 385    3.85000000E-01    7.73405000E+11    1.43684451E+09    1.41646754E+08    4.17224271E-01    2.09938992E-02
 386    3.86000000E-01    7.72314000E+11    1.44229062E+09    1.42924189E+08    4.17323958E-01    2.09173895E-02
 387    3.87000000E-01    7.71220000E+11    1.44772937E+09    1.44208414E+08    4.17423976E-01    2.08411971E-02
 388    3.88000000E-01    7.70124000E+11    1.45316248E+09    1.45499612E+08    4.17524328E-01    2.07653466E-02
 389    3.89000000E-01    7.69027000E+11    1.45859170E+09    1.46797972E+08    4.17625012E-01    2.06898621E-02
 390    3.90000000E-01    7.67927000E+11    1.46401310E+09    1.48103112E+08    4.17726031E-01    2.06146870E-02
 391    3.91000000E-01    7.66826000E+11    1.46943036E+09    1.49415416E+08    4.17827384E-01    2.05398725E-02
 392    3.92000000E-01    7.65722000E+11    1.47483949E+09    1.50734492E+08    4.17929072E-01    2.04653622E-02
 393    3.93000000E-01    7.64617000E+11    1.48024421E+09    1.52060730E+08    4.18031096E-01    2.03912070E-02
 394    3.94000000E-01    7.63510000E+11    1.48564245E+09    1.53393931E+08    4.18133457E-01    2.03173776E-02
 395    3.95000000E-01    7.62401000E+11    1.49103408E+09    1.54734094E+08    4.18236155E-01    2.02438715E-02
 396    3.96000000E-01    7.61290000E+11    1.49641894E+09    1.56081213E+08    4.18339191E-01    2.01706859E-02
 397    3.97000000E-01    7.60177000E+11    1.50179690E+09    1.57435284E+08    4.18442566E-01    2.00978186E-02
 398    3.98000000E-01    7.59062000E+11    1.50716781E+09    1.58796304E+08    4.18546280E-01    2.00252669E-02
 399    3.99000000E-01    7.57945000E+11    1.51253153E+09    1.60164267E+08    4.18650334E-01    1.99530285E-02
 400    4.00000000E-01    7.56827000E+11    1.51788991E+09    1.61539380E+08    4.18754729E-01    1.98811271E-02
 401    4.01000000E-01    7.55706000E+11    1.52323883E+09    1.62921215E+08    4.18859465E-01    1.98095077E-02
 402    4.02000000E-01    7.54584000E+11    1.52858214E+09    1.64310193E+08    4.18964543E-01    1.97382204E-02
 403    4.03000000E-01    7.53460000E+11    1.53391770E+09    1.65706095E+08    4.19069965E-01    1.96672366E-02
 404    4.04000000E-01    7.52334000E+11    1.53924536E+09    1.67108914E+08    4.19175729E-01    1.95965540E-02
 405    4.05000000E-01    7.51206000E+11    1.54456498E+09    1.68518642E+08    4.19281839E-01    1.95261702E-02
 406    4.06000000E-01    7.50076000E+11    1.54987642E+09    1.69935272E+08    4.19388293E-01    1.94560829E-02
 407    4.07000000E-01    7.48945000E+11    1.55518160E+09    1.71359024E+08    4.19495092E-01    1.93863157E-02
 408    4.08000000E-01    7.47811000E+11    1.56047623E+09    1.72789435E+08    4.19602239E-01    1.93168146E-02
 409    4.09000000E-01    7.46676000E+11    1.56576433E+09    1.74226955E+08    4.19709732E-01    1.92476290E-02
 410    4.10000000E-01    7.45539000E+11    1.57104368E+09    1.75671347E+08    4.19817573E-01    1.91787308E-02
 411    4.11000000E-01    7.44400000E+11    1.57631412E+09    1.77122600E+08    4.19925763E-01    1.91101179E-02
 412    4.12000000E-01    7.43260000E+11    1.58157765E+09    1.78580945E+08    4.20034303E-01    1.90418136E-02
 413    4.13000000E-01    7.42117000E+11    1.58682985E+09    1.80045893E+08    4.20143192E-01    1.89737646E-02
 414    4.14000000E-01    7.40973000E+11    1.59207487E+09    1.81517915E+08    4.20252432E-01    1.89060199E-02
 415    4.15000000E-01    7.39827000E+11    1.59731041E+09    1.82996761E+08    4.20362024E-01    1.88385518E-02
 416    4.16000000E-01    7.38679000E+11    1.60253632E+09    1.84482417E+08    4.20471968E-01    1.87713581E-02
 417    4.17000000E-01    7.37530000E+11    1.60775465E+09    1.85975125E+08    4.20582266E-01    1.87044622E-02
 418    4.18000000E-01    7.36378000E+11    1.61296089E+09    1.87474368E+08    4.20692917E-01    1.86378113E-02
 419    4.19000000E-01    7.35225000E+11    1.61815925E+09    1.88980642E+08    4.20803922E-01    1.85714540E-02
 420    4.20000000E-01    7.34070000E+11    1.62334742E+09    1.90493680E+08    4.20915284E-01    1.85053629E-02
 421    4.21000000E-01    7.32914000E+11    1.62852746E+09    1.92013730E+08    4.21027001E-01    1.84395612E-02
 422    4.22000000E-01    7.31756000E+11    1.63369702E+09    1.93540520E+08    4.21139075E-01    1.83740216E-02
 423    4.23000000E-01    7.30596000E+11    1.63885595E+09    1.95074037E+08    4.21251507E-01    1.83087421E-02
 424    4.24000000E-01    7.29434000E+11    1.64400411E+09    1.96614263E+08    4.21364297E-01    1.82437210E-02
 425    4.25000000E-01    7.28270000E+11    1.64914132E+09    1.98161184E+08    4.21477447E-01    1.81789562E-02
 426    4.26000000E-01    7.27105000E+11    1.65426973E+09    1.99715057E+08    4.21590957E-01    1.81144707E-02
 427    4.27000000E-01    7.25938000E+11    1.65938693E+09    2.01275598E+08    4.21704827E-01    1.80502377E-02
 428    4.28000000E-01    7.24770000E+11    1.66449505E+09    2.02843067E+08    4.21819059E-01    1.79862800E-02
 429    4.29000000E-01    7.23600000E+11    1.66959168E+09    2.04417173E+08    4.21933654E-01    1.79225710E-02
 430    4.30000000E-01    7.22428000E+11    1.67467666E+09    2.05997899E+08    4.22048612E-01    1.78591087E-02
 431    4.31000000E-01    7.21254000E+11    1.67974983E+09    2.07585224E+08    4.22163934E-01    1.77958915E-02
 432    4.32000000E-01    7.20079000E+11    1.68481338E+09    2.09179422E+08    4.22279620E-01    1.77329420E-02
 433    4.33000000E-01    7.18902000E+11    1.68986485E+09    2.10780186E+08    4.22395672E-01    1.76702338E-02
 434    4.34000000E-01    7.17723000E+11    1.69490408E+09    2.12387498E+08    4.22512091E-01    1.76077652E-02
 435    4.35000000E-01    7.16543000E+11    1.69993327E+09    2.14001635E+08    4.22628877E-01    1.75455588E-02
 436    4.36000000E-01    7.15361000E+11    1.70494994E+09    2.15622283E+08    4.22746031E-01    1.74835884E-02
 437    4.37000000E-01    7.14178000E+11    1.70995632E+09    2.17249725E+08    4.22863554E-01    1.74218766E-02
 438    4.38000000E-01    7.12993000E+11    1.71494989E+09    2.18883641E+08    4.22981447E-01    1.73603972E-02
 439    4.39000000E-01    7.11806000E+11    1.71993048E+09    2.20524009E+08    4.23099710E-01    1.72991485E-02
 440    4.40000000E-01    7.10618000E+11    1.72490037E+09    2.22171117E+08    4.23218345E-01    1.72381531E-02
 441    4.41000000E-01    7.09428000E+11    1.72985699E+09    2.23824636E+08    4.23337352E-01    1.71773850E-02
 442    4.42000000E-01    7.08236000E+11    1.73480020E+09    2.25484542E+08    4.23456732E-01    1.71168425E-02
 443    4.43000000E-01    7.07043000E+11    1.73973230E+09    2.27151132E+08    4.23576485E-01    1.70565483E-02
 444    4.44000000E-01    7.05848000E+11    1.74465068E+09    2.28824066E+08    4.23696614E-01    1.69964763E-02
 445    4.45000000E-01    7.04652000E+11    1.74955769E+09    2.30503645E+08    4.23817119E-01    1.69366491E-02
 446    4.46000000E-01    7.03454000E+11    1.75445069E+09    2.32189523E+08    4.23937999E-01    1.68770409E-02
 447    4.47000000E-01    7.02254000E+11    1.75932954E+09    2.33881673E+08    4.24059258E-01    1.68176503E-02
 448    4.48000000E-01    7.01053000E+11    1.76419658E+09    2.35580404E+08    4.24180894E-01    1.67584994E-02
 449    4.49000000E-01    6.99851000E+11    1.76905170E+09    2.37285699E+08    4.24302910E-01    1.66995866E-02
 450    4.50000000E-01    6.98647000E+11    1.77389224E+09    2.38997196E+08    4.24425305E-01    1.66408865E-02
 451    4.51000000E-01    6.97441000E+11    1.77871803E+09    2.40714867E+08    4.24548082E-01    1.65823975E-02
 452    4.52000000E-01    6.96234000E+11    1.78353148E+09    2.42439031E+08    4.24671240E-01    1.65241418E-02
 453    4.53000000E-01    6.95025000E+11    1.78832989E+09    2.44169318E+08    4.24794780E-01    1.64660942E-02
 454    4.54000000E-01    6.93815000E+11    1.79311568E+09    2.45906051E+08    4.24918705E-01    1.64082768E-02
 455    4.55000000E-01    6.92603000E+11    1.79788613E+09    2.47648852E+08    4.25043013E-01    1.63506644E-02
 456    4.56000000E-01    6.91390000E+11    1.80264370E+09    2.49398052E+08    4.25167707E-01    1.62932791E-02
 457    4.57000000E-01    6.90175000E+11    1.80738563E+09    2.51153263E+08    4.25292787E-01    1.62360959E-02
 458    4.58000000E-01    6.88959000E+11    1.81211440E+09    2.52914822E+08    4.25418255E-01    1.61791366E-02
 459    4.59000000E-01    6.87741000E+11    1.81682724E+09    2.54682335E+08    4.25544110E-01    1.61223765E-02
 460    4.60000000E-01    6.86522000E+11    1.82152663E+09    2.56456143E+08    4.25670354E-01    1.60658375E-02
 461    4.61000000E-01    6.85301000E+11    1.82620980E+09    2.58235845E+08    4.25796988E-01    1.60094947E-02
 462    4.62000000E-01    6.84079000E+11    1.83087925E+09    2.60021787E+08    4.25924013E-01    1.59533700E-02
 463    4.63000000E-01    6.82855000E+11    1.83553217E+09    2.61813562E+08    4.26051430E-01    1.58974387E-02
