 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.27239086E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.03760943E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.61362506E-01
 C20                                             :    1.05871958E-04
 C22                                             :    3.17911185E-05
 ekf (Equivalent Fluid Love Number)              :    5.19370524E-01
 H(n)                                            :    6.07748210E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    4.34138148E-04
 b-R [km]                                        :   -1.24219633E-04
 c-R [km]                                        :   -3.09768600E-04
 
 f1=(a-c)/a                                      :    7.43583908E-04
 f2=(b-c)/b                                      :    1.85572013E-04
 f3=(a-b)/a                                      :    5.58011895E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    9.18162960E-04
 f_MacLaurin                                     :    3.05343578E-04
 f_Roche                                         :    1.22350654E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 520    1.73333000E-01    9.51306000E+11    1.19371933E+08    2.38687122E+06    4.03207069E-01    1.81907073E-02
 521    1.73667000E-01    9.51122000E+11    1.20168780E+08    2.41206840E+06    4.03220507E-01    1.82074978E-02
 522    1.74000000E-01    9.50937000E+11    1.20246633E+08    2.42291892E+06    4.03233931E-01    1.81159090E-02
 523    1.74333000E-01    9.50751000E+11    1.20684159E+08    2.44106041E+06    4.03247382E-01    1.80787477E-02
 524    1.74667000E-01    9.50566000E+11    1.21486943E+08    2.46671787E+06    4.03260901E-01    1.80956182E-02
 525    1.75000000E-01    9.50380000E+11    1.21562835E+08    2.47770238E+06    4.03274407E-01    1.80047709E-02
 526    1.75333000E-01    9.50193000E+11    1.22002340E+08    2.49614195E+06    4.03287939E-01    1.79680162E-02
 527    1.75667000E-01    9.50007000E+11    1.22811068E+08    2.52226533E+06    4.03301540E-01    1.79849633E-02
 528    1.76000000E-01    9.49820000E+11    1.22884973E+08    2.53338409E+06    4.03315127E-01    1.78948469E-02
 529    1.76333000E-01    9.49632000E+11    1.23326447E+08    2.55212471E+06    4.03328741E-01    1.78584920E-02
 530    1.76667000E-01    9.49445000E+11    1.24141129E+08    2.57871969E+06    4.03342423E-01    1.78755124E-02
 531    1.77000000E-01    9.49257000E+11    1.24213020E+08    2.58997296E+06    4.03356091E-01    1.77861164E-02
 532    1.77333000E-01    9.49068000E+11    1.24656453E+08    2.60901757E+06    4.03369787E-01    1.77501547E-02
 533    1.77667000E-01    9.48880000E+11    1.25477098E+08    2.63608987E+06    4.03383551E-01    1.77672451E-02
 534    1.78000000E-01    9.48691000E+11    1.25546947E+08    2.64747787E+06    4.03397301E-01    1.76785596E-02
 535    1.78333000E-01    9.48501000E+11    1.25992332E+08    2.66682945E+06    4.03411078E-01    1.76429843E-02
 536    1.78667000E-01    9.48312000E+11    1.26818948E+08    2.69438482E+06    4.03424923E-01    1.76601417E-02
 537    1.79000000E-01    9.48122000E+11    1.26886728E+08    2.70590776E+06    4.03438755E-01    1.75721566E-02
 538    1.79333000E-01    9.47931000E+11    1.27334055E+08    2.72556928E+06    4.03452614E-01    1.75369613E-02
 539    1.79667000E-01    9.47741000E+11    1.28166649E+08    2.75361348E+06    4.03466541E-01    1.75541827E-02
 540    1.80000000E-01    9.47550000E+11    1.28232335E+08    2.76527155E+06    4.03480455E-01    1.74668883E-02
 541    1.80333000E-01    9.47358000E+11    1.28681594E+08    2.78524600E+06    4.03494395E-01    1.74320668E-02
 542    1.80667000E-01    9.47167000E+11    1.29520176E+08    2.81378485E+06    4.03508405E-01    1.74493492E-02
 543    1.81000000E-01    9.46975000E+11    1.29583740E+08    2.82557822E+06    4.03522400E-01    1.73627360E-02
 544    1.81333000E-01    9.46783000E+11    1.30035059E+08    2.84587157E+06    4.03536422E-01    1.73283003E-02
 545    1.81667000E-01    9.46590000E+11    1.30879499E+08    2.87490791E+06    4.03550514E-01    1.73456226E-02
 546    1.82000000E-01    9.46397000E+11    1.30940915E+08    2.88683672E+06    4.03564591E-01    1.72596812E-02
 547    1.82333000E-01    9.46204000E+11    1.31394149E+08    2.90744904E+06    4.03578695E-01    1.72256070E-02
 548    1.82667000E-01    9.46010000E+11    1.32244591E+08    2.93699168E+06    4.03592869E-01    1.72429847E-02
 549    1.83000000E-01    9.45816000E+11    1.32303831E+08    2.94905605E+06    4.03607028E-01    1.71577061E-02
 550    1.83333000E-01    9.45622000E+11    1.32758971E+08    2.96999033E+06    4.03621214E-01    1.71239874E-02
 551    1.83667000E-01    9.45427000E+11    1.33615422E+08    3.00004518E+06    4.03635470E-01    1.71414179E-02
 552    1.84000000E-01    9.45232000E+11    1.33672461E+08    3.01224521E+06    4.03649711E-01    1.70567930E-02
 553    1.84333000E-01    9.45037000E+11    1.34129497E+08    3.03350445E+06    4.03663979E-01    1.70234242E-02
 554    1.84667000E-01    9.44841000E+11    1.34991966E+08    3.06407744E+06    4.03678317E-01    1.70409048E-02
 555    1.85000000E-01    9.44645000E+11    1.35046776E+08    3.07641322E+06    4.03692640E-01    1.69569248E-02
 556    1.85333000E-01    9.44449000E+11    1.35505699E+08    3.09800043E+06    4.03706991E-01    1.69239001E-02
 557    1.85667000E-01    9.44252000E+11    1.36374192E+08    3.12909753E+06    4.03721411E-01    1.69414284E-02
 558    1.86000000E-01    9.44056000E+11    1.36426891E+08    3.14157244E+06    4.03735817E-01    1.68581024E-02
 559    1.86333000E-01    9.43858000E+11    1.36887547E+08    3.16348729E+06    4.03750249E-01    1.68253985E-02
 560    1.86667000E-01    9.43661000E+11    1.37762218E+08    3.19511790E+06    4.03764752E-01    1.68429898E-02
 561    1.87000000E-01    9.43463000E+11    1.37812492E+08    3.20772533E+06    4.03779240E-01    1.67602737E-02
 562    1.87333000E-01    9.43265000E+11    1.38275160E+08    3.22997752E+06    4.03793754E-01    1.67279208E-02
 563    1.87667000E-01    9.43066000E+11    1.39155725E+08    3.26214093E+06    4.03808340E-01    1.67455370E-02
 564    1.88000000E-01    9.42867000E+11    1.39203690E+08    3.27488420E+06    4.03822910E-01    1.66634404E-02
 565    1.88333000E-01    9.42668000E+11    1.39668217E+08    3.29747341E+06    4.03837507E-01    1.66314155E-02
 566    1.88667000E-01    9.42468000E+11    1.40554828E+08    3.33017902E+06    4.03852175E-01    1.66490720E-02
 567    1.89000000E-01    9.42268000E+11    1.40600459E+08    3.34305813E+06    4.03866827E-01    1.65675868E-02
 568    1.89333000E-01    9.42068000E+11    1.41066834E+08    3.36598737E+06    4.03881507E-01    1.65358846E-02
 569    1.89667000E-01    9.41868000E+11    1.41959648E+08    3.39924490E+06    4.03896258E-01    1.65535968E-02
 570    1.90000000E-01    9.41667000E+11    1.42002918E+08    3.41225982E+06    4.03910993E-01    1.64727148E-02
 571    1.90333000E-01    9.41466000E+11    1.42471132E+08    3.43553215E+06    4.03925755E-01    1.64413303E-02
 572    1.90667000E-01    9.41264000E+11    1.43369857E+08    3.46934055E+06    4.03940589E-01    1.64590608E-02
 573    1.91000000E-01    9.41062000E+11    1.43410740E+08    3.48249120E+06    4.03955406E-01    1.63787744E-02
 574    1.91333000E-01    9.40860000E+11    1.43880782E+08    3.50610962E+06    4.03970251E-01    1.63477026E-02
 575    1.91667000E-01    9.40658000E+11    1.44785727E+08    3.54048237E+06    4.03985167E-01    1.63654843E-02
 576    1.92000000E-01    9.40455000E+11    1.44824196E+08    3.55376869E+06    4.04000067E-01    1.62857856E-02
 577    1.92333000E-01    9.40252000E+11    1.45296058E+08    3.57773627E+06    4.04014995E-01    1.62550216E-02
 578    1.92667000E-01    9.40048000E+11    1.46206923E+08    3.61267208E+06    4.04029994E-01    1.62728175E-02
 579    1.93000000E-01    9.39844000E+11    1.46242953E+08    3.62609394E+06    4.04044977E-01    1.61936991E-02
 580    1.93333000E-01    9.39640000E+11    1.46716623E+08    3.65041369E+06    4.04059987E-01    1.61632383E-02
 581    1.93667000E-01    9.39436000E+11    1.47633724E+08    3.68592641E+06    4.04075070E-01    1.61810810E-02
 582    1.94000000E-01    9.39231000E+11    1.47667288E+08    3.69948371E+06    4.04090135E-01    1.61025354E-02
 583    1.94333000E-01    9.39026000E+11    1.48142758E+08    3.72415869E+06    4.04105228E-01    1.60723729E-02
 584    1.94667000E-01    9.38820000E+11    1.49065789E+08    3.76024678E+06    4.04120394E-01    1.60902260E-02
 585    1.95000000E-01    9.38615000E+11    1.49097018E+08    3.77394335E+06    4.04135542E-01    1.60122632E-02
 586    1.95333000E-01    9.38409000E+11    1.49574278E+08    3.79897661E+06    4.04150718E-01    1.59823945E-02
 587    1.95667000E-01    9.38202000E+11    1.50503401E+08    3.83565026E+06    4.04165967E-01    1.60002733E-02
 588    1.96000000E-01    9.37995000E+11    1.50531953E+08    3.84947791E+06    4.04181199E-01    1.59228518E-02
 589    1.96333000E-01    9.37788000E+11    1.51010992E+08    3.87487246E+06    4.04196457E-01    1.58932725E-02
 590    1.96667000E-01    9.37581000E+11    1.51946375E+08    3.91214213E+06    4.04211790E-01    1.59111921E-02
 591    1.97000000E-01    9.37373000E+11    1.51972382E+08    3.92610466E+06    4.04227104E-01    1.58343220E-02
 592    1.97333000E-01    9.37165000E+11    1.52453190E+08    3.95186359E+06    4.04242446E-01    1.58050276E-02
 593    1.97667000E-01    9.36957000E+11    1.53394679E+08    3.98973156E+06    4.04257862E-01    1.58229691E-02
 594    1.98000000E-01    9.36748000E+11    1.53418115E+08    4.00382875E+06    4.04273260E-01    1.57466436E-02
 595    1.98333000E-01    9.36539000E+11    1.53900682E+08    4.02995510E+06    4.04288685E-01    1.57176299E-02
 596    1.98667000E-01    9.36330000E+11    1.54848283E+08    4.06842774E+06    4.04304184E-01    1.57355915E-02
 597    1.99000000E-01    9.36120000E+11    1.54869123E+08    4.08265933E+06    4.04319665E-01    1.56598037E-02
 598    1.99333000E-01    9.35910000E+11    1.55353438E+08    4.10915616E+06    4.04335173E-01    1.56310665E-02
 599    1.99667000E-01    9.35700000E+11    1.56307156E+08    4.14823988E+06    4.04350756E-01    1.56490465E-02
 600    2.00000000E-01    9.35489000E+11    1.56325373E+08    4.16260559E+06    4.04366320E-01    1.55737899E-02
 601    2.00333000E-01    9.35278000E+11    1.56811427E+08    4.18947595E+06    4.04381912E-01    1.55453250E-02
 602    2.00667000E-01    9.35067000E+11    1.57771268E+08    4.22917717E+06    4.04397579E-01    1.55633217E-02
 603    2.01000000E-01    9.34855000E+11    1.57786835E+08    4.24367670E+06    4.04413226E-01    1.54885898E-02
 604    2.01333000E-01    9.34644000E+11    1.58274787E+08    4.27092821E+06    4.04428901E-01    1.54604097E-02
 605    2.01667000E-01    9.34431000E+11    1.59240587E+08    4.31124883E+06    4.04444652E-01    1.54784049E-02
 606    2.02000000E-01    9.34219000E+11    1.59253650E+08    4.32588647E+06    4.04460383E-01    1.54042077E-02
 607    2.02333000E-01    9.34006000E+11    1.59743151E+08    4.35351309E+06    4.04476141E-01    1.53762753E-02
 608    2.02667000E-01    9.33793000E+11    1.60715254E+08    4.39446877E+06    4.04491975E-01    1.53943006E-02
 609    2.03000000E-01    9.33579000E+11    1.60725446E+08    4.40923491E+06    4.04507790E-01    1.53205989E-02
 610    2.03333000E-01    9.33365000E+11    1.61216654E+08    4.43724425E+06    4.04523632E-01    1.52929269E-02
 611    2.03667000E-01    9.33151000E+11    1.62194895E+08    4.47883690E+06    4.04539550E-01    1.53109641E-02
 612    2.04000000E-01    9.32937000E+11    1.62202534E+08    4.49374059E+06    4.04555449E-01    1.52377845E-02
 613    2.04333000E-01    9.32722000E+11    1.62695440E+08    4.52213572E+06    4.04571375E-01    1.52103691E-02
 614    2.04667000E-01    9.32507000E+11    1.63679825E+08    4.56437194E+06    4.04587377E-01    1.52284167E-02
 615    2.05000000E-01    9.32291000E+11    1.63684538E+08    4.57940315E+06    4.04603359E-01    1.51557205E-02
 616    2.05333000E-01    9.32075000E+11    1.64179131E+08    4.60818711E+06    4.04619369E-01    1.51285579E-02
 617    2.05667000E-01    9.31859000E+11    1.65169663E+08    4.65107342E+06    4.04635455E-01    1.51466145E-02
 618    2.06000000E-01    9.31643000E+11    1.65171775E+08    4.66624152E+06    4.04651521E-01    1.50744283E-02
 619    2.06333000E-01    9.31426000E+11    1.65668044E+08    4.69541741E+06    4.04667614E-01    1.50475149E-02
 620    2.06667000E-01    9.31209000E+11    1.66664730E+08    4.73896046E+06    4.04683785E-01    1.50655790E-02
 621    2.07000000E-01    9.30992000E+11    1.66664039E+08    4.75426008E+06    4.04699935E-01    1.49938806E-02
 622    2.07333000E-01    9.30774000E+11    1.67161974E+08    4.78383095E+06    4.04716112E-01    1.49672127E-02
 623    2.07667000E-01    9.30556000E+11    1.68164818E+08    4.82803738E+06    4.04732367E-01    1.49852830E-02
 624    2.08000000E-01    9.30338000E+11    1.68161299E+08    4.84346804E+06    4.04748601E-01    1.49140666E-02
 625    2.08333000E-01    9.30119000E+11    1.68660890E+08    4.87343696E+06    4.04764863E-01    1.48876408E-02
 626    2.08667000E-01    9.29900000E+11    1.69669895E+08    4.91831342E+06    4.04781201E-01    1.49057158E-02
 627    2.09000000E-01    9.29681000E+11    1.69663522E+08    4.93387459E+06    4.04797519E-01    1.48349759E-02
 628    2.09333000E-01    9.29461000E+11    1.70164758E+08    4.96424463E+06    4.04813865E-01    1.48087886E-02
 629    2.09667000E-01    9.29241000E+11    1.71179929E+08    5.00979781E+06    4.04830289E-01    1.48268672E-02
 630    2.10000000E-01    9.29021000E+11    1.71170677E+08    5.02548895E+06    4.04846691E-01    1.47565981E-02
 631    2.10333000E-01    9.28800000E+11    1.71673546E+08    5.05626317E+06    4.04863121E-01    1.47306460E-02
 632    2.10667000E-01    9.28579000E+11    1.72694887E+08    5.10249978E+06    4.04879629E-01    1.47487267E-02
 633    2.11000000E-01    9.28358000E+11    1.72682731E+08    5.11832031E+06    4.04896116E-01    1.46789231E-02
 634    2.11333000E-01    9.28137000E+11    1.73187410E+08    5.14950731E+06    4.04912630E-01    1.46532186E-02
 635    2.11667000E-01    9.27915000E+11    1.74214926E+08    5.19643415E+06    4.04929223E-01    1.46713003E-02
 636    2.12000000E-01    9.27693000E+11    1.74199839E+08    5.21238349E+06    4.04945794E-01    1.46019567E-02
 637    2.12333000E-01    9.27470000E+11    1.74705944E+08    5.24397528E+06    4.04962393E-01    1.45764649E-02
 638    2.12667000E-01    9.27247000E+11    1.75739637E+08    5.29159907E+06    4.04979070E-01    1.45945462E-02
 639    2.13000000E-01    9.27024000E+11    1.75721596E+08    5.30767656E+06    4.04995725E-01    1.45256575E-02
 640    2.13333000E-01    9.26801000E+11    1.76229492E+08    5.33968748E+06    4.05012409E-01    1.45004067E-02
 641    2.13667000E-01    9.26577000E+11    1.77269367E+08    5.38801506E+06    4.05029171E-01    1.45184866E-02
 642    2.14000000E-01    9.26353000E+11    1.77248344E+08    5.40422006E+06    4.05045911E-01    1.44500473E-02
 643    2.14333000E-01    9.26128000E+11    1.77757641E+08    5.43664168E+06    4.05062679E-01    1.44250031E-02
 644    2.14667000E-01    9.25904000E+11    1.78803894E+08    5.48568575E+06    4.05079526E-01    1.44430959E-02
 645    2.15000000E-01    9.25679000E+11    1.78779864E+08    5.50201757E+06    4.05096351E-01    1.43751011E-02
 646    2.15333000E-01    9.25453000E+11    1.79290741E+08    5.53485871E+06    4.05113204E-01    1.43502760E-02
 647    2.15667000E-01    9.25228000E+11    1.80343184E+08    5.58462035E+06    4.05130136E-01    1.43683650E-02
 648    2.16000000E-01    9.25002000E+11    1.80316124E+08    5.60107828E+06    4.05147045E-01    1.43008096E-02
 649    2.16333000E-01    9.24775000E+11    1.80828569E+08    5.63434200E+06    4.05163983E-01    1.42762005E-02
 650    2.16667000E-01    9.24549000E+11    1.81887206E+08    5.68482810E+06    4.05181000E-01    1.42942847E-02
 651    2.17000000E-01    9.24322000E+11    1.81857088E+08    5.70141138E+06    4.05197995E-01    1.42271638E-02
 652    2.17333000E-01    9.24095000E+11    1.82371289E+08    5.73510694E+06    4.05215017E-01    1.42027831E-02
 653    2.17667000E-01    9.23867000E+11    1.83435925E+08    5.78631819E+06    4.05232120E-01    1.42208459E-02
 654    2.18000000E-01    9.23639000E+11    1.83402725E+08    5.80302604E+06    4.05249199E-01    1.41541547E-02
 655    2.18333000E-01    9.23411000E+11    1.83918474E+08    5.83715041E+06    4.05266307E-01    1.41299841E-02
 656    2.18667000E-01    9.23182000E+11    1.84989307E+08    5.88909983E+06    4.05283494E-01    1.41480400E-02
 657    2.19000000E-01    9.22954000E+11    1.84953200E+08    5.90593786E+06    4.05300659E-01    1.40817889E-02
 658    2.19333000E-01    9.22724000E+11    1.85470286E+08    5.94048769E+06    4.05317851E-01    1.40578103E-02
 659    2.19667000E-01    9.22495000E+11    1.86547522E+08    5.99318873E+06    4.05335124E-01    1.40758735E-02
 660    2.20000000E-01    9.22265000E+11    1.86508082E+08    6.01014331E+06    4.05352374E-01    1.40100273E-02
 661    2.20333000E-01    9.22035000E+11    1.87026895E+08    6.04513449E+06    4.05369652E-01    1.39862683E-02
 662    2.20667000E-01    9.21805000E+11    1.88110337E+08    6.09858781E+06    4.05387010E-01    1.40043225E-02
 663    2.21000000E-01    9.21574000E+11    1.88067740E+08    6.11566448E+06    4.05404345E-01    1.39388918E-02
 664    2.21333000E-01    9.21343000E+11    1.88588068E+08    6.15109366E+06    4.05421709E-01    1.39153344E-02
 665    2.21667000E-01    9.21112000E+11    1.89677717E+08    6.20530626E+06    4.05439153E-01    1.39333786E-02
 666    2.22000000E-01    9.20880000E+11    1.89631938E+08    6.22250412E+06    4.05456573E-01    1.38683590E-02
 667    2.22333000E-01    9.20648000E+11    1.90153770E+08    6.25837435E+06    4.05474022E-01    1.38450004E-02
 668    2.22667000E-01    9.20416000E+11    1.91249630E+08    6.31335327E+06    4.05491551E-01    1.38630338E-02
 669    2.23000000E-01    9.20183000E+11    1.91200643E+08    6.33067139E+06    4.05509057E-01    1.37984207E-02
 670    2.23333000E-01    9.19950000E+11    1.91723967E+08    6.36698571E+06    4.05526591E-01    1.37752583E-02
 671    2.23667000E-01    9.19717000E+11    1.92826039E+08    6.42273800E+06    4.05544207E-01    1.37932799E-02
 672    2.24000000E-01    9.19484000E+11    1.92774030E+08    6.44018243E+06    4.05561798E-01    1.37290838E-02
 673    2.24333000E-01    9.19250000E+11    1.93298836E+08    6.47694393E+06    4.05579418E-01    1.37061150E-02
 674    2.24667000E-01    9.19016000E+11    1.94407123E+08    6.53347673E+06    4.05597119E-01    1.37241240E-02
 675    2.25000000E-01    9.18781000E+11    1.94351647E+08    6.55103249E+06    4.05614796E-01    1.36603107E-02
 676    2.25333000E-01    9.18546000E+11    1.94877923E+08    6.58824417E+06    4.05632502E-01    1.36375329E-02
 677    2.25667000E-01    9.18311000E+11    1.95992426E+08    6.64556452E+06    4.05650289E-01    1.36555283E-02
 678    2.26000000E-01    9.18076000E+11    1.95933881E+08    6.66324483E+06    4.05668052E-01    1.35921234E-02
 679    2.26333000E-01    9.17840000E+11    1.96461616E+08    6.70090976E+06    4.05685843E-01    1.35695341E-02
 680    2.26667000E-01    9.17604000E+11    1.97582338E+08    6.75902486E+06    4.05703717E-01    1.35875151E-02
 681    2.27000000E-01    9.17368000E+11    1.97520488E+08    6.77682156E+06    4.05721565E-01    1.35244995E-02
 682    2.27333000E-01    9.17131000E+11    1.98049670E+08    6.81494277E+06    4.05739442E-01    1.35020961E-02
 683    2.27667000E-01    9.16894000E+11    1.99176612E+08    6.87385976E+06    4.05757402E-01    1.35200620E-02
 684    2.28000000E-01    9.16657000E+11    1.99111433E+08    6.89177178E+06    4.05775337E-01    1.34574315E-02
 685    2.28333000E-01    9.16419000E+11    1.99642050E+08    6.93035230E+06    4.05793300E-01    1.34352116E-02
 686    2.28667000E-01    9.16181000E+11    2.00775214E+08    6.99007836E+06    4.05811346E-01    1.34531615E-02
 687    2.29000000E-01    9.15943000E+11    2.00706681E+08    7.00810459E+06    4.05829366E-01    1.33909121E-02
 688    2.29333000E-01    9.15705000E+11    2.01238941E+08    7.04715513E+06    4.05847416E-01    1.33688879E-02
 689    2.29667000E-01    9.15466000E+11    2.02378329E+08    7.10769752E+06    4.05865548E-01    1.33868211E-02
 690    2.30000000E-01    9.15227000E+11    2.02306417E+08    7.12583683E+06    4.05883655E-01    1.33249487E-02
 691    2.30333000E-01    9.14987000E+11    2.02839870E+08    7.16534507E+06    4.05901790E-01    1.33030887E-02
 692    2.30667000E-01    9.14747000E+11    2.03985483E+08    7.22671095E+06    4.05920009E-01    1.33210044E-02
 693    2.31000000E-01    9.14507000E+11    2.03910167E+08    7.24496214E+06    4.05938202E-01    1.32595051E-02
 694    2.31333000E-01    9.14267000E+11    2.04445244E+08    7.28494671E+06    4.05956424E-01    1.32378360E-02
 695    2.31667000E-01    9.14026000E+11    2.05597082E+08    7.34714339E+06    4.05974730E-01    1.32557335E-02
 696    2.32000000E-01    9.13785000E+11    2.05518339E+08    7.36550529E+06    4.05993009E-01    1.31946035E-02
 697    2.32333000E-01    9.13544000E+11    2.06054807E+08    7.40596141E+06    4.06011317E-01    1.31731084E-02
 698    2.32667000E-01    9.13302000E+11    2.07212871E+08    7.46899616E+06    4.06029709E-01    1.31909870E-02
 699    2.33000000E-01    9.13060000E+11    2.07130676E+08    7.48746751E+06    4.06048075E-01    1.31302224E-02
 700    2.33333000E-01    9.12818000E+11    2.07668523E+08    7.52839819E+06    4.06066470E-01    1.31088991E-02
 701    2.33667000E-01    9.12576000E+11    2.08833043E+08    7.59228661E+06    4.06084949E-01    1.31267725E-02
 702    2.34000000E-01    9.12333000E+11    2.08747371E+08    7.61086617E+06    4.06103402E-01    1.30663694E-02
 703    2.34333000E-01    9.12090000E+11    2.09286586E+08    7.65227446E+06    4.06121883E-01    1.30452158E-02
 704    2.34667000E-01    9.11846000E+11    2.10457107E+08    7.71700730E+06    4.06140449E-01    1.30630545E-02
 705    2.35000000E-01    9.11602000E+11    2.10367934E+08    7.73569374E+06    4.06158988E-01    1.30030094E-02
 706    2.35333000E-01    9.11358000E+11    2.10908504E+08    7.77758259E+06    4.06177556E-01    1.29820233E-02
 707    2.35667000E-01    9.11114000E+11    2.12085485E+08    7.84318403E+06    4.06196209E-01    1.29998553E-02
 708    2.36000000E-01    9.10869000E+11    2.11992787E+08    7.86197603E+06    4.06214835E-01    1.29401644E-02
 709    2.36333000E-01    9.10624000E+11    2.12534701E+08    7.90434847E+06    4.06233490E-01    1.29193436E-02
 710    2.36667000E-01    9.10379000E+11    2.13717913E+08    7.97081748E+06    4.06252230E-01    1.29371540E-02
 711    2.37000000E-01    9.10133000E+11    2.13621666E+08    7.98971368E+06    4.06270943E-01    1.28778138E-02
 712    2.37333000E-01    9.09887000E+11    2.14164911E+08    8.03257270E+06    4.06289685E-01    1.28571562E-02
 713    2.37667000E-01    9.09641000E+11    2.15354354E+08    8.09991665E+06    4.06308512E-01    1.28749443E-02
 714    2.38000000E-01    9.09394000E+11    2.15254534E+08    8.11891564E+06    4.06327312E-01    1.28159513E-02
 715    2.38333000E-01    9.09148000E+11    2.15799336E+08    8.16227319E+06    4.06346141E-01    1.27954689E-02
 716    2.38667000E-01    9.08900000E+11    2.16994773E+08    8.23049051E+06    4.06365056E-01    1.28132201E-02
 717    2.39000000E-01    9.08653000E+11    2.16891593E+08    8.24959993E+06    4.06383943E-01    1.27545848E-02
 718    2.39333000E-01    9.08405000E+11    2.17437467E+08    8.29344108E+06    4.06402859E-01    1.27342475E-02
 719    2.39667000E-01    9.08157000E+11    2.18639372E+08    8.36255721E+06    4.06421861E-01    1.27519893E-02
 720    2.40000000E-01    9.07909000E+11    2.18532573E+08    8.38176668E+06    4.06440835E-01    1.26936940E-02
 721    2.40333000E-01    9.07660000E+11    2.19079743E+08    8.42610337E+06    4.06459839E-01    1.26735139E-02
 722    2.40667000E-01    9.07411000E+11    2.20287879E+08    8.49611677E+06    4.06478928E-01    1.26912316E-02
 723    2.41000000E-01    9.07162000E+11    2.20177437E+08    8.51542480E+06    4.06497990E-01    1.26332732E-02
 724    2.41333000E-01    9.06912000E+11    2.20725890E+08    8.56025999E+06    4.06517081E-01    1.26132482E-02
 725    2.41667000E-01    9.06662000E+11    2.21940257E+08    8.63117812E+06    4.06536258E-01    1.26309414E-02
 726    2.42000000E-01    9.06412000E+11    2.21826147E+08    8.65058317E+06    4.06555407E-01    1.25733164E-02
 727    2.42333000E-01    9.06162000E+11    2.22376117E+08    8.69592940E+06    4.06574585E-01    1.25534585E-02
 728    2.42667000E-01    9.05911000E+11    2.23596715E+08    8.76775982E+06    4.06593851E-01    1.25711265E-02
 729    2.43000000E-01    9.05660000E+11    2.23478914E+08    8.78726034E+06    4.06613087E-01    1.25138316E-02
 730    2.43333000E-01    9.05408000E+11    2.24029898E+08    8.83310141E+06    4.06632353E-01    1.24941112E-02
 731    2.43667000E-01    9.05157000E+11    2.25256973E+08    8.90586138E+06    4.06651706E-01    1.25117674E-02
 732    2.44000000E-01    9.04905000E+11    2.25135457E+08    8.92545576E+06    4.06671030E-01    1.24547994E-02
 733    2.44333000E-01    9.04652000E+11    2.25687688E+08    8.97180422E+06    4.06690384E-01    1.24352285E-02
 734    2.44667000E-01    9.04400000E+11    2.26920995E+08    9.04549165E+06    4.06709825E-01    1.24528584E-02
 735    2.45000000E-01    9.04147000E+11    2.26795740E+08    9.06517826E+06    4.06729237E-01    1.23962141E-02
 736    2.45333000E-01    9.03893000E+11    2.27349206E+08    9.11203701E+06    4.06748678E-01    1.23767908E-02
 737    2.45667000E-01    9.03640000E+11    2.28588742E+08    9.18665945E+06    4.06768207E-01    1.23943941E-02
 738    2.46000000E-01    9.03386000E+11    2.28459724E+08    9.20643661E+06    4.06787707E-01    1.23380703E-02
 739    2.46333000E-01    9.03132000E+11    2.29014666E+08    9.25381884E+06    4.06807237E-01    1.23188065E-02
 740    2.46667000E-01    9.02877000E+11    2.30260177E+08    9.32937358E+06    4.06826854E-01    1.23363689E-02
 741    2.47000000E-01    9.02623000E+11    2.30127628E+08    9.34924994E+06    4.06846442E-01    1.22803762E-02
 742    2.47333000E-01    9.02368000E+11    2.30683783E+08    9.39714853E+06    4.06866059E-01    1.22612564E-02
 743    2.47667000E-01    9.02112000E+11    2.31935519E+08    9.47365332E+06    4.06885765E-01    1.22787912E-02
 744    2.48000000E-01    9.01857000E+11    2.31799163E+08    9.49361697E+06    4.06905441E-01    1.22231128E-02
 745    2.48333000E-01    9.01601000E+11    2.32356518E+08    9.54203482E+06    4.06925147E-01    1.22041353E-02
 746    2.48667000E-01    9.01344000E+11    2.33614478E+08    9.61949725E+06    4.06944941E-01    1.22216419E-02
 747    2.49000000E-01    9.01088000E+11    2.33474291E+08    9.63954642E+06    4.06964705E-01    1.21662749E-02
 748    2.49333000E-01    9.00831000E+11    2.34032832E+08    9.68848643E+06    4.06984499E-01    1.21474379E-02
 749    2.49667000E-01    9.00574000E+11    2.35297276E+08    9.76692495E+06    4.07004382E-01    1.21649295E-02
 750    2.50000000E-01    9.00316000E+11    2.35152973E+08    9.78704697E+06    4.07024234E-01    1.21098573E-02
 751    2.50333000E-01    9.00059000E+11    2.35712951E+08    9.83652296E+06    4.07044116E-01    1.20911726E-02
 752    2.50667000E-01    8.99800000E+11    2.36983355E+08    9.91592359E+06    4.07064088E-01    1.21086217E-02
 753    2.51000000E-01    8.99542000E+11    2.36835436E+08    9.93613834E+06    4.07084029E-01    1.20538685E-02
 754    2.51333000E-01    8.99283000E+11    2.37396314E+08    9.98613138E+06    4.07104000E-01    1.20353076E-02
 755    2.51667000E-01    8.99025000E+11    2.38673467E+08    1.00665349E+07    4.07124060E-01    1.20527540E-02
