 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.67394585E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.99625134E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.85632254E-01
 C20                                             :    1.00147944E-04
 C22                                             :    3.00723175E-05
 ekf (Equivalent Fluid Love Number)              :    6.46337347E-01
 H(n)                                            :    6.58534939E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.57531285E-04
 b-R [km]                                        :   -1.02300906E-04
 c-R [km]                                        :   -2.55128696E-04
 
 f1=(a-c)/a                                      :    6.12440995E-04
 f2=(b-c)/b                                      :    1.52843421E-04
 f3=(a-b)/a                                      :    4.59597574E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    6.97909172E-04
 f_MacLaurin                                     :    2.32096145E-04
 f_Roche                                         :    9.30005318E-04
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
1017    5.08500000E-01    7.41428000E+11    1.20338242E+09    2.07279640E+08    5.19310557E-01    7.24551260E-03
1018    5.09000000E-01    7.40919000E+11    1.20492351E+09    2.07953650E+08    5.19365767E-01    7.23457447E-03
1019    5.09500000E-01    7.40410000E+11    1.20646369E+09    2.08628947E+08    5.19421060E-01    7.22365812E-03
1020    5.10000000E-01    7.39900000E+11    1.20800129E+09    2.09305249E+08    5.19476438E-01    7.21275373E-03
1021    5.10500000E-01    7.39390000E+11    1.20953796E+09    2.09982834E+08    5.19531899E-01    7.20187101E-03
1022    5.11000000E-01    7.38879000E+11    1.21107204E+09    2.10661419E+08    5.19587444E-01    7.19100016E-03
1023    5.11500000E-01    7.38368000E+11    1.21260516E+09    2.11341286E+08    5.19643074E-01    7.18015085E-03
1024    5.12000000E-01    7.37856000E+11    1.21413567E+09    2.12022147E+08    5.19698787E-01    7.16931332E-03
1025    5.12500000E-01    7.37344000E+11    1.21566521E+09    2.12704286E+08    5.19754585E-01    7.15849723E-03
1026    5.13000000E-01    7.36831000E+11    1.21719211E+09    2.13387415E+08    5.19810467E-01    7.14769282E-03
1027    5.13500000E-01    7.36318000E+11    1.21871803E+09    2.14071819E+08    5.19866434E-01    7.13690974E-03
1028    5.14000000E-01    7.35804000E+11    1.22024129E+09    2.14757207E+08    5.19922486E-01    7.12613824E-03
1029    5.14500000E-01    7.35290000E+11    1.22176355E+09    2.15443869E+08    5.19978622E-01    7.11538796E-03
1030    5.15000000E-01    7.34775000E+11    1.22328312E+09    2.16131508E+08    5.20034843E-01    7.10464917E-03
1031    5.15500000E-01    7.34260000E+11    1.22480168E+09    2.16820418E+08    5.20091149E-01    7.09393150E-03
1032    5.16000000E-01    7.33744000E+11    1.22631754E+09    2.17510301E+08    5.20147541E-01    7.08322522E-03
1033    5.16500000E-01    7.33228000E+11    1.22783235E+09    2.18201451E+08    5.20204017E-01    7.07253994E-03
1034    5.17000000E-01    7.32711000E+11    1.22934445E+09    2.18893568E+08    5.20260579E-01    7.06186597E-03
1035    5.17500000E-01    7.32194000E+11    1.23085549E+09    2.19586949E+08    5.20317227E-01    7.05121289E-03
1036    5.18000000E-01    7.31676000E+11    1.23236378E+09    2.20281292E+08    5.20373960E-01    7.04057103E-03
1037    5.18500000E-01    7.31158000E+11    1.23387101E+09    2.20976896E+08    5.20430778E-01    7.02994995E-03
1038    5.19000000E-01    7.30639000E+11    1.23537546E+09    2.21673456E+08    5.20487683E-01    7.01934000E-03
1039    5.19500000E-01    7.30120000E+11    1.23687883E+09    2.22371274E+08    5.20544674E-01    7.00875074E-03
1040    5.20000000E-01    7.29600000E+11    1.23837941E+09    2.23070042E+08    5.20601750E-01    6.99817250E-03
1041    5.20500000E-01    7.29080000E+11    1.23987889E+09    2.23770064E+08    5.20658913E-01    6.98761484E-03
1042    5.21000000E-01    7.28559000E+11    1.24137555E+09    2.24471032E+08    5.20716163E-01    6.97706813E-03
1043    5.21500000E-01    7.28038000E+11    1.24287109E+09    2.25173249E+08    5.20773498E-01    6.96654189E-03
1044    5.22000000E-01    7.27516000E+11    1.24436379E+09    2.25876406E+08    5.20830920E-01    6.95602651E-03
1045    5.22500000E-01    7.26994000E+11    1.24585536E+09    2.26580810E+08    5.20888429E-01    6.94553149E-03
1046    5.23000000E-01    7.26471000E+11    1.24734407E+09    2.27286147E+08    5.20946025E-01    6.93504724E-03
1047    5.23500000E-01    7.25948000E+11    1.24883163E+09    2.27992727E+08    5.21003708E-01    6.92458326E-03
1048    5.24000000E-01    7.25424000E+11    1.25031630E+09    2.28700234E+08    5.21061478E-01    6.91412996E-03
1049    5.24500000E-01    7.24900000E+11    1.25179980E+09    2.29408982E+08    5.21119334E-01    6.90369682E-03
1050    5.25000000E-01    7.24375000E+11    1.25328040E+09    2.30118650E+08    5.21177279E-01    6.89327428E-03
1051    5.25500000E-01    7.23850000E+11    1.25475982E+09    2.30829554E+08    5.21235310E-01    6.88287180E-03
1052    5.26000000E-01    7.23324000E+11    1.25623630E+09    2.31541373E+08    5.21293430E-01    6.87247983E-03
1053    5.26500000E-01    7.22798000E+11    1.25771158E+09    2.32254424E+08    5.21351636E-01    6.86210782E-03
1054    5.27000000E-01    7.22271000E+11    1.25918392E+09    2.32968384E+08    5.21409931E-01    6.85174623E-03
1055    5.27500000E-01    7.21744000E+11    1.26065503E+09    2.33683572E+08    5.21468314E-01    6.84140450E-03
1056    5.28000000E-01    7.21216000E+11    1.26212316E+09    2.34399663E+08    5.21526784E-01    6.83107311E-03
1057    5.28500000E-01    7.20688000E+11    1.26359007E+09    2.35116978E+08    5.21585343E-01    6.82076149E-03
1058    5.29000000E-01    7.20159000E+11    1.26505397E+09    2.35835188E+08    5.21643990E-01    6.81046012E-03
1059    5.29500000E-01    7.19630000E+11    1.26651662E+09    2.36554619E+08    5.21702726E-01    6.80017841E-03
1060    5.30000000E-01    7.19100000E+11    1.26797625E+09    2.37274939E+08    5.21761550E-01    6.78990687E-03
1061    5.30500000E-01    7.18570000E+11    1.26943462E+09    2.37996476E+08    5.21820463E-01    6.77965490E-03
1062    5.31000000E-01    7.18039000E+11    1.27088993E+09    2.38718895E+08    5.21879464E-01    6.76941301E-03
1063    5.31500000E-01    7.17508000E+11    1.27234397E+09    2.39442526E+08    5.21938555E-01    6.75919059E-03
1064    5.32000000E-01    7.16976000E+11    1.27379493E+09    2.40167033E+08    5.21997734E-01    6.74897818E-03
1065    5.32500000E-01    7.16444000E+11    1.27524459E+09    2.40892747E+08    5.22057003E-01    6.73878514E-03
1066    5.33000000E-01    7.15911000E+11    1.27669116E+09    2.41619331E+08    5.22116361E-01    6.72860203E-03
1067    5.33500000E-01    7.15378000E+11    1.27813642E+09    2.42347119E+08    5.22175809E-01    6.71843819E-03
1068    5.34000000E-01    7.14844000E+11    1.27957855E+09    2.43075768E+08    5.22235346E-01    6.70828419E-03
1069    5.34500000E-01    7.14310000E+11    1.28101936E+09    2.43805617E+08    5.22294972E-01    6.69814937E-03
1070    5.35000000E-01    7.13775000E+11    1.28245702E+09    2.44536321E+08    5.22354689E-01    6.68802431E-03
1071    5.35500000E-01    7.13240000E+11    1.28389333E+09    2.45268220E+08    5.22414496E-01    6.67791835E-03
1072    5.36000000E-01    7.12704000E+11    1.28532648E+09    2.46000967E+08    5.22474392E-01    6.66782206E-03
1073    5.36500000E-01    7.12168000E+11    1.28675826E+09    2.46734904E+08    5.22534379E-01    6.65774476E-03
1074    5.37000000E-01    7.11631000E+11    1.28818686E+09    2.47469682E+08    5.22594456E-01    6.64767707E-03
1075    5.37500000E-01    7.11094000E+11    1.28961407E+09    2.48205645E+08    5.22654624E-01    6.63762828E-03
1076    5.38000000E-01    7.10556000E+11    1.29103807E+09    2.48942442E+08    5.22714882E-01    6.62758901E-03
1077    5.38500000E-01    7.10018000E+11    1.29246067E+09    2.49680420E+08    5.22775231E-01    6.61756855E-03
1078    5.39000000E-01    7.09479000E+11    1.29388003E+09    2.50419225E+08    5.22835671E-01    6.60755753E-03
1079    5.39500000E-01    7.08940000E+11    1.29529798E+09    2.51159205E+08    5.22896202E-01    6.59756523E-03
1080    5.40000000E-01    7.08400000E+11    1.29671267E+09    2.51900005E+08    5.22956824E-01    6.58758229E-03
1081    5.40500000E-01    7.07860000E+11    1.29812592E+09    2.52641976E+08    5.23017537E-01    6.57761798E-03
1082    5.41000000E-01    7.07319000E+11    1.29953589E+09    2.53384758E+08    5.23078342E-01    6.56766296E-03
1083    5.41500000E-01    7.06778000E+11    1.30094441E+09    2.54128706E+08    5.23139239E-01    6.55772647E-03
1084    5.42000000E-01    7.06236000E+11    1.30234963E+09    2.54873459E+08    5.23200226E-01    6.54779919E-03
1085    5.42500000E-01    7.05694000E+11    1.30375337E+09    2.55619372E+08    5.23261306E-01    6.53789036E-03
1086    5.43000000E-01    7.05151000E+11    1.30515379E+09    2.56366082E+08    5.23322478E-01    6.52799066E-03
1087    5.43500000E-01    7.04608000E+11    1.30655272E+09    2.57113948E+08    5.23383742E-01    6.51810932E-03
1088    5.44000000E-01    7.04064000E+11    1.30794830E+09    2.57862602E+08    5.23445098E-01    6.50823704E-03
1089    5.44500000E-01    7.03520000E+11    1.30934237E+09    2.58612407E+08    5.23506546E-01    6.49838303E-03
1090    5.45000000E-01    7.02975000E+11    1.31073307E+09    2.59362993E+08    5.23568087E-01    6.48853800E-03
1091    5.45500000E-01    7.02430000E+11    1.31212225E+09    2.60114724E+08    5.23629720E-01    6.47871115E-03
1092    5.46000000E-01    7.01884000E+11    1.31350802E+09    2.60867229E+08    5.23691447E-01    6.46889321E-03
1093    5.46500000E-01    7.01338000E+11    1.31489226E+09    2.61620873E+08    5.23753266E-01    6.45909336E-03
1094    5.47000000E-01    7.00791000E+11    1.31627308E+09    2.62375282E+08    5.23815178E-01    6.44930235E-03
1095    5.47500000E-01    7.00244000E+11    1.31765233E+09    2.63130826E+08    5.23877183E-01    6.43952934E-03
1096    5.48000000E-01    6.99696000E+11    1.31902814E+09    2.63887126E+08    5.23939282E-01    6.42976509E-03
1097    5.48500000E-01    6.99148000E+11    1.32040238E+09    2.64644555E+08    5.24001474E-01    6.42001876E-03
1098    5.49000000E-01    6.98599000E+11    1.32177315E+09    2.65402733E+08    5.24063760E-01    6.41028113E-03
1099    5.49500000E-01    6.98050000E+11    1.32314232E+09    2.66162035E+08    5.24126139E-01    6.40056132E-03
1100    5.50000000E-01    6.97500000E+11    1.32450800E+09    2.66922076E+08    5.24188612E-01    6.39085013E-03
1101    5.50500000E-01    6.96950000E+11    1.32587207E+09    2.67683235E+08    5.24251179E-01    6.38115668E-03
1102    5.51000000E-01    6.96399000E+11    1.32723263E+09    2.68445126E+08    5.24313841E-01    6.37147179E-03
1103    5.51500000E-01    6.95848000E+11    1.32859155E+09    2.69208129E+08    5.24376597E-01    6.36180455E-03
1104    5.52000000E-01    6.95296000E+11    1.32994693E+09    2.69971855E+08    5.24439447E-01    6.35214579E-03
1105    5.52500000E-01    6.94744000E+11    1.33130067E+09    2.70736688E+08    5.24502391E-01    6.34250460E-03
1106    5.53000000E-01    6.94191000E+11    1.33265085E+09    2.71502235E+08    5.24565431E-01    6.33287182E-03
1107    5.53500000E-01    6.93638000E+11    1.33399936E+09    2.72268882E+08    5.24628565E-01    6.32325653E-03
1108    5.54000000E-01    6.93084000E+11    1.33534428E+09    2.73036235E+08    5.24691794E-01    6.31364958E-03
1109    5.54500000E-01    6.92530000E+11    1.33668752E+09    2.73804683E+08    5.24755119E-01    6.30406003E-03
1110    5.55000000E-01    6.91975000E+11    1.33802714E+09    2.74573827E+08    5.24818538E-01    6.29447875E-03
1111    5.55500000E-01    6.91420000E+11    1.33936507E+09    2.75344060E+08    5.24882054E-01    6.28491480E-03
1112    5.56000000E-01    6.90864000E+11    1.34069936E+09    2.76114980E+08    5.24945664E-01    6.27535904E-03
1113    5.56500000E-01    6.90308000E+11    1.34203194E+09    2.76886983E+08    5.25009371E-01    6.26582052E-03
1114    5.57000000E-01    6.89751000E+11    1.34336085E+09    2.77659665E+08    5.25073173E-01    6.25629013E-03
1115    5.57500000E-01    6.89194000E+11    1.34468803E+09    2.78433423E+08    5.25137071E-01    6.24677690E-03
1116    5.58000000E-01    6.88636000E+11    1.34601152E+09    2.79207850E+08    5.25201066E-01    6.23727173E-03
1117    5.58500000E-01    6.88078000E+11    1.34733327E+09    2.79983347E+08    5.25265156E-01    6.22778365E-03
1118    5.59000000E-01    6.87519000E+11    1.34865130E+09    2.80759505E+08    5.25329343E-01    6.21830355E-03
1119    5.59500000E-01    6.86960000E+11    1.34996756E+09    2.81536726E+08    5.25393627E-01    6.20884045E-03
1120    5.60000000E-01    6.86400000E+11    1.35128009E+09    2.82314598E+08    5.25458008E-01    6.19938528E-03
1121    5.60500000E-01    6.85840000E+11    1.35259083E+09    2.83093527E+08    5.25522485E-01    6.18994702E-03
1122    5.61000000E-01    6.85279000E+11    1.35389781E+09    2.83873097E+08    5.25587059E-01    6.18051663E-03
1123    5.61500000E-01    6.84718000E+11    1.35520299E+09    2.84653718E+08    5.25651731E-01    6.17110307E-03
1124    5.62000000E-01    6.84156000E+11    1.35650438E+09    2.85434971E+08    5.25716500E-01    6.16169730E-03
1125    5.62500000E-01    6.83594000E+11    1.35780395E+09    2.86217268E+08    5.25781366E-01    6.15230830E-03
1126    5.63000000E-01    6.83031000E+11    1.35909971E+09    2.87000187E+08    5.25846330E-01    6.14292701E-03
1127    5.63500000E-01    6.82468000E+11    1.36039363E+09    2.87784143E+08    5.25911392E-01    6.13356241E-03
1128    5.64000000E-01    6.81904000E+11    1.36168372E+09    2.88568711E+08    5.25976552E-01    6.12420547E-03
1129    5.64500000E-01    6.81340000E+11    1.36297195E+09    2.89354311E+08    5.26041809E-01    6.11486514E-03
1130    5.65000000E-01    6.80775000E+11    1.36425632E+09    2.90140512E+08    5.26107165E-01    6.10553239E-03
1131    5.65500000E-01    6.80210000E+11    1.36553882E+09    2.90927737E+08    5.26172620E-01    6.09621618E-03
1132    5.66000000E-01    6.79644000E+11    1.36681743E+09    2.91715555E+08    5.26238173E-01    6.08690749E-03
1133    5.66500000E-01    6.79078000E+11    1.36809416E+09    2.92504389E+08    5.26303824E-01    6.07761525E-03
1134    5.67000000E-01    6.78511000E+11    1.36936697E+09    2.93293806E+08    5.26369575E-01    6.06833048E-03
1135    5.67500000E-01    6.77944000E+11    1.37063787E+09    2.94084232E+08    5.26435424E-01    6.05906208E-03
1136    5.68000000E-01    6.77376000E+11    1.37190484E+09    2.94875230E+08    5.26501372E-01    6.04980108E-03
1137    5.68500000E-01    6.76808000E+11    1.37316988E+09    2.95667231E+08    5.26567420E-01    6.04055638E-03
1138    5.69000000E-01    6.76239000E+11    1.37443096E+09    2.96459794E+08    5.26633568E-01    6.03131901E-03
1139    5.69500000E-01    6.75670000E+11    1.37569010E+09    2.97253352E+08    5.26699815E-01    6.02209787E-03
1140    5.70000000E-01    6.75100000E+11    1.37694525E+09    2.98047462E+08    5.26766161E-01    6.01288400E-03
1141    5.70500000E-01    6.74530000E+11    1.37819844E+09    2.98842559E+08    5.26832608E-01    6.00368627E-03
1142    5.71000000E-01    6.73959000E+11    1.37944762E+09    2.99638197E+08    5.26899154E-01    5.99449576E-03
1143    5.71500000E-01    6.73388000E+11    1.38069482E+09    3.00434816E+08    5.26965801E-01    5.98532132E-03
1144    5.72000000E-01    6.72816000E+11    1.38193798E+09    3.01231966E+08    5.27032548E-01    5.97615403E-03
1145    5.72500000E-01    6.72244000E+11    1.38317915E+09    3.02030088E+08    5.27099396E-01    5.96700274E-03
1146    5.73000000E-01    6.71671000E+11    1.38441625E+09    3.02828730E+08    5.27166345E-01    5.95785853E-03
1147    5.73500000E-01    6.71098000E+11    1.38565134E+09    3.03628337E+08    5.27233394E-01    5.94873025E-03
1148    5.74000000E-01    6.70524000E+11    1.38688235E+09    3.04428454E+08    5.27300544E-01    5.93960899E-03
1149    5.74500000E-01    6.69950000E+11    1.38811132E+09    3.05229528E+08    5.27367796E-01    5.93050358E-03
1150    5.75000000E-01    6.69375000E+11    1.38933617E+09    3.06031100E+08    5.27435149E-01    5.92140514E-03
1151    5.75500000E-01    6.68800000E+11    1.39055898E+09    3.06833621E+08    5.27502603E-01    5.91232248E-03
1152    5.76000000E-01    6.68224000E+11    1.39177765E+09    3.07636630E+08    5.27570159E-01    5.90324672E-03
1153    5.76500000E-01    6.67648000E+11    1.39299425E+09    3.08440581E+08    5.27637817E-01    5.89418666E-03
1154    5.77000000E-01    6.67071000E+11    1.39420669E+09    3.09245008E+08    5.27705577E-01    5.88513345E-03
1155    5.77500000E-01    6.66494000E+11    1.39541704E+09    3.10050369E+08    5.27773439E-01    5.87609588E-03
1156    5.78000000E-01    6.65916000E+11    1.39662321E+09    3.10856194E+08    5.27841403E-01    5.86706509E-03
1157    5.78500000E-01    6.65338000E+11    1.39782726E+09    3.11662945E+08    5.27909469E-01    5.85804986E-03
1158    5.79000000E-01    6.64759000E+11    1.39902711E+09    3.12470150E+08    5.27977639E-01    5.84904135E-03
1159    5.79500000E-01    6.64180000E+11    1.40022483E+09    3.13278272E+08    5.28045911E-01    5.84004834E-03
1160    5.80000000E-01    6.63600000E+11    1.40141831E+09    3.14086837E+08    5.28114286E-01    5.83106199E-03
1161    5.80500000E-01    6.63020000E+11    1.40260965E+09    3.14896310E+08    5.28182764E-01    5.82209106E-03
1162    5.81000000E-01    6.62439000E+11    1.40379673E+09    3.15706215E+08    5.28251345E-01    5.81312674E-03
1163    5.81500000E-01    6.61858000E+11    1.40498164E+09    3.16517020E+08    5.28320030E-01    5.80417777E-03
1164    5.82000000E-01    6.61276000E+11    1.40616227E+09    3.17328244E+08    5.28388818E-01    5.79523534E-03
1165    5.82500000E-01    6.60694000E+11    1.40734072E+09    3.18140360E+08    5.28457710E-01    5.78630820E-03
1166    5.83000000E-01    6.60111000E+11    1.40851485E+09    3.18952884E+08    5.28526707E-01    5.77738755E-03
1167    5.83500000E-01    6.59528000E+11    1.40968678E+09    3.19766292E+08    5.28595807E-01    5.76848211E-03
1168    5.84000000E-01    6.58944000E+11    1.41085438E+09    3.20580095E+08    5.28665011E-01    5.75958310E-03
1169    5.84500000E-01    6.58360000E+11    1.41201976E+09    3.21394773E+08    5.28734320E-01    5.75069924E-03
1170    5.85000000E-01    6.57775000E+11    1.41318077E+09    3.22209834E+08    5.28803734E-01    5.74182175E-03
1171    5.85500000E-01    6.57190000E+11    1.41433955E+09    3.23025762E+08    5.28873252E-01    5.73295933E-03
1172    5.86000000E-01    6.56604000E+11    1.41549394E+09    3.23842061E+08    5.28942875E-01    5.72410323E-03
1173    5.86500000E-01    6.56018000E+11    1.41664607E+09    3.24659218E+08    5.29012603E-01    5.71526214E-03
1174    5.87000000E-01    6.55431000E+11    1.41779379E+09    3.25476734E+08    5.29082437E-01    5.70642731E-03
1175    5.87500000E-01    6.54844000E+11    1.41893924E+09    3.26295099E+08    5.29152376E-01    5.69760742E-03
1176    5.88000000E-01    6.54256000E+11    1.42008024E+09    3.27113810E+08    5.29222421E-01    5.68879374E-03
1177    5.88500000E-01    6.53668000E+11    1.42121895E+09    3.27933361E+08    5.29292571E-01    5.67999493E-03
1178    5.89000000E-01    6.53079000E+11    1.42235320E+09    3.28753246E+08    5.29362828E-01    5.67120226E-03
1179    5.89500000E-01    6.52490000E+11    1.42348514E+09    3.29573962E+08    5.29433190E-01    5.66242440E-03
1180    5.90000000E-01    6.51900000E+11    1.42461258E+09    3.30395000E+08    5.29503659E-01    5.65365264E-03
1181    5.90500000E-01    6.51310000E+11    1.42573770E+09    3.31216859E+08    5.29574234E-01    5.64489561E-03
1182    5.91000000E-01    6.50719000E+11    1.42685829E+09    3.32039027E+08    5.29644916E-01    5.63614462E-03
1183    5.91500000E-01    6.50128000E+11    1.42797654E+09    3.32862007E+08    5.29715705E-01    5.62740831E-03
1184    5.92000000E-01    6.49536000E+11    1.42909024E+09    3.33685283E+08    5.29786601E-01    5.61867798E-03
1185    5.92500000E-01    6.48944000E+11    1.43020158E+09    3.34509362E+08    5.29857604E-01    5.60996225E-03
1186    5.93000000E-01    6.48351000E+11    1.43130835E+09    3.35333724E+08    5.29928714E-01    5.60125246E-03
1187    5.93500000E-01    6.47758000E+11    1.43241273E+09    3.36158880E+08    5.29999932E-01    5.59255720E-03
1188    5.94000000E-01    6.47164000E+11    1.43351252E+09    3.36984305E+08    5.30071257E-01    5.58386782E-03
1189    5.94500000E-01    6.46570000E+11    1.43460990E+09    3.37810515E+08    5.30142691E-01    5.57519292E-03
1190    5.95000000E-01    6.45975000E+11    1.43570266E+09    3.38636981E+08    5.30214232E-01    5.56652384E-03
1191    5.95500000E-01    6.45380000E+11    1.43679300E+09    3.39464222E+08    5.30285882E-01    5.55786917E-03
1192    5.96000000E-01    6.44784000E+11    1.43787869E+09    3.40291706E+08    5.30357640E-01    5.54922027E-03
1193    5.96500000E-01    6.44188000E+11    1.43896194E+09    3.41119954E+08    5.30429507E-01    5.54058572E-03
1194    5.97000000E-01    6.43591000E+11    1.44004052E+09    3.41948433E+08    5.30501482E-01    5.53195688E-03
1195    5.97500000E-01    6.42994000E+11    1.44111663E+09    3.42777666E+08    5.30573566E-01    5.52334233E-03
1196    5.98000000E-01    6.42396000E+11    1.44218805E+09    3.43607116E+08    5.30645760E-01    5.51473344E-03
1197    5.98500000E-01    6.41798000E+11    1.44325698E+09    3.44437310E+08    5.30718063E-01    5.50613877E-03
1198    5.99000000E-01    6.41199000E+11    1.44432119E+09    3.45267708E+08    5.30790475E-01    5.49754970E-03
1199    5.99500000E-01    6.40600000E+11    1.44538290E+09    3.46098840E+08    5.30862997E-01    5.48897480E-03
1200    6.00000000E-01    6.40000000E+11    1.44643986E+09    3.46930161E+08    5.30935629E-01    5.48040545E-03
1201    6.00500000E-01    6.39400000E+11    1.44749430E+09    3.47762207E+08    5.31008370E-01    5.47185020E-03
1202    6.01000000E-01    6.38799000E+11    1.44854396E+09    3.48594428E+08    5.31081223E-01    5.46330045E-03
1203    6.01500000E-01    6.38198000E+11    1.44959109E+09    3.49427363E+08    5.31154185E-01    5.45476474E-03
1204    6.02000000E-01    6.37596000E+11    1.45063341E+09    3.50260459E+08    5.31227258E-01    5.44623448E-03
1205    6.02500000E-01    6.36994000E+11    1.45167318E+09    3.51094259E+08    5.31300442E-01    5.43771819E-03
1206    6.03000000E-01    6.36391000E+11    1.45270811E+09    3.51928207E+08    5.31373736E-01    5.42920730E-03
1207    6.03500000E-01    6.35788000E+11    1.45374047E+09    3.52762847E+08    5.31447142E-01    5.42071032E-03
1208    6.04000000E-01    6.35184000E+11    1.45476797E+09    3.53597621E+08    5.31520659E-01    5.41221870E-03
1209    6.04500000E-01    6.34580000E+11    1.45579288E+09    3.54433077E+08    5.31594288E-01    5.40374092E-03
1210    6.05000000E-01    6.33975000E+11    1.45681290E+09    3.55268652E+08    5.31668029E-01    5.39526844E-03
1211    6.05500000E-01    6.33370000E+11    1.45783032E+09    3.56104899E+08    5.31741881E-01    5.38680975E-03
1212    6.06000000E-01    6.32764000E+11    1.45884282E+09    3.56941250E+08    5.31815845E-01    5.37835631E-03
1213    6.06500000E-01    6.32158000E+11    1.45985269E+09    3.57778262E+08    5.31889922E-01    5.36991659E-03
1214    6.07000000E-01    6.31551000E+11    1.46085762E+09    3.58615364E+08    5.31964111E-01    5.36148207E-03
1215    6.07500000E-01    6.30944000E+11    1.46185990E+09    3.59453116E+08    5.32038412E-01    5.35306123E-03
1216    6.08000000E-01    6.30336000E+11    1.46285722E+09    3.60290943E+08    5.32112827E-01    5.34464553E-03
1217    6.08500000E-01    6.29728000E+11    1.46385187E+09    3.61129409E+08    5.32187354E-01    5.33624343E-03
1218    6.09000000E-01    6.29119000E+11    1.46484152E+09    3.61967936E+08    5.32261995E-01    5.32784644E-03
1219    6.09500000E-01    6.28510000E+11    1.46582850E+09    3.62807090E+08    5.32336749E-01    5.31946300E-03
1220    6.10000000E-01    6.27900000E+11    1.46681044E+09    3.63646289E+08    5.32411617E-01    5.31108460E-03
1221    6.10500000E-01    6.27290000E+11    1.46778969E+09    3.64486106E+08    5.32486598E-01    5.30271970E-03
1222    6.11000000E-01    6.26679000E+11    1.46876389E+09    3.65325952E+08    5.32561694E-01    5.29435979E-03
1223    6.11500000E-01    6.26068000E+11    1.46973536E+09    3.66166404E+08    5.32636904E-01    5.28601332E-03
1224    6.12000000E-01    6.25456000E+11    1.47070176E+09    3.67006871E+08    5.32712227E-01    5.27767180E-03
1225    6.12500000E-01    6.24844000E+11    1.47166542E+09    3.67847932E+08    5.32787666E-01    5.26934364E-03
1226    6.13000000E-01    6.24231000E+11    1.47262397E+09    3.68688993E+08    5.32863219E-01    5.26102040E-03
1227    6.13500000E-01    6.23618000E+11    1.47357976E+09    3.69530636E+08    5.32938888E-01    5.25271046E-03
1228    6.14000000E-01    6.23004000E+11    1.47453042E+09    3.70372263E+08    5.33014671E-01    5.24440538E-03
1229    6.14500000E-01    6.22390000E+11    1.47547831E+09    3.71214461E+08    5.33090570E-01    5.23611356E-03
1230    6.15000000E-01    6.21775000E+11    1.47642103E+09    3.72056627E+08    5.33166584E-01    5.22782655E-03
1231    6.15500000E-01    6.21160000E+11    1.47736096E+09    3.72899353E+08    5.33242714E-01    5.21955273E-03
1232    6.16000000E-01    6.20544000E+11    1.47829570E+09    3.73742031E+08    5.33318960E-01    5.21128367E-03
1233    6.16500000E-01    6.19928000E+11    1.47922763E+09    3.74585257E+08    5.33395322E-01    5.20302775E-03
1234    6.17000000E-01    6.19311000E+11    1.48015434E+09    3.75428420E+08    5.33471801E-01    5.19477655E-03
1235    6.17500000E-01    6.18694000E+11    1.48107821E+09    3.76272118E+08    5.33548395E-01    5.18653843E-03
1236    6.18000000E-01    6.18076000E+11    1.48199685E+09    3.77115737E+08    5.33625107E-01    5.17830497E-03
1237    6.18500000E-01    6.17458000E+11    1.48291263E+09    3.77959879E+08    5.33701936E-01    5.17008454E-03
1238    6.19000000E-01    6.16839000E+11    1.48382314E+09    3.78803926E+08    5.33778882E-01    5.16186873E-03
1239    6.19500000E-01    6.16220000E+11    1.48473078E+09    3.79648484E+08    5.33855945E-01    5.15366589E-03
1240    6.20000000E-01    6.15600000E+11    1.48563312E+09    3.80492931E+08    5.33933125E-01    5.14546763E-03
1241    6.20500000E-01    6.14980000E+11    1.48653257E+09    3.81337877E+08    5.34010424E-01    5.13728227E-03
1242    6.21000000E-01    6.14359000E+11    1.48742670E+09    3.82182695E+08    5.34087840E-01    5.12910144E-03
1243    6.21500000E-01    6.13738000E+11    1.48831791E+09    3.83027999E+08    5.34165375E-01    5.12093347E-03
1244    6.22000000E-01    6.13116000E+11    1.48920378E+09    3.83873159E+08    5.34243028E-01    5.11276999E-03
1245    6.22500000E-01    6.12494000E+11    1.49008671E+09    3.84718793E+08    5.34320799E-01    5.10461930E-03
1246    6.23000000E-01    6.11871000E+11    1.49096426E+09    3.85564266E+08    5.34398689E-01    5.09647305E-03
1247    6.23500000E-01    6.11248000E+11    1.49183887E+09    3.86410201E+08    5.34476698E-01    5.08833954E-03
1248    6.24000000E-01    6.10624000E+11    1.49270806E+09    3.87255958E+08    5.34554827E-01    5.08021043E-03
1249    6.24500000E-01    6.10000000E+11    1.49357429E+09    3.88102163E+08    5.34633075E-01    5.07209400E-03
1250    6.25000000E-01    6.09375000E+11    1.49443508E+09    3.88948174E+08    5.34711442E-01    5.06398193E-03
1251    6.25500000E-01    6.08750000E+11    1.49529288E+09    3.89794620E+08    5.34789929E-01    5.05588248E-03
1252    6.26000000E-01    6.08124000E+11    1.49614523E+09    3.90640856E+08    5.34868536E-01    5.04778734E-03
