    2.5061092530E+09    9.1767807702E-03    1.1872518034E-02    1.3028690220E-07    5.1196550594E-05    7.9005531665E-05    1.1793486711E-02    5.5567171207E-06    4.6086550685E-05    7.9005513314E-05
    2.5263877101E+09    9.1031218641E-03    1.1968579742E-02    1.3134084418E-07    5.1610778566E-05    7.9644770655E-05    1.1888908548E-02    5.6016677482E-06    4.6459439843E-05    7.9644751855E-05
    2.5468302526E+09    9.0300541930E-03    1.2065418594E-02    1.3240330719E-07    5.2028357464E-05    8.0289181067E-05    1.1985102344E-02    5.6469818012E-06    4.6835345659E-05    8.0289161807E-05
    2.5674382081E+09    8.9575730114E-03    1.2163040877E-02    1.3347436000E-07    5.2449314383E-05    8.0938804721E-05    1.2082074340E-02    5.6926622130E-06    4.7214292526E-05    8.0938784989E-05
    2.5882129152E+09    8.8856736116E-03    1.2261452925E-02    1.3455407193E-07    5.2873676633E-05    8.1593683773E-05    1.2179830831E-02    5.7387119407E-06    4.7596305035E-05    8.1593663559E-05
    2.6091557230E+09    8.8143513239E-03    1.2360661125E-02    1.3564251287E-07    5.3301471749E-05    8.2253860722E-05    1.2278378159E-02    5.7851339650E-06    4.7981407977E-05    8.2253840013E-05
    2.6302679919E+09    8.7436015160E-03    1.2460671916E-02    1.3673975327E-07    5.3732727486E-05    8.2919378408E-05    1.2377722719E-02    5.8319312904E-06    4.8369626342E-05    8.2919357192E-05
    2.6515510930E+09    8.6734195928E-03    1.2561491787E-02    1.3784586414E-07    5.4167471823E-05    8.3590280018E-05    1.2477870959E-02    5.8791069459E-06    4.8760985322E-05    8.3590258284E-05
    2.6730064087E+09    8.6038009961E-03    1.2663127281E-02    1.3896091706E-07    5.4605732964E-05    8.4266609088E-05    1.2578829377E-02    5.9266639844E-06    4.9155510314E-05    8.4266586822E-05
    2.6946353324E+09    8.5347412042E-03    1.2765584995E-02    1.4008498418E-07    5.5047539343E-05    8.4948409505E-05    1.2680604524E-02    5.9746054836E-06    4.9553226917E-05    8.4948386694E-05
    2.7164392688E+09    8.4662357319E-03    1.2868871576E-02    1.4121813824E-07    5.5492919622E-05    8.5635725511E-05    1.2783203004E-02    6.0229345458E-06    4.9954160939E-05    8.5635702142E-05
    2.7384196343E+09    8.3982801297E-03    1.2972993726E-02    1.4236045256E-07    5.5941902694E-05    8.6328601704E-05    1.2886631475E-02    6.0716542981E-06    5.0358338395E-05    8.6328577763E-05
    2.7605778562E+09    8.3308699842E-03    1.3077958204E-02    1.4351200104E-07    5.6394517687E-05    8.7027083043E-05    1.2990896648E-02    6.1207678928E-06    5.0765785513E-05    8.7027058516E-05
    2.7829153739E+09    8.2640009170E-03    1.3183771819E-02    1.4467285819E-07    5.6850793961E-05    8.7731214851E-05    1.3096005288E-02    6.1702785074E-06    5.1176528728E-05    8.7731189723E-05
    2.8054336380E+09    8.1976685851E-03    1.3290441438E-02    1.4584309909E-07    5.7310761115E-05    8.8441042815E-05    1.3201964214E-02    6.2201893450E-06    5.1590594693E-05    8.8441017072E-05
    2.8281341110E+09    8.1318686803E-03    1.3397973982E-02    1.4702279946E-07    5.7774448987E-05    8.9156612991E-05    1.3308780303E-02    6.2705036344E-06    5.2008010273E-05    8.9156586619E-05
    2.8510182675E+09    8.0665969291E-03    1.3506376430E-02    1.4821203559E-07    5.8241887656E-05    8.9877971809E-05    1.3416460485E-02    6.3212246300E-06    5.2428802552E-05    8.9877944791E-05
    2.8740875936E+09    8.0018490920E-03    1.3615655814E-02    1.4941088440E-07    5.8713107442E-05    9.0605166071E-05    1.3525011746E-02    6.3723556126E-06    5.2852998831E-05    9.0605138393E-05
    2.8973435877E+09    7.9376209639E-03    1.3725819226E-02    1.5061942343E-07    5.9188138912E-05    9.1338242960E-05    1.3634441128E-02    6.4238998893E-06    5.3280626632E-05    9.1338214604E-05
    2.9207877602E+09    7.8739083732E-03    1.3836873812E-02    1.5183773082E-07    5.9667012876E-05    9.2077250036E-05    1.3744755733E-02    6.4758607934E-06    5.3711713700E-05    9.2077220987E-05
    2.9444216338E+09    7.8107071818E-03    1.3948826780E-02    1.5306588537E-07    6.0149760396E-05    9.2822235247E-05    1.3855962716E-02    6.5282416853E-06    5.4146288004E-05    9.2822205486E-05
    2.9682467435E+09    7.7480132849E-03    1.4061685392E-02    1.5430396648E-07    6.0636412783E-05    9.3573246925E-05    1.3968069293E-02    6.5810459520E-06    5.4584377736E-05    9.3573216436E-05
    2.9922646366E+09    7.6858226107E-03    1.4175456971E-02    1.5555205420E-07    6.1127001602E-05    9.4330333793E-05    1.4081082737E-02    6.6342770078E-06    5.5026011319E-05    9.4330302558E-05
    3.0164768732E+09    7.6241311200E-03    1.4290148898E-02    1.5681022923E-07    6.1621558671E-05    9.5093544967E-05    1.4195010378E-02    6.6879382944E-06    5.5471217404E-05    9.5093512968E-05
