 GLOBAL PARAMETERS
 
 m [kg]                                          :    1.51399065E+12
 R [km]                                          :    1.00000000E+00
 Mean Density [g/cm^3]                           :    3.61438643E-01
 C/mR^2 (Total Moment of Inertia Respect to z)   :    2.76966762E-01
 C20                                             :    1.02610188E-04
 C22                                             :    3.08116778E-05
 ekf (Equivalent Fluid Love Number)              :    5.98948509E-01
 H(n)                                            :    6.39579404E-01
 
 PARAMETERS ON SURFACE
 
 a-R [km]                                        :    3.83941022E-04
 b-R [km]                                        :   -1.09857286E-04
 c-R [km]                                        :   -2.73966479E-04
 
 f1=(a-c)/a                                      :    6.57654981E-04
 f2=(b-c)/b                                      :    1.64127219E-04
 f3=(a-b)/a                                      :    4.93527762E-04
 
 EQUIVALENT HOMOGENEOUS SOLUTIONS
 
 f_Jeans                                         :    7.71644239E-04
 f_MacLaurin                                     :    2.56617423E-04
 f_Roche                                         :    1.02826166E-03
 
===================================================================================================================================================
 
   i    R(i)              rho(i)            mlay(i)           Clay(i)           H(i)              kl(i)          
 948    4.74000000E-01    7.35388000E+11    1.03703853E+09    1.55200839E+08    4.82518875E-01    7.92332627E-03
 949    4.74500000E-01    7.34855000E+11    1.03847547E+09    1.55744121E+08    4.82575319E-01    7.91060432E-03
 950    4.75000000E-01    7.34322000E+11    1.03991153E+09    1.56288527E+08    4.82631848E-01    7.89790938E-03
 951    4.75500000E-01    7.33789000E+11    1.04134673E+09    1.56834058E+08    4.82688463E-01    7.88524137E-03
 952    4.76000000E-01    7.33255000E+11    1.04277962E+09    1.57380498E+08    4.82745164E-01    7.87258946E-03
 953    4.76500000E-01    7.32721000E+11    1.04421163E+09    1.57928061E+08    4.82801952E-01    7.85996433E-03
 954    4.77000000E-01    7.32186000E+11    1.04564131E+09    1.58476530E+08    4.82858825E-01    7.84735517E-03
 955    4.77500000E-01    7.31651000E+11    1.04707009E+09    1.59026119E+08    4.82915785E-01    7.83477264E-03
 956    4.78000000E-01    7.31116000E+11    1.04849795E+09    1.59576828E+08    4.82972831E-01    7.82221664E-03
 957    4.78500000E-01    7.30579000E+11    1.04992203E+09    1.60128218E+08    4.83029964E-01    7.80966572E-03
 958    4.79000000E-01    7.30043000E+11    1.05134662E+09    1.60680945E+08    4.83087183E-01    7.79715188E-03
 959    4.79500000E-01    7.29506000E+11    1.05276883E+09    1.61234567E+08    4.83144489E-01    7.78465368E-03
 960    4.80000000E-01    7.28969000E+11    1.05419010E+09    1.61789306E+08    4.83201882E-01    7.77218172E-03
 961    4.80500000E-01    7.28431000E+11    1.05560898E+09    1.62344936E+08    4.83259362E-01    7.75972526E-03
 962    4.81000000E-01    7.27892000E+11    1.05702544E+09    1.62901456E+08    4.83316929E-01    7.74728425E-03
 963    4.81500000E-01    7.27354000E+11    1.05844239E+09    1.63459312E+08    4.83374583E-01    7.73487990E-03
 964    4.82000000E-01    7.26814000E+11    1.05985545E+09    1.64017828E+08    4.83432325E-01    7.72248023E-03
 965    4.82500000E-01    7.26275000E+11    1.06126899E+09    1.64577680E+08    4.83490154E-01    7.71011706E-03
 966    4.83000000E-01    7.25735000E+11    1.06268008E+09    1.65138414E+08    4.83548070E-01    7.69776906E-03
 967    4.83500000E-01    7.25194000E+11    1.06408871E+09    1.65700027E+08    4.83606074E-01    7.68543619E-03
 968    4.84000000E-01    7.24653000E+11    1.06549633E+09    1.66262746E+08    4.83664166E-01    7.67312897E-03
 969    4.84500000E-01    7.24112000E+11    1.06690294E+09    1.66826570E+08    4.83722345E-01    7.66084732E-03
 970    4.85000000E-01    7.23570000E+11    1.06830705E+09    1.67391267E+08    4.83780612E-01    7.64858060E-03
 971    4.85500000E-01    7.23027000E+11    1.06970866E+09    1.67956835E+08    4.83838968E-01    7.63632875E-03
 972    4.86000000E-01    7.22485000E+11    1.07111071E+09    1.68523736E+08    4.83897411E-01    7.62411283E-03
 973    4.86500000E-01    7.21941000E+11    1.07250874E+09    1.69091270E+08    4.83955943E-01    7.61190109E-03
 974    4.87000000E-01    7.21398000E+11    1.07390722E+09    1.69660136E+08    4.84014563E-01    7.59972512E-03
 975    4.87500000E-01    7.20854000E+11    1.07530314E+09    1.70229866E+08    4.84073272E-01    7.58756375E-03
 976    4.88000000E-01    7.20309000E+11    1.07669651E+09    1.70800455E+08    4.84132069E-01    7.57541693E-03
 977    4.88500000E-01    7.19764000E+11    1.07808879E+09    1.71372137E+08    4.84190955E-01    7.56329513E-03
 978    4.89000000E-01    7.19218000E+11    1.07947850E+09    1.71944675E+08    4.84249930E-01    7.55118777E-03
 979    4.89500000E-01    7.18673000E+11    1.08086861E+09    1.72518543E+08    4.84308994E-01    7.53911577E-03
 980    4.90000000E-01    7.18126000E+11    1.08225461E+09    1.73093023E+08    4.84368147E-01    7.52704758E-03
 981    4.90500000E-01    7.17579000E+11    1.08363951E+09    1.73668590E+08    4.84427389E-01    7.51500414E-03
 982    4.91000000E-01    7.17032000E+11    1.08502329E+09    1.74245245E+08    4.84486720E-01    7.50298535E-03
 983    4.91500000E-01    7.16485000E+11    1.08640595E+09    1.74822987E+08    4.84546140E-01    7.49099114E-03
 984    4.92000000E-01    7.15936000E+11    1.08778444E+09    1.75401326E+08    4.84605651E-01    7.47900055E-03
 985    4.92500000E-01    7.15388000E+11    1.08916332E+09    1.75980993E+08    4.84665250E-01    7.46704486E-03
 986    4.93000000E-01    7.14839000E+11    1.09053952E+09    1.76561496E+08    4.84724940E-01    7.45510311E-03
 987    4.93500000E-01    7.14289000E+11    1.09191305E+09    1.77142832E+08    4.84784719E-01    7.44317525E-03
 988    4.94000000E-01    7.13740000E+11    1.09328694E+09    1.77725495E+08    4.84844588E-01    7.43128207E-03
 989    4.94500000E-01    7.13189000E+11    1.09465659E+09    1.78308738E+08    4.84904547E-01    7.41939223E-03
 990    4.95000000E-01    7.12638000E+11    1.09602507E+09    1.78893056E+08    4.84964597E-01    7.40752653E-03
 991    4.95500000E-01    7.12087000E+11    1.09739236E+09    1.79478448E+08    4.85024736E-01    7.39568488E-03
 992    4.96000000E-01    7.11536000E+11    1.09875845E+09    1.80064913E+08    4.85084967E-01    7.38386719E-03
 993    4.96500000E-01    7.10984000E+11    1.10012180E+09    1.80652198E+08    4.85145287E-01    7.37206303E-03
 994    4.97000000E-01    7.10431000E+11    1.10148240E+09    1.81240297E+08    4.85205699E-01    7.36027236E-03
 995    4.97500000E-01    7.09878000E+11    1.10284177E+09    1.81829465E+08    4.85266201E-01    7.34850548E-03
 996    4.98000000E-01    7.09325000E+11    1.10419991E+09    1.82419699E+08    4.85326794E-01    7.33676232E-03
 997    4.98500000E-01    7.08771000E+11    1.10555527E+09    1.83010740E+08    4.85387477E-01    7.32503245E-03
 998    4.99000000E-01    7.08217000E+11    1.10690938E+09    1.83602845E+08    4.85448252E-01    7.31332618E-03
 999    4.99500000E-01    7.07662000E+11    1.10826069E+09    1.84195753E+08    4.85509119E-01    7.30163310E-03
1000    5.00000000E-01    7.07107000E+11    1.10961073E+09    1.84789719E+08    4.85570076E-01    7.28996348E-03
1001    5.00500000E-01    7.06551000E+11    1.11095793E+09    1.85384483E+08    4.85631125E-01    7.27830694E-03
1002    5.01000000E-01    7.05995000E+11    1.11230386E+09    1.85980302E+08    4.85692266E-01    7.26667375E-03
1003    5.01500000E-01    7.05439000E+11    1.11364851E+09    1.86577177E+08    4.85753498E-01    7.25506381E-03
1004    5.02000000E-01    7.04882000E+11    1.11499029E+09    1.87174840E+08    4.85814822E-01    7.24346678E-03
1005    5.02500000E-01    7.04325000E+11    1.11633078E+09    1.87773554E+08    4.85876238E-01    7.23189288E-03
1006    5.03000000E-01    7.03767000E+11    1.11766837E+09    1.88373052E+08    4.85937747E-01    7.22033180E-03
1007    5.03500000E-01    7.03209000E+11    1.11900465E+09    1.88973597E+08    4.85999347E-01    7.20879372E-03
1008    5.04000000E-01    7.02650000E+11    1.12033802E+09    1.89574919E+08    4.86061039E-01    7.19726834E-03
1009    5.04500000E-01    7.02091000E+11    1.12167005E+09    1.90177285E+08    4.86122824E-01    7.18576585E-03
1010    5.05000000E-01    7.01531000E+11    1.12299915E+09    1.90780421E+08    4.86184702E-01    7.17427596E-03
1011    5.05500000E-01    7.00971000E+11    1.12432689E+09    1.91384597E+08    4.86246672E-01    7.16280884E-03
1012    5.06000000E-01    7.00411000E+11    1.12565329E+09    1.91989812E+08    4.86308735E-01    7.15136441E-03
1013    5.06500000E-01    6.99850000E+11    1.12697672E+09    1.92595789E+08    4.86370891E-01    7.13993241E-03
1014    5.07000000E-01    6.99289000E+11    1.12829877E+09    1.93202802E+08    4.86433140E-01    7.12852298E-03
1015    5.07500000E-01    6.98727000E+11    1.12961783E+09    1.93810570E+08    4.86495482E-01    7.11712588E-03
1016    5.08000000E-01    6.98165000E+11    1.13093551E+09    1.94419369E+08    4.86557917E-01    7.10575123E-03
1017    5.08500000E-01    6.97603000E+11    1.13225179E+09    1.95029197E+08    4.86620446E-01    7.09439897E-03
1018    5.09000000E-01    6.97040000E+11    1.13356505E+09    1.95639774E+08    4.86683068E-01    7.08305886E-03
1019    5.09500000E-01    6.96477000E+11    1.13487690E+09    1.96251375E+08    4.86745784E-01    7.07174103E-03
1020    5.10000000E-01    6.95913000E+11    1.13618571E+09    1.96863718E+08    4.86808594E-01    7.06043524E-03
1021    5.10500000E-01    6.95349000E+11    1.13749308E+09    1.97477082E+08    4.86871497E-01    7.04915161E-03
1022    5.11000000E-01    6.94784000E+11    1.13879739E+09    1.98091181E+08    4.86934494E-01    7.03787993E-03
1023    5.11500000E-01    6.94219000E+11    1.14010025E+09    1.98706296E+08    4.86997586E-01    7.02663029E-03
1024    5.12000000E-01    6.93653000E+11    1.14140002E+09    1.99322139E+08    4.87060772E-01    7.01539251E-03
1025    5.12500000E-01    6.93087000E+11    1.14269832E+09    1.99938994E+08    4.87124052E-01    7.00417665E-03
1026    5.13000000E-01    6.92521000E+11    1.14399516E+09    2.00556861E+08    4.87187427E-01    6.99298264E-03
1027    5.13500000E-01    6.91954000E+11    1.14528888E+09    2.01175446E+08    4.87250896E-01    6.98180032E-03
1028    5.14000000E-01    6.91387000E+11    1.14658111E+09    2.01795038E+08    4.87314460E-01    6.97063974E-03
1029    5.14500000E-01    6.90819000E+11    1.14787019E+09    2.02415342E+08    4.87378119E-01    6.95949076E-03
1030    5.15000000E-01    6.90251000E+11    1.14915777E+09    2.03036648E+08    4.87441873E-01    6.94836341E-03
1031    5.15500000E-01    6.89683000E+11    1.15044384E+09    2.03658955E+08    4.87505722E-01    6.93725761E-03
1032    5.16000000E-01    6.89114000E+11    1.15172674E+09    2.04281964E+08    4.87569667E-01    6.92616325E-03
1033    5.16500000E-01    6.88544000E+11    1.15300643E+09    2.04905671E+08    4.87633707E-01    6.91508030E-03
1034    5.17000000E-01    6.87975000E+11    1.15428627E+09    2.05530670E+08    4.87697842E-01    6.90402878E-03
1035    5.17500000E-01    6.87404000E+11    1.15556121E+09    2.06156062E+08    4.87762073E-01    6.89297852E-03
1036    5.18000000E-01    6.86834000E+11    1.15683629E+09    2.06782742E+08    4.87826400E-01    6.88195957E-03
1037    5.18500000E-01    6.86263000E+11    1.15810812E+09    2.07410109E+08    4.87890822E-01    6.87095182E-03
1038    5.19000000E-01    6.85691000E+11    1.15937671E+09    2.08038157E+08    4.87955341E-01    6.85995522E-03
1039    5.19500000E-01    6.85119000E+11    1.16064372E+09    2.08667187E+08    4.88019956E-01    6.84897973E-03
1040    5.20000000E-01    6.84547000E+11    1.16190914E+09    2.09297196E+08    4.88084667E-01    6.83802530E-03
1041    5.20500000E-01    6.83974000E+11    1.16317129E+09    2.09927876E+08    4.88149474E-01    6.82708187E-03
1042    5.21000000E-01    6.83401000E+11    1.16443183E+09    2.10559532E+08    4.88214378E-01    6.81615938E-03
1043    5.21500000E-01    6.82828000E+11    1.16569077E+09    2.11192160E+08    4.88279379E-01    6.80525777E-03
1044    5.22000000E-01    6.82254000E+11    1.16694640E+09    2.11825451E+08    4.88344477E-01    6.79436701E-03
1045    5.22500000E-01    6.81679000E+11    1.16819869E+09    2.12459397E+08    4.88409671E-01    6.78348707E-03
1046    5.23000000E-01    6.81104000E+11    1.16944935E+09    2.13094308E+08    4.88474963E-01    6.77262786E-03
1047    5.23500000E-01    6.80529000E+11    1.17069837E+09    2.13730182E+08    4.88540351E-01    6.76178932E-03
1048    5.24000000E-01    6.79953000E+11    1.17194402E+09    2.14366703E+08    4.88605838E-01    6.75096145E-03
1049    5.24500000E-01    6.79377000E+11    1.17318802E+09    2.15004180E+08    4.88671421E-01    6.74015413E-03
1050    5.25000000E-01    6.78801000E+11    1.17443036E+09    2.15642614E+08    4.88737102E-01    6.72936731E-03
1051    5.25500000E-01    6.78224000E+11    1.17566930E+09    2.16281684E+08    4.88802881E-01    6.71859102E-03
1052    5.26000000E-01    6.77646000E+11    1.17690482E+09    2.16921384E+08    4.88868758E-01    6.70782522E-03
1053    5.26500000E-01    6.77069000E+11    1.17814040E+09    2.17562352E+08    4.88934733E-01    6.69708966E-03
1054    5.27000000E-01    6.76490000E+11    1.17937080E+09    2.18203623E+08    4.89000806E-01    6.68635460E-03
1055    5.27500000E-01    6.75912000E+11    1.18060124E+09    2.18846158E+08    4.89066977E-01    6.67564967E-03
1056    5.28000000E-01    6.75333000E+11    1.18182822E+09    2.19489311E+08    4.89133247E-01    6.66495502E-03
1057    5.28500000E-01    6.74753000E+11    1.18305173E+09    2.20133075E+08    4.89199615E-01    6.65427065E-03
1058    5.29000000E-01    6.74173000E+11    1.18427352E+09    2.20777773E+08    4.89266082E-01    6.64360635E-03
1059    5.29500000E-01    6.73593000E+11    1.18549356E+09    2.21423403E+08    4.89332647E-01    6.63296207E-03
1060    5.30000000E-01    6.73012000E+11    1.18671010E+09    2.22069634E+08    4.89399312E-01    6.62232792E-03
1061    5.30500000E-01    6.72431000E+11    1.18792489E+09    2.22716792E+08    4.89466076E-01    6.61171369E-03
1062    5.31000000E-01    6.71850000E+11    1.18913792E+09    2.23364874E+08    4.89532939E-01    6.60111931E-03
1063    5.31500000E-01    6.71268000E+11    1.19034741E+09    2.24013546E+08    4.89599901E-01    6.59053491E-03
1064    5.32000000E-01    6.70686000E+11    1.19155512E+09    2.24663136E+08    4.89666963E-01    6.57997027E-03
1065    5.32500000E-01    6.70103000E+11    1.19275928E+09    2.25313308E+08    4.89734124E-01    6.56941553E-03
1066    5.33000000E-01    6.69520000E+11    1.19396163E+09    2.25964392E+08    4.89801385E-01    6.55888045E-03
1067    5.33500000E-01    6.68936000E+11    1.19516041E+09    2.26616049E+08    4.89868746E-01    6.54835519E-03
1068    5.34000000E-01    6.68352000E+11    1.19635737E+09    2.27268613E+08    4.89936207E-01    6.53784948E-03
1069    5.34500000E-01    6.67768000E+11    1.19755251E+09    2.27922081E+08    4.90003769E-01    6.52736328E-03
1070    5.35000000E-01    6.67183000E+11    1.19874403E+09    2.28576111E+08    4.90071430E-01    6.51688675E-03
1071    5.35500000E-01    6.66597000E+11    1.19993192E+09    2.29230695E+08    4.90139193E-01    6.50641987E-03
1072    5.36000000E-01    6.66012000E+11    1.20111976E+09    2.29886519E+08    4.90207055E-01    6.49598211E-03
1073    5.36500000E-01    6.65426000E+11    1.20230396E+09    2.30542892E+08    4.90275019E-01    6.48555388E-03
1074    5.37000000E-01    6.64839000E+11    1.20348448E+09    2.31199808E+08    4.90343083E-01    6.47513518E-03
1075    5.37500000E-01    6.64252000E+11    1.20466313E+09    2.31857611E+08    4.90411249E-01    6.46473568E-03
1076    5.38000000E-01    6.63665000E+11    1.20583991E+09    2.32516297E+08    4.90479515E-01    6.45435533E-03
1077    5.38500000E-01    6.63077000E+11    1.20701298E+09    2.33175515E+08    4.90547883E-01    6.44398437E-03
1078    5.39000000E-01    6.62489000E+11    1.20818416E+09    2.33835610E+08    4.90616352E-01    6.43363247E-03
1079    5.39500000E-01    6.61901000E+11    1.20935344E+09    2.34496582E+08    4.90684923E-01    6.42329956E-03
1080    5.40000000E-01    6.61312000E+11    1.21051898E+09    2.35158072E+08    4.90753596E-01    6.41297590E-03
1081    5.40500000E-01    6.60722000E+11    1.21168078E+09    2.35820075E+08    4.90822371E-01    6.40266146E-03
1082    5.41000000E-01    6.60133000E+11    1.21284248E+09    2.36483300E+08    4.90891247E-01    6.39237557E-03
1083    5.41500000E-01    6.59543000E+11    1.21400041E+09    2.37147032E+08    4.90960226E-01    6.38209880E-03
1084    5.42000000E-01    6.58952000E+11    1.21515456E+09    2.37811264E+08    4.91029307E-01    6.37183112E-03
1085    5.42500000E-01    6.58361000E+11    1.21630675E+09    2.38476351E+08    4.91098491E-01    6.36158216E-03
1086    5.43000000E-01    6.57770000E+11    1.21745698E+09    2.39142293E+08    4.91167777E-01    6.35135186E-03
1087    5.43500000E-01    6.57178000E+11    1.21860340E+09    2.39808722E+08    4.91237166E-01    6.34113053E-03
1088    5.44000000E-01    6.56586000E+11    1.21974784E+09    2.40475998E+08    4.91306658E-01    6.33092777E-03
1089    5.44500000E-01    6.55993000E+11    1.22088843E+09    2.41143751E+08    4.91376253E-01    6.32073389E-03
1090    5.45000000E-01    6.55400000E+11    1.22202703E+09    2.41812345E+08    4.91445951E-01    6.31055849E-03
1091    5.45500000E-01    6.54807000E+11    1.22316363E+09    2.42481777E+08    4.91515752E-01    6.30040152E-03
1092    5.46000000E-01    6.54213000E+11    1.22429636E+09    2.43151673E+08    4.91585657E-01    6.29025330E-03
1093    5.46500000E-01    6.53619000E+11    1.22542706E+09    2.43822401E+08    4.91655666E-01    6.28012343E-03
1094    5.47000000E-01    6.53024000E+11    1.22655386E+09    2.44493582E+08    4.91725778E-01    6.27000223E-03
1095    5.47500000E-01    6.52429000E+11    1.22767863E+09    2.45165588E+08    4.91795994E-01    6.25989928E-03
1096    5.48000000E-01    6.51834000E+11    1.22880135E+09    2.45838415E+08    4.91866315E-01    6.24981452E-03
1097    5.48500000E-01    6.51238000E+11    1.22992014E+09    2.46511684E+08    4.91936739E-01    6.23973832E-03
1098    5.49000000E-01    6.50642000E+11    1.23103687E+09    2.47185767E+08    4.92007268E-01    6.22968022E-03
1099    5.49500000E-01    6.50045000E+11    1.23214963E+09    2.47860281E+08    4.92077902E-01    6.21963060E-03
1100    5.50000000E-01    6.49448000E+11    1.23326032E+09    2.48535602E+08    4.92148640E-01    6.20959900E-03
1101    5.50500000E-01    6.48851000E+11    1.23436892E+09    2.49211727E+08    4.92219483E-01    6.19958537E-03
1102    5.51000000E-01    6.48253000E+11    1.23547353E+09    2.49888270E+08    4.92290431E-01    6.18958009E-03
1103    5.51500000E-01    6.47655000E+11    1.23657604E+09    2.50565610E+08    4.92361484E-01    6.17959268E-03
1104    5.52000000E-01    6.47056000E+11    1.23767452E+09    2.51243357E+08    4.92432642E-01    6.16961357E-03
1105    5.52500000E-01    6.46457000E+11    1.23877089E+09    2.51921894E+08    4.92503906E-01    6.15965224E-03
1106    5.53000000E-01    6.45857000E+11    1.23986320E+09    2.52600827E+08    4.92575276E-01    6.14969913E-03
1107    5.53500000E-01    6.45258000E+11    1.24095531E+09    2.53280934E+08    4.92646751E-01    6.13977323E-03
1108    5.54000000E-01    6.44657000E+11    1.24204142E+09    2.53961037E+08    4.92718332E-01    6.12984595E-03
1109    5.54500000E-01    6.44057000E+11    1.24312731E+09    2.54642309E+08    4.92790019E-01    6.11994578E-03
1110    5.55000000E-01    6.43456000E+11    1.24420910E+09    2.55323959E+08    4.92861812E-01    6.11005367E-03
1111    5.55500000E-01    6.42854000E+11    1.24528679E+09    2.56005981E+08    4.92933712E-01    6.10016958E-03
1112    5.56000000E-01    6.42253000E+11    1.24636425E+09    2.56689166E+08    4.93005718E-01    6.09031245E-03
1113    5.56500000E-01    6.41650000E+11    1.24743563E+09    2.57372314E+08    4.93077831E-01    6.08045378E-03
1114    5.57000000E-01    6.41048000E+11    1.24850676E+09    2.58056620E+08    4.93150051E-01    6.07062197E-03
1115    5.57500000E-01    6.40445000E+11    1.24957374E+09    2.58741279E+08    4.93222377E-01    6.06079803E-03
1116    5.58000000E-01    6.39841000E+11    1.25063656E+09    2.59426284E+08    4.93294811E-01    6.05098192E-03
1117    5.58500000E-01    6.39238000E+11    1.25169911E+09    2.60112441E+08    4.93367352E-01    6.04119253E-03
1118    5.59000000E-01    6.38633000E+11    1.25275552E+09    2.60798527E+08    4.93440001E-01    6.03140144E-03
1119    5.59500000E-01    6.38029000E+11    1.25381165E+09    2.61485761E+08    4.93512757E-01    6.02163696E-03
1120    5.60000000E-01    6.37424000E+11    1.25486357E+09    2.62173321E+08    4.93585621E-01    6.01188016E-03
1121    5.60500000E-01    6.36819000E+11    1.25591324E+09    2.62861613E+08    4.93658593E-01    6.00214044E-03
1122    5.61000000E-01    6.36213000E+11    1.25695868E+09    2.63550220E+08    4.93731673E-01    5.99240833E-03
1123    5.61500000E-01    6.35607000E+11    1.25800184E+09    2.64239552E+08    4.93804861E-01    5.98269322E-03
1124    5.62000000E-01    6.35000000E+11    1.25904074E+09    2.64929187E+08    4.93878158E-01    5.97298565E-03
1125    5.62500000E-01    6.34393000E+11    1.26007736E+09    2.65619537E+08    4.93951563E-01    5.96329499E-03
1126    5.63000000E-01    6.33786000E+11    1.26111167E+09    2.66310601E+08    4.94025077E-01    5.95362119E-03
1127    5.63500000E-01    6.33178000E+11    1.26214170E+09    2.67001952E+08    4.94098699E-01    5.94395483E-03
1128    5.64000000E-01    6.32570000E+11    1.26316940E+09    2.67694008E+08    4.94172431E-01    5.93430525E-03
1129    5.64500000E-01    6.31962000E+11    1.26419479E+09    2.68386765E+08    4.94246272E-01    5.92467241E-03
1130    5.65000000E-01    6.31353000E+11    1.26521585E+09    2.69079795E+08    4.94320223E-01    5.91504689E-03
1131    5.65500000E-01    6.30743000E+11    1.26623256E+09    2.69773089E+08    4.94394283E-01    5.90542866E-03
1132    5.66000000E-01    6.30134000E+11    1.26724894E+09    2.70467500E+08    4.94468452E-01    5.89583641E-03
1133    5.66500000E-01    6.29524000E+11    1.26826094E+09    2.71162167E+08    4.94542732E-01    5.88625138E-03
1134    5.67000000E-01    6.28913000E+11    1.26926857E+09    2.71857082E+08    4.94617121E-01    5.87667353E-03
1135    5.67500000E-01    6.28302000E+11    1.27027382E+09    2.72552673E+08    4.94691621E-01    5.86711218E-03
1136    5.68000000E-01    6.27691000E+11    1.27127669E+09    2.73248936E+08    4.94766231E-01    5.85756728E-03
1137    5.68500000E-01    6.27080000E+11    1.27227717E+09    2.73945868E+08    4.94840951E-01    5.84803879E-03
1138    5.69000000E-01    6.26468000E+11    1.27327323E+09    2.74643029E+08    4.94915783E-01    5.83851733E-03
1139    5.69500000E-01    6.25855000E+11    1.27426484E+09    2.75340409E+08    4.94990725E-01    5.82900289E-03
1140    5.70000000E-01    6.25243000E+11    1.27525608E+09    2.76038885E+08    4.95065778E-01    5.81951404E-03
1141    5.70500000E-01    6.24629000E+11    1.27624081E+09    2.76737129E+08    4.95140942E-01    5.81002283E-03
1142    5.71000000E-01    6.24016000E+11    1.27722515E+09    2.77436463E+08    4.95216218E-01    5.80055714E-03
1143    5.71500000E-01    6.23402000E+11    1.27820500E+09    2.78135996E+08    4.95291605E-01    5.79109831E-03
1144    5.72000000E-01    6.22788000E+11    1.27918241E+09    2.78836168E+08    4.95367104E-01    5.78165560E-03
1145    5.72500000E-01    6.22173000E+11    1.28015530E+09    2.79536526E+08    4.95442714E-01    5.77221970E-03
1146    5.73000000E-01    6.21558000E+11    1.28112573E+09    2.80237514E+08    4.95518437E-01    5.76279985E-03
1147    5.73500000E-01    6.20943000E+11    1.28209368E+09    2.80939128E+08    4.95594272E-01    5.75339600E-03
1148    5.74000000E-01    6.20327000E+11    1.28305708E+09    2.81640911E+08    4.95670219E-01    5.74399885E-03
1149    5.74500000E-01    6.19711000E+11    1.28401799E+09    2.82343311E+08    4.95746279E-01    5.73461763E-03
1150    5.75000000E-01    6.19094000E+11    1.28497433E+09    2.83045868E+08    4.95822452E-01    5.72524305E-03
1151    5.75500000E-01    6.18477000E+11    1.28592815E+09    2.83749033E+08    4.95898737E-01    5.71588432E-03
1152    5.76000000E-01    6.17860000E+11    1.28687946E+09    2.84452801E+08    4.95975135E-01    5.70654140E-03
1153    5.76500000E-01    6.17242000E+11    1.28782616E+09    2.85156709E+08    4.96051647E-01    5.69720502E-03
1154    5.77000000E-01    6.16624000E+11    1.28877032E+09    2.85861211E+08    4.96128272E-01    5.68788437E-03
1155    5.77500000E-01    6.16005000E+11    1.28970985E+09    2.86565838E+08    4.96205010E-01    5.67857019E-03
1156    5.78000000E-01    6.15386000E+11    1.29064682E+09    2.87271051E+08    4.96281863E-01    5.66927168E-03
1157    5.78500000E-01    6.14767000E+11    1.29158123E+09    2.87976845E+08    4.96358829E-01    5.65998878E-03
1158    5.79000000E-01    6.14147000E+11    1.29251097E+09    2.88682747E+08    4.96435909E-01    5.65071225E-03
1159    5.79500000E-01    6.13527000E+11    1.29343813E+09    2.89389221E+08    4.96513104E-01    5.64145127E-03
1160    5.80000000E-01    6.12907000E+11    1.29436271E+09    2.90096262E+08    4.96590413E-01    5.63220579E-03
1161    5.80500000E-01    6.12286000E+11    1.29528257E+09    2.90803394E+08    4.96667836E-01    5.62296658E-03
1162    5.81000000E-01    6.11665000E+11    1.29619984E+09    2.91511083E+08    4.96745375E-01    5.61374279E-03
1163    5.81500000E-01    6.11044000E+11    1.29711449E+09    2.92219327E+08    4.96823028E-01    5.60453439E-03
1164    5.82000000E-01    6.10422000E+11    1.29802440E+09    2.92927642E+08    4.96900796E-01    5.59533216E-03
1165    5.82500000E-01    6.09799000E+11    1.29892955E+09    2.93636020E+08    4.96978680E-01    5.58613609E-03
1166    5.83000000E-01    6.09177000E+11    1.29983419E+09    2.94345419E+08    4.97056680E-01    5.57696445E-03
1167    5.83500000E-01    6.08554000E+11    1.30073406E+09    2.95054871E+08    4.97134794E-01    5.56779890E-03
1168    5.84000000E-01    6.07930000E+11    1.30162912E+09    2.95764366E+08    4.97213025E-01    5.55863939E-03
1169    5.84500000E-01    6.07306000E+11    1.30252152E+09    2.96474386E+08    4.97291372E-01    5.54949506E-03
1170    5.85000000E-01    6.06682000E+11    1.30341125E+09    2.97184925E+08    4.97369835E-01    5.54036586E-03
1171    5.85500000E-01    6.06058000E+11    1.30429830E+09    2.97895981E+08    4.97448414E-01    5.53125174E-03
1172    5.86000000E-01    6.05433000E+11    1.30518051E+09    2.98607057E+08    4.97527110E-01    5.52214354E-03
1173    5.86500000E-01    6.04808000E+11    1.30606001E+09    2.99318638E+08    4.97605923E-01    5.51305035E-03
1174    5.87000000E-01    6.04182000E+11    1.30693465E+09    3.00030226E+08    4.97684853E-01    5.50396303E-03
1175    5.87500000E-01    6.03556000E+11    1.30780658E+09    3.00742309E+08    4.97763900E-01    5.49489066E-03
1176    5.88000000E-01    6.02930000E+11    1.30867578E+09    3.01454883E+08    4.97843064E-01    5.48583319E-03
1177    5.88500000E-01    6.02303000E+11    1.30954007E+09    3.02167444E+08    4.97922345E-01    5.47678148E-03
1178    5.89000000E-01    6.01676000E+11    1.31040163E+09    3.02880485E+08    4.98001744E-01    5.46774462E-03
1179    5.89500000E-01    6.01048000E+11    1.31125825E+09    3.03593499E+08    4.98081261E-01    5.45871346E-03
1180    5.90000000E-01    6.00420000E+11    1.31211211E+09    3.04306982E+08    4.98160896E-01    5.44969707E-03
1181    5.90500000E-01    5.99792000E+11    1.31296320E+09    3.05020932E+08    4.98240650E-01    5.44069541E-03
1182    5.91000000E-01    5.99163000E+11    1.31380933E+09    3.05734834E+08    4.98320521E-01    5.43169936E-03
1183    5.91500000E-01    5.98534000E+11    1.31465267E+09    3.06449190E+08    4.98400512E-01    5.42271798E-03
